robot,time,edge,probability (reward_coeff),expect,true,no.of neighbours
bot_0,37926,-gneE1,0.428788373433893,79,58,2
bot_0,38251,-gneE1,0.428788373433893,365,7,2
bot_0,38296,-gneE1,0.428788373433893,86,9,2
bot_0,38633,-gneE1,0.428788373433893,382,9,2
bot_0,38677,-gneE1,0.428788373433893,87,9,2
bot_0,39039,-gneE1,0.428788373433893,77,32,2
bot_0,39354,-gneE1,0.428788373433893,354,304,2
bot_0,39392,-gneE1,0.428788373433893,76,4,2
bot_0,39713,-gneE1,0.428788373433893,359,280,2
bot_0,40070,-gneE1,0.428788373433893,357,254,2
bot_0,40429,-gneE1,0.428788373433893,359,189,2
bot_0,40775,-gneE1,0.428788373433893,346,153,2
bot_0,41132,-gneE1,0.428788373433893,357,126,2
bot_0,41492,-gneE1,0.428788373433893,360,99,2
bot_0,41845,-gneE1,0.428788373433893,353,30,2
bot_0,41884,-gneE1,0.428788373433893,79,25,2
bot_0,42237,-gneE1,0.428788373433893,80,41,2
bot_0,42560,-gneE1,0.428788373433893,363,323,2
bot_0,42923,-gneE1,0.428788373433893,363,257,2
bot_0,43276,-gneE1,0.428788373433893,353,231,2
bot_0,43634,-gneE1,0.428788373433893,358,205,2
bot_0,43988,-gneE1,0.428788373433893,354,132,2
bot_0,44346,-gneE1,0.428788373433893,358,65,2
bot_0,44384,-gneE1,0.428788373433893,78,60,2
bot_0,44715,-gneE1,0.428788373433893,369,8,2
bot_0,44760,-gneE1,0.428788373433893,87,10,2
bot_0,45130,-gneE1,0.428788373433893,81,35,2
bot_0,45453,-gneE1,0.428788373433893,363,318,2
bot_0,45807,-gneE1,0.428788373433893,354,240,2
bot_0,46163,-gneE1,0.428788373433893,356,175,2
bot_0,46507,-gneE1,0.428788373433893,344,91,2
bot_0,46862,-gneE1,0.428788373433893,355,23,2
bot_0,46902,-gneE1,0.428788373433893,80,20,2
bot_0,47252,-gneE1,0.428788373433893,76,28,2
bot_0,47566,-gneE1,0.428788373433893,351,299,2
bot_0,47919,-gneE1,0.428788373433893,353,223,2
bot_0,48272,-gneE1,0.428788373433893,353,195,2
bot_0,48625,-gneE1,0.428788373433893,353,122,2
bot_0,48974,-gneE1,0.428788373433893,349,90,2
bot_0,49321,-gneE1,0.428788373433893,347,18,2
bot_0,49359,-gneE1,0.428788373433893,75,12,2
bot_0,49722,-gneE1,0.428788373433893,79,34,2
bot_0,50038,-gneE1,0.428788373433893,357,306,2
bot_0,50078,-gneE1,0.428788373433893,80,7,2
bot_0,50390,-gneE1,0.428788373433893,352,277,2
bot_0,50737,-gneE1,0.428788373433893,347,202,2
bot_0,51091,-gneE1,0.428788373433893,354,178,2
bot_0,51446,-gneE1,0.428788373433893,355,101,2
bot_0,51797,-gneE1,0.428788373433893,351,59,2
bot_0,51837,-gneE1,0.428788373433893,78,56,2
bot_0,52152,-gneE1,0.428788373433893,355,30,2
bot_0,52191,-gneE1,0.428788373433893,79,26,2
bot_0,52515,-gneE1,0.428788373433893,363,8,2
bot_0,52558,-gneE1,0.428788373433893,86,8,2
bot_0,52921,-gneE1,0.428788373433893,80,32,2
bot_0,53234,-gneE1,0.428788373433893,354,302,2
bot_0,53590,-gneE1,0.428788373433893,356,228,2
bot_0,53940,-gneE1,0.428788373433893,350,200,2
bot_0,54291,-gneE1,0.428788373433893,351,171,2
bot_0,54641,-gneE1,0.428788373433893,350,140,2
bot_0,54998,-gneE1,0.428788373433893,357,117,2
bot_0,55348,-gneE1,0.428788373433893,350,41,2
bot_0,55388,-gneE1,0.428788373433893,78,37,2
bot_0,55735,-gneE1,0.428788373433893,79,41,2
bot_0,56056,-gneE1,0.428788373433893,361,319,2
bot_0,56410,-gneE1,0.428788373433893,354,239,2
bot_0,56766,-gneE1,0.428788373433893,356,165,2
bot_0,57121,-gneE1,0.428788373433893,355,102,2
bot_0,57478,-gneE1,0.428788373433893,357,31,2
bot_0,57519,-gneE1,0.428788373433893,78,28,2
bot_0,57877,-gneE1,0.428788373433893,79,46,2
bot_0,58191,-gneE1,0.428788373433893,356,317,2
bot_0,58550,-gneE1,0.428788373433893,359,255,2
bot_0,58911,-gneE1,0.428788373433893,361,239,2
bot_0,59264,-gneE1,0.428788373433893,353,166,2
bot_0,59616,-gneE1,0.428788373433893,352,91,2
bot_0,59970,-gneE1,0.428788373433893,354,67,2
bot_0,60010,-gneE1,0.428788373433893,81,64,2
bot_0,60335,-gneE1,0.428788373433893,365,8,2
bot_0,60378,-gneE1,0.428788373433893,86,8,2
bot_0,60722,-gneE1,0.428788373433893,387,8,2
bot_0,60764,-gneE1,0.428788373433893,84,7,2
bot_0,61103,-gneE1,0.428788373433893,381,8,2
bot_0,61146,-gneE1,0.428788373433893,85,7,2
bot_0,61481,-gneE1,0.428788373433893,378,9,2
bot_0,61523,-gneE1,0.428788373433893,84,9,2
bot_0,61884,-gneE1,0.428788373433893,77,28,2
bot_0,62197,-gneE1,0.428788373433893,353,299,2
bot_0,62553,-gneE1,0.428788373433893,356,227,2
bot_0,62907,-gneE1,0.428788373433893,354,201,2
bot_0,63266,-gneE1,0.428788373433893,359,128,2
bot_0,63615,-gneE1,0.428788373433893,349,95,2
bot_0,63969,-gneE1,0.428788373433893,354,21,2
bot_0,64008,-gneE1,0.428788373433893,79,16,2
bot_0,64364,-gneE1,0.428788373433893,79,29,2
bot_0,64675,-gneE1,0.428788373433893,351,297,2
bot_0,65030,-gneE1,0.428788373433893,355,229,2
bot_0,65385,-gneE1,0.428788373433893,355,201,2
bot_0,65739,-gneE1,0.428788373433893,354,172,2
bot_0,66093,-gneE1,0.428788373433893,354,97,2
bot_0,66444,-gneE1,0.428788373433893,351,68,2
bot_0,66485,-gneE1,0.428788373433893,79,65,2
bot_0,66817,-gneE1,0.428788373433893,373,8,2
bot_0,66862,-gneE1,0.428788373433893,89,8,2
bot_0,67204,-gneE1,0.428788373433893,387,9,2
bot_0,67247,-gneE1,0.428788373433893,85,8,2
bot_0,67614,-gneE1,0.428788373433893,81,34,2
bot_0,67930,-gneE1,0.428788373433893,358,308,2
bot_0,68285,-gneE1,0.428788373433893,355,233,2
bot_0,68641,-gneE1,0.428788373433893,356,164,2
bot_0,68993,-gneE1,0.428788373433893,352,93,2
bot_0,69348,-gneE1,0.428788373433893,355,67,2
bot_0,69388,-gneE1,0.428788373433893,78,63,2
bot_0,69712,-gneE1,0.428788373433893,364,9,2
bot_0,69753,-gneE1,0.428788373433893,83,8,2
bot_0,70089,-gneE1,0.428788373433893,377,10,2
bot_0,70130,-gneE1,0.428788373433893,82,7,2
bot_0,70472,-gneE1,0.428788373433893,383,9,2
bot_0,70514,-gneE1,0.428788373433893,84,8,2
bot_0,70882,-gneE1,0.428788373433893,77,33,2
bot_0,71198,-gneE1,0.428788373433893,354,309,2
bot_0,71554,-gneE1,0.428788373433893,356,236,2
bot_0,71897,-gneE1,0.428788373433893,343,155,2
bot_0,72247,-gneE1,0.428788373433893,350,76,2
bot_0,72287,-gneE1,0.428788373433893,79,76,2
bot_0,72599,-gneE1,0.428788373433893,352,51,2
bot_0,72638,-gneE1,0.428788373433893,78,47,2
bot_0,72945,-gneE1,0.428788373433893,346,11,2
bot_0,72986,-gneE1,0.428788373433893,79,10,2
bot_0,73353,-gneE1,0.428788373433893,77,33,2
bot_0,73663,-gneE1,0.428788373433893,348,302,2
bot_0,73704,-gneE1,0.428788373433893,80,4,2
bot_0,74024,-gneE1,0.428788373433893,361,282,2
bot_0,74380,-gneE1,0.428788373433893,356,246,2
bot_0,74738,-gneE1,0.428788373433893,358,222,2
bot_0,75092,-gneE1,0.428788373433893,354,151,2
bot_0,75446,-gneE1,0.428788373433893,354,116,2
bot_0,75804,-gneE1,0.428788373433893,358,40,2
bot_0,75844,-gneE1,0.428788373433893,80,37,2
bot_0,76159,-gneE1,0.428788373433893,355,9,2
bot_0,76201,-gneE1,0.428788373433893,84,7,2
bot_0,76540,-gneE1,0.428788373433893,381,8,2
bot_0,76583,-gneE1,0.428788373433893,84,8,2
bot_0,76930,-gneE1,0.428788373433893,390,9,2
bot_0,76973,-gneE1,0.428788373433893,88,9,2
bot_0,77339,-gneE1,0.428788373433893,78,31,2
bot_0,77652,-gneE1,0.428788373433893,353,302,2
bot_0,78004,-gneE1,0.428788373433893,352,231,2
bot_0,78362,-gneE1,0.428788373433893,358,209,2
bot_0,78718,-gneE1,0.428788373433893,356,184,2
bot_0,79069,-gneE1,0.428788373433893,351,152,2
bot_0,79429,-gneE1,0.428788373433893,360,124,2
bot_0,79779,-gneE1,0.428788373433893,350,52,2
bot_0,79818,-gneE1,0.428788373433893,77,49,2
bot_0,80174,-gneE1,0.428788373433893,82,63,2
bot_0,80487,-gneE1,0.428788373433893,356,333,2
bot_0,80527,-gneE1,0.428788373433893,79,38,2
bot_0,80847,-gneE1,0.428788373433893,360,317,2
bot_0,81198,-gneE1,0.428788373433893,351,246,2
bot_0,81558,-gneE1,0.428788373433893,360,182,2
bot_0,81911,-gneE1,0.428788373433893,353,113,2
bot_0,82268,-gneE1,0.428788373433893,357,81,2
bot_0,82618,-gneE1,0.428788373433893,350,8,2
bot_0,82663,-gneE1,0.428788373433893,84,10,2
bot_0,83001,-gneE1,0.428788373433893,383,8,2
bot_0,83047,-gneE1,0.428788373433893,90,9,2
bot_0,83387,-gneE1,0.428788373433893,386,9,2
bot_0,83431,-gneE1,0.428788373433893,86,8,2
bot_0,83771,-gneE1,0.428788373433893,384,9,2
bot_0,83812,-gneE1,0.428788373433893,84,8,2
bot_0,84184,-gneE1,0.428788373433893,82,41,2
bot_0,84503,-gneE1,0.428788373433893,361,317,2
bot_0,84857,-gneE1,0.428788373433893,354,244,2
bot_0,85218,-gneE1,0.428788373433893,361,224,2
bot_0,85569,-gneE1,0.428788373433893,351,190,2
bot_0,85925,-gneE1,0.428788373433893,356,159,2
bot_0,86284,-gneE1,0.428788373433893,359,131,2
bot_0,86638,-gneE1,0.428788373433893,354,105,2
bot_0,86989,-gneE1,0.428788373433893,351,29,2
bot_0,87030,-gneE1,0.428788373433893,80,26,2
bot_0,87351,-gneE1,0.428788373433893,362,7,2
bot_0,87397,-gneE1,0.428788373433893,87,9,2
bot_0,87763,-gneE1,0.428788373433893,81,29,2
bot_0,88082,-gneE1,0.428788373433893,359,306,2
bot_0,88122,-gneE1,0.428788373433893,82,9,2
bot_0,88432,-gneE1,0.428788373433893,350,276,2
bot_0,88790,-gneE1,0.428788373433893,358,212,2
bot_0,89146,-gneE1,0.428788373433893,356,183,2
bot_0,89499,-gneE1,0.428788373433893,353,102,2
bot_0,89852,-gneE1,0.428788373433893,353,67,2
bot_0,89893,-gneE1,0.428788373433893,80,66,2
bot_0,90208,-gneE1,0.428788373433893,356,47,2
bot_0,90250,-gneE1,0.428788373433893,79,46,2
bot_0,90565,-gneE1,0.428788373433893,357,17,2
bot_0,90606,-gneE1,0.428788373433893,80,14,2
bot_0,90935,-gneE1,0.428788373433893,370,9,2
bot_0,90976,-gneE1,0.428788373433893,85,9,2
bot_0,91314,-gneE1,0.428788373433893,379,8,2
bot_0,91358,-gneE1,0.428788373433893,87,9,2
bot_0,91697,-gneE1,0.428788373433893,383,9,2
bot_0,91738,-gneE1,0.428788373433893,83,8,2
bot_0,92105,-gneE1,0.428788373433893,80,32,2
bot_0,92418,-gneE1,0.428788373433893,354,301,2
bot_0,92770,-gneE1,0.428788373433893,352,234,2
bot_0,93124,-gneE1,0.428788373433893,354,203,2
bot_0,93478,-gneE1,0.428788373433893,354,132,2
bot_0,93832,-gneE1,0.428788373433893,354,65,2
bot_0,93873,-gneE1,0.428788373433893,81,62,2
bot_0,94203,-gneE1,0.428788373433893,371,9,2
bot_0,94246,-gneE1,0.428788373433893,83,8,2
bot_0,94612,-gneE1,0.428788373433893,79,34,2
bot_0,94924,-gneE1,0.428788373433893,353,303,2
bot_0,94965,-gneE1,0.428788373433893,80,3,2
bot_0,95277,-gneE1,0.428788373433893,353,272,2
bot_0,95631,-gneE1,0.428788373433893,354,200,2
bot_0,95989,-gneE1,0.428788373433893,358,132,2
bot_0,96342,-gneE1,0.428788373433893,353,106,2
bot_0,96690,-gneE1,0.428788373433893,348,71,2
bot_0,96732,-gneE1,0.428788373433893,80,70,2
bot_0,97051,-gneE1,0.428788373433893,361,54,2
bot_0,97092,-gneE1,0.428788373433893,81,51,2
bot_0,97411,-gneE1,0.428788373433893,360,27,2
bot_0,97451,-gneE1,0.428788373433893,81,26,2
bot_0,97803,-gneE1,0.428788373433893,76,33,2
bot_0,98123,-gneE1,0.428788373433893,359,311,2
bot_0,98479,-gneE1,0.428788373433893,356,239,2
bot_0,98840,-gneE1,0.428788373433893,361,217,2
bot_0,99191,-gneE1,0.428788373433893,351,178,2
bot_0,99545,-gneE1,0.428788373433893,354,153,2
bot_0,99892,-gneE1,0.428788373433893,347,71,2
bot_0,99930,-gneE1,0.428788373433893,76,64,2
bot_0,100249,-gneE1,0.428788373433893,357,38,2
bot_0,100288,-gneE1,0.428788373433893,80,34,2
bot_0,100643,-gneE1,0.428788373433893,80,57,2
bot_0,100960,-gneE1,0.428788373433893,357,332,2
bot_0,101317,-gneE1,0.428788373433893,357,264,2
bot_0,101669,-gneE1,0.428788373433893,352,194,2
bot_0,102021,-gneE1,0.428788373433893,352,164,2
bot_0,102376,-gneE1,0.428788373433893,355,92,2
bot_0,102726,-gneE1,0.428788373433893,350,19,2
bot_0,102766,-gneE1,0.428788373433893,79,16,2
bot_0,103100,-gneE1,0.428788373433893,374,9,2
bot_0,103142,-gneE1,0.428788373433893,85,9,2
bot_0,103506,-gneE1,0.428788373433893,77,30,2
bot_0,103822,-gneE1,0.428788373433893,355,303,2
bot_0,103860,-gneE1,0.428788373433893,77,1,2
bot_0,104178,-gneE1,0.428788373433893,356,276,2
bot_0,104535,-gneE1,0.428788373433893,357,206,2
bot_0,104886,-gneE1,0.428788373433893,351,178,2
bot_0,105238,-gneE1,0.428788373433893,352,148,2
bot_0,105598,-gneE1,0.428788373433893,360,124,2
bot_0,105954,-gneE1,0.428788373433893,356,98,2
bot_0,106303,-gneE1,0.428788373433893,349,75,2
bot_0,106343,-gneE1,0.428788373433893,78,71,2
bot_0,106665,-gneE1,0.428788373433893,362,8,2
bot_0,106707,-gneE1,0.428788373433893,84,8,2
bot_0,107043,-gneE1,0.428788373433893,378,8,2
bot_0,107086,-gneE1,0.428788373433893,84,9,2
bot_0,107451,-gneE1,0.428788373433893,80,33,2
bot_0,107766,-gneE1,0.428788373433893,355,307,2
bot_0,108117,-gneE1,0.428788373433893,351,223,2
bot_0,108475,-gneE1,0.428788373433893,358,199,2
bot_0,108825,-gneE1,0.428788373433893,350,164,2
bot_0,109184,-gneE1,0.428788373433893,359,102,2
bot_0,109544,-gneE1,0.428788373433893,360,38,2
bot_0,109586,-gneE1,0.428788373433893,81,35,2
bot_0,109943,-gneE1,0.428788373433893,81,47,2
bot_0,110256,-gneE1,0.428788373433893,354,318,2
bot_0,110610,-gneE1,0.428788373433893,354,252,2
bot_0,110962,-gneE1,0.428788373433893,352,181,2
bot_0,111319,-gneE1,0.428788373433893,357,106,2
bot_0,111671,-gneE1,0.428788373433893,352,82,2
bot_0,111711,-gneE1,0.428788373433893,79,77,2
bot_0,112026,-gneE1,0.428788373433893,355,12,2
bot_0,112068,-gneE1,0.428788373433893,82,9,2
bot_0,112434,-gneE1,0.428788373433893,79,35,2
bot_0,112754,-gneE1,0.428788373433893,360,313,2
bot_0,112794,-gneE1,0.428788373433893,81,13,2
bot_0,113105,-gneE1,0.428788373433893,351,280,2
bot_0,113463,-gneE1,0.428788373433893,358,212,2
bot_0,113815,-gneE1,0.428788373433893,352,185,2
bot_0,114161,-gneE1,0.428788373433893,346,150,2
bot_0,114518,-gneE1,0.428788373433893,357,81,2
bot_0,114558,-gneE1,0.428788373433893,81,77,2
bot_0,114867,-gneE1,0.428788373433893,349,49,2
bot_0,114907,-gneE1,0.428788373433893,78,46,2
bot_0,115223,-gneE1,0.428788373433893,356,19,2
bot_0,115264,-gneE1,0.428788373433893,81,15,2
bot_0,115597,-gneE1,0.428788373433893,374,9,2
bot_0,115639,-gneE1,0.428788373433893,84,10,2
bot_0,116009,-gneE1,0.428788373433893,83,38,2
bot_0,116319,-gneE1,0.428788373433893,352,306,2
bot_0,116359,-gneE1,0.428788373433893,79,9,2
bot_0,116672,-gneE1,0.428788373433893,353,280,2
bot_0,117025,-gneE1,0.428788373433893,353,245,2
bot_0,117376,-gneE1,0.428788373433893,351,170,2
bot_0,117743,-gneE1,0.428788373433893,367,112,2
bot_0,118101,-gneE1,0.428788373433893,358,50,2
bot_0,118142,-gneE1,0.428788373433893,81,48,2
bot_0,118496,-gneE1,0.428788373433893,78,59,2
bot_0,118802,-gneE1,0.428788373433893,344,322,2
bot_0,118843,-gneE1,0.428788373433893,77,17,2
bot_0,119158,-gneE1,0.428788373433893,356,293,2
bot_0,119504,-gneE1,0.428788373433893,346,211,2
bot_0,119853,-gneE1,0.428788373433893,349,181,2
bot_0,120207,-gneE1,0.428788373433893,354,109,2
bot_0,120563,-gneE1,0.428788373433893,356,81,2
bot_0,120603,-gneE1,0.428788373433893,78,77,2
bot_0,120924,-gneE1,0.428788373433893,361,16,2
bot_0,120964,-gneE1,0.428788373433893,79,13,2
bot_0,121296,-gneE1,0.428788373433893,372,10,2
bot_0,121337,-gneE1,0.428788373433893,84,10,2
bot_0,121703,-gneE1,0.428788373433893,80,30,2
bot_0,122011,-gneE1,0.428788373433893,348,296,2
bot_0,122360,-gneE1,0.428788373433893,349,215,2
bot_0,122711,-gneE1,0.428788373433893,351,182,2
bot_0,123067,-gneE1,0.428788373433893,356,155,2
bot_0,123419,-gneE1,0.428788373433893,352,123,2
bot_0,123769,-gneE1,0.428788373433893,350,87,2
bot_0,124121,-gneE1,0.428788373433893,352,12,2
bot_0,124162,-gneE1,0.428788373433893,81,10,2
bot_0,124496,-gneE1,0.428788373433893,375,8,2
bot_0,124540,-gneE1,0.428788373433893,85,8,2
bot_0,124877,-gneE1,0.428788373433893,381,10,2
bot_0,124918,-gneE1,0.428788373433893,85,9,2
bot_0,125287,-gneE1,0.428788373433893,80,37,2
bot_0,125597,-gneE1,0.428788373433893,351,303,2
bot_0,125958,-gneE1,0.428788373433893,361,236,2
bot_0,126319,-gneE1,0.428788373433893,361,226,2
bot_0,126671,-gneE1,0.428788373433893,352,190,2
bot_0,127026,-gneE1,0.428788373433893,355,166,2
bot_0,127377,-gneE1,0.428788373433893,351,93,2
bot_0,127730,-gneE1,0.428788373433893,353,61,2
bot_0,127773,-gneE1,0.428788373433893,84,61,2
bot_0,128091,-gneE1,0.428788373433893,361,38,2
bot_0,128133,-gneE1,0.428788373433893,81,35,2
bot_0,128488,-gneE1,0.428788373433893,80,51,2
bot_0,128804,-gneE1,0.428788373433893,355,323,2
bot_0,129162,-gneE1,0.428788373433893,358,254,2
bot_0,129520,-gneE1,0.428788373433893,358,240,2
bot_0,129879,-gneE1,0.428788373433893,359,218,2
bot_0,130230,-gneE1,0.428788373433893,351,143,2
bot_0,130580,-gneE1,0.428788373433893,350,109,2
bot_0,130932,-gneE1,0.428788373433893,352,35,2
bot_0,130971,-gneE1,0.428788373433893,77,31,2
bot_0,131326,-gneE1,0.428788373433893,81,42,2
bot_0,131642,-gneE1,0.428788373433893,356,317,2
bot_0,131998,-gneE1,0.428788373433893,356,247,2
bot_0,132350,-gneE1,0.428788373433893,352,172,2
bot_0,132708,-gneE1,0.428788373433893,358,143,2
bot_0,133057,-gneE1,0.428788373433893,349,74,2
bot_0,133097,-gneE1,0.428788373433893,79,72,2
