time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
4269,-gneE11,gneJ10,gneJ14,0.984763035884791,0.358381679952892,88.6521739130435,82,2
4471,-gneE11,gneJ10,gneJ14,0.97331022622799,0.204597043183522,86.5,37,2
4512,-gneE11,gneJ10,gneJ14,0.956085303367364,0.124346727080253,84.68,41,2
4551,-gneE11,gneJ10,gneJ14,0.927634860290637,0.07545965942886,82.9230769230769,39,2
4591,-gneE11,gneJ10,gneJ14,0.885209618330384,0.047570612777532,81.3333333333333,40,2
4632,-gneE11,gneJ10,gneJ14,0.825764829442103,0.031340680412029,79.8928571428571,41,2
4673,-gneE11,gneJ10,gneJ14,0.746087498733763,0.021506025775646,78.551724137931,41,2
4715,-gneE11,gneJ10,gneJ14,0.650436082775524,0.015621317098023,77.3333333333333,42,2
4754,-gneE11,gneJ10,gneJ14,0.53331603897347,0.011700956649504,76.0967741935484,39,2
4793,-gneE11,gneJ10,gneJ14,0.414327411912041,0.009323722687479,74.9375,39,2
4835,-gneE11,gneJ10,gneJ14,0.420093644800619,0.00919574465908,74.9375,42,2
4875,-gneE11,gneJ10,gneJ14,0.442441309258574,0.009564321850136,75.1515151515152,82,2
4957,-gneE11,gneJ10,gneJ14,0.333682262058822,0.008003194969818,74.1176470588235,40,2
5033,-gneE11,gneJ10,gneJ14,0.47207636624619,0.005656974998477,74.1176470588235,38,2
5071,-gneE11,gneJ10,gneJ14,0.478224392508667,0.005723630530774,74.1714285714286,76,2
5112,-gneE11,gneJ10,gneJ14,0.371116359002189,0.004748812979953,73.25,41,2
5151,-gneE11,gneJ10,gneJ14,0.271269155258767,0.004098153411238,72.3243243243243,39,2
5191,-gneE11,gneJ10,gneJ14,0.286976913339709,0.003873839888547,72.3243243243243,40,2
5231,-gneE11,gneJ10,gneJ14,0.30851646380416,0.003994509095264,72.5263157894737,80,2
5271,-gneE11,gneJ10,gneJ14,0.36555463142161,0.00337123842724,72.5263157894737,40,2
5312,-gneE11,gneJ10,gneJ14,0.450890006087528,0.002733198350076,72.5263157894737,81,2
5354,-gneE11,gneJ10,gneJ14,0.550601315067547,0.002238228981624,72.5263157894737,123,2
5433,-gneE11,gneJ10,gneJ14,0.68706510325123,0.001793675468122,72.5263157894737,202,2
5472,-gneE11,gneJ10,gneJ14,0.817938225602457,0.001506680800737,72.5263157894737,241,2
5513,-gneE11,gneJ10,gneJ14,0.984055770530646,0.017204279489339,77.8974358974359,282,2
5552,-gneE11,gneJ10,gneJ14,0.974158012342185,0.010614856088671,76.925,39,2
5674,-gneE11,gneJ10,gneJ14,0.959639285421097,0.006796435169567,76.0487804878049,41,2
5717,-gneE11,gneJ10,gneJ14,0.939348304608506,0.004522692700712,75.2619047619048,43,2
5759,-gneE11,gneJ10,gneJ14,0.909198294457688,0.003020967264817,74.4883720930233,42,2
5839,-gneE11,gneJ10,gneJ14,0.93187523699694,0.00294745280885,74.4883720930233,39,2
5880,-gneE11,gneJ10,gneJ14,0.936317703147531,0.003153066613329,74.6136363636364,80,2
