time,edge,probability (value_exp),denominator,expect,true,no.of neighbours
3227,-gneE1,0.003400348174181,77.7893987713285,65.7222222222222,614,2
3270,-gneE1,0.007483854334193,35.3442261528553,65.7222222222222,657,2
3313,-gneE1,0.014747366408763,17.9361543445185,65.7222222222222,700,2
3357,-gneE1,0.02662516222714,9.93462641940671,65.7222222222222,744,2
3399,-gneE1,0.043953552099137,6.01796731891273,65.7222222222222,786,2
3442,-gneE1,0.06798694862855,3.89061496976291,65.7222222222222,829,2
3486,-gneE1,0.057386385715152,4.60929951915231,65.7222222222222,25,2
3529,-gneE1,0.049737835386984,5.31810518139189,65.7222222222222,29,2
3573,-gneE1,0.042105944127809,6.28203560238043,65.7222222222222,33,2
3616,-gneE1,0.036622469981414,7.22264337214219,65.7222222222222,34,2
3661,-gneE1,0.030335357806423,8.71956222737331,65.7222222222222,39,2
3705,-gneE1,0.025832109753932,10.2396220286451,65.7222222222222,39,2
3748,-gneE1,0.022610860474197,11.6984066300615,65.7222222222222,40,2
3793,-gneE1,0.018844663125061,14.0363899490979,65.7222222222222,2,2
3837,-gneE1,0.016150638115682,16.3777454604655,65.7222222222222,6,2
3879,-gneE1,0.033935005202211,7.79463679190785,65.7222222222222,48,2
3922,-gneE1,0.066349260650291,3.98664638445486,65.7222222222222,91,2
3964,-gneE1,0.114018278956983,2.31990030460407,65.7222222222222,133,2
4009,-gneE1,0.164880691627086,1.60425722061493,65.7222222222222,178,2
4052,-gneE1,0.142960388366254,1.85024007772754,65.7222222222222,24,2
4096,-gneE1,0.120941557954119,2.18709800466671,65.7222222222222,27,2
4141,-gneE1,0.099772028731471,2.65115427084929,65.7222222222222,30,2
4186,-gneE1,0.107201782064892,2.46741271448846,65.7222222222222,75,2
4230,-gneE1,0.090529155980321,2.9218326098195,65.7222222222222,39,2
4281,-gneE1,0.174732987696729,1.51380139245275,65.7222222222222,47,2
4325,-gneE1,0.298415725774215,0.886384386735936,65.7222222222222,91,2
4369,-gneE1,0.4396264177456,0.601672304951888,65.7222222222222,135,2
4415,-gneE1,0.549897466140508,0.481018837819394,65.7222222222222,181,2
4460,-gneE1,0.904461279598558,2.26617853815624,74.1578947368421,226,2
4505,-gneE1,0.866086416501645,1.61677248924726,72.7,45,2
4548,-gneE1,0.813056840653228,1.15814774123424,71.2857142857143,43,2
4592,-gneE1,0.749915175417085,0.865737447674977,70.0454545454546,44,2
4636,-gneE1,0.676261938311843,0.668774615526085,68.9130434782609,44,2
4682,-gneE1,0.601934265681254,0.543899610216868,67.9583333333333,46,2
4727,-gneE1,0.521180353207765,0.452169828842889,67.04,45,2
4772,-gneE1,0.441422587191796,0.387605715469555,66.1923076923077,45,2
4817,-gneE1,0.578339553561771,0.295843361705372,66.1923076923077,45,2
5976,-gneE10,0.5,3.29744254140026,41,41,2
6021,-gneE10,0.511625811178651,3.37593859061057,43,45,2
9715,-gneE10,0.519251972263143,3.42949149154404,43.6666666666667,45,2
9761,-gneE10,0.529115524455547,3.50132857702267,44.25,46,2
11918,-gneE10,0.527987991922634,3.49296467565692,44.2,44,2
11963,-gneE10,0.531733963890937,3.52090722701086,44.3333333333333,45,2
61,-gneE2,0.5,3.29744254140026,2,2,2
151,-gneE2,0.675536322989454,5.08137393341117,7.5,13,2
194,-gneE2,0.876259024565895,13.3239718283788,19.3333333333333,43,2
413,-gneE2,0.919511788657152,20.484009312584,23,34,2
457,-gneE2,0.954928191913917,36.5798786583226,27.2,44,2
500,-gneE2,0.970537162623598,55.9593514242006,29.8333333333333,43,2
546,-gneE2,0.980655841494906,85.2309636661608,32.1428571428571,46,2
590,-gneE2,0.985718154369675,115.441751253727,33.625,44,2
635,-gneE2,0.975388233871785,66.9891490968624,31.4444444444444,14,2
995,-gneE2,0.95047691939032,33.2919772034103,29.1,8,2
1217,-gneE2,0.945665690984528,30.3440183665657,28.8181818181818,26,2
1348,-gneE2,0.958562173849184,39.7878321295014,29.5833333333333,38,2
1393,-gneE2,0.973499669671127,62.2151214810996,30.7692307692308,45,2
1437,-gneE2,0.981856408741322,90.8707238381792,31.7142857142857,44,2
1484,-gneE2,0.988190519698498,139.609976781995,32.7333333333333,47,2
1528,-gneE2,0.991361589447625,190.859332362585,33.4375,44,2
1573,-gneE2,0.993705885335217,261.946494226611,34.1176470588235,45,2
1619,-gneE2,0.995433857677712,361.075313542541,34.7777777777778,46,2
1664,-gneE2,0.996525165523566,474.474764735365,35.3157894736842,45,2
1706,-gneE2,0.99709046481636,566.661396628141,35.65,42,2
1750,-gneE2,0.997665116869285,706.125822321243,36.0476190476191,44,2
1794,-gneE2,0.998103686099322,869.43478614532,36.4090909090909,44,2
1840,-gneE2,0.998521222593024,1114.92186918879,36.8260869565217,46,2
1884,-gneE2,0.998408173271602,1035.74166791329,36.7083333333333,34,2
1927,-gneE2,0.998647841302588,1219.32527140182,36.96,43,2
1970,-gneE2,0.998843099087437,1425.11882633725,37.1923076923077,43,2
2014,-gneE2,0.999028722981584,1697.47789707716,37.4444444444444,44,2
2058,-gneE2,0.999178617220612,2007.25083611904,37.6785714285714,44,2
2104,-gneE2,0.99843248638462,1051.80666663643,36.8275862068966,13,2
2148,-gneE2,0.997191264813284,586.997762728728,36.1,15,2
2190,-gneE2,0.995011929620286,330.532880491315,35.4193548387097,15,2
2233,-gneE2,0.991467557940729,193.229706014659,34.8125,16,2
2277,-gneE2,0.986346954973375,120.758502406238,34.3030303030303,18,2
2321,-gneE2,0.980146071535874,83.0425713318738,33.9117647058824,21,2
2365,-gneE2,0.974471109450148,64.5825664644742,33.6571428571429,25,2
2411,-gneE2,0.970887374628595,56.6325176677319,33.5277777777778,29,2
2457,-gneE2,0.972844363840702,60.7137782016423,33.5945945945946,36,2
2501,-gneE2,0.976675399517986,70.6859383067028,33.7368421052632,39,2
2545,-gneE2,0.98098375930234,86.7006942598783,33.9230769230769,41,2
2590,-gneE2,0.982064326787325,91.924136392884,33.975,36,2
2633,-gneE2,0.984859579789185,108.895344233735,34.1219512195122,40,2
2677,-gneE2,0.988197348973846,139.690758207344,34.3333333333333,43,2
2721,-gneE2,0.990993620553962,183.061493309111,34.5581395348837,44,2
2765,-gneE2,0.993078205909382,238.192764638108,34.7727272727273,44,2
2808,-gneE2,0.994493300519133,299.402804970341,34.9555555555556,43,2
2854,-gneE2,0.995943005242914,406.389795752205,35.195652173913,46,2
2897,-gneE2,0.996728573475585,503.976249625539,35.3617021276596,43,2
2940,-gneE2,0.99734806309424,621.704561341258,35.5208333333333,43,2
2984,-gneE2,0.997897480043746,784.16438607191,35.6938775510204,44,2
3030,-gneE2,0.998412254186604,1038.40379032343,35.9,46,2
3074,-gneE2,0.998725695183344,1293.82016700384,36.0588235294118,44,2
3117,-gneE2,0.998943964772661,1561.23700044965,36.1923076923077,43,2
3159,-gneE2,0.999097232014053,1826.29567769985,36.3018867924528,42,2
3204,-gneE2,0.999285541405226,2307.65125195527,36.462962962963,45,2
3249,-gneE2,0.999431629490443,2900.78609459592,36.6181818181818,45,2
3291,-gneE2,0.999507802109023,3349.71218065831,36.7142857142857,42,2
3335,-gneE2,0.999594677902468,4067.68168017261,36.8421052631579,44,2
3379,-gneE2,0.99966489169238,4919.96537600356,36.9655172413793,44,2
3421,-gneE2,0.999706781408006,5622.84014627116,37.0508474576271,42,2
3464,-gneE2,0.999561680920095,3761.46361472215,36.8,22,2
3508,-gneE2,0.999429848287743,2891.7237908003,36.6393442622951,27,2
3550,-gneE2,0.999299634333591,2354.08637198457,36.5161290322581,29,2
3594,-gneE2,0.999229962468582,2141.09209412718,36.4603174603175,33,2
3639,-gneE2,0.999241090051551,2172.48604273759,36.46875,37,2
3682,-gneE2,0.999271783425881,2264.05348257221,36.4923076923077,38,2
3726,-gneE2,0.999319356074131,2422.2963109475,36.530303030303,39,2
3770,-gneE2,0.9993964635081,2731.76732944477,36.5970149253731,41,2
3815,-gneE2,0.998532680359439,1123.62788933269,36.1176470588235,4,2
3858,-gneE2,0.996635163817556,489.985598497324,35.6811594202899,6,2
3900,-gneE2,0.993133271069251,240.102862269287,35.3142857142857,10,2
3943,-gneE2,0.98720225030628,128.828998078398,35,13,2
3986,-gneE2,0.979434979350918,80.1711458905674,34.7638888888889,18,2
4030,-gneE2,0.969844063687952,54.6731911634074,34.5753424657534,21,2
4073,-gneE2,0.959603257362876,40.8132231232173,34.4324324324324,24,2
4119,-gneE2,0.953103275250829,35.1564267977855,34.36,29,2
4163,-gneE2,0.948590277765209,32.0702232774248,34.3157894736842,31,2
4208,-gneE2,0.952223974315915,34.5093851381062,34.3506493506493,37,2
4254,-gneE2,0.883062334558606,14.0991464510331,33.9230769230769,1,2
4302,-gneE2,0.789047666488459,7.81561049008225,33.620253164557,10,2
4347,-gneE2,0.6701477935896,4.99836362667466,33.3625,13,2
4392,-gneE2,0.555152619676159,3.70626274004331,33.1604938271605,17,2
4438,-gneE2,0.471951005668076,3.12228843989383,33.0243902439024,22,2
4839,-gneE2,0.471951005668076,3.12228843989383,33.0243902439024,44,2
4881,-gneE2,0.453761336210133,3.24744981910778,33.0243902439024,86,2
4924,-gneE2,0.42022537861064,3.50661155703077,33.0243902439024,129,2
4968,-gneE2,0.367513019096571,4.00956453955306,33.0243902439024,173,2
5013,-gneE2,0.309438982419767,4.76206054476597,33.0243902439024,218,2
5056,-gneE2,0.25543652594903,5.76881933278304,33.0243902439024,261,2
5099,-gneE2,0.175764051681425,8.38378015923625,33.0243902439024,37,2
5141,-gneE2,0.128849688897963,11.4363269465139,33.0243902439024,37,2
5183,-gneE2,0.097645136342491,15.0910452316351,33.0243902439024,40,2
5227,-gneE2,0.072495764797416,20.3262517929353,33.0243902439024,3,2
5271,-gneE2,0.055398885572733,26.5992204348418,33.0243902439024,5,2
5315,-gneE2,0.043382557029871,33.9668122415905,33.0243902439024,8,2
5358,-gneE2,0.035547541934211,41.4534195337867,33.0243902439024,9,2
5404,-gneE2,0.027493812393001,53.5963200785069,33.0243902439024,14,2
5447,-gneE2,0.023330342171321,63.1609754530344,33.0243902439024,19,2
5493,-gneE2,0.018611970920172,79.1730857260577,33.0243902439024,23,2
5540,-gneE2,0.014717043171005,100.126577877876,33.0243902439024,29,2
5583,-gneE2,0.013010243603907,113.262073644122,33.0243902439024,29,2
5627,-gneE2,0.011306583238102,130.328246665006,33.0243902439024,35,2
5672,-gneE2,0.009667219442999,152.429266541677,33.0243902439024,41,2
5715,-gneE2,0.008744739005204,168.508993615099,33.0243902439024,5,2
5760,-gneE2,0.007577027046827,194.478277573364,33.0243902439024,10,2
5804,-gneE2,0.006770816044148,217.635091484633,33.0243902439024,14,2
5849,-gneE2,0.005938070313195,248.155897702877,33.0243902439024,18,2
5894,-gneE2,0.005238116455441,281.316229169185,33.0243902439024,22,2
6152,-gneE2,0.00487146073102,302.489797323114,33.0243902439024,31,2
6194,-gneE2,0.004652887500505,316.699505206953,33.0243902439024,31,2
6238,-gneE2,0.004244819527372,347.144833765427,33.0243902439024,34,2
6281,-gneE2,0.003979134341667,370.323553483369,33.0243902439024,36,2
6324,-gneE2,0.003738568655472,394.152764063068,33.0243902439024,39,2
6366,-gneE2,0.003604608176948,408.800928383069,33.0243902439024,40,2
6409,-gneE2,0.003397854454963,433.675776501061,33.0243902439024,40,2
6452,-gneE2,0.003208991231906,459.199499999473,33.0243902439024,41,2
6495,-gneE2,0.003035980735995,485.367759987093,33.0243902439024,1,2
6537,-gneE2,0.002946127190191,500.170927480612,33.0243902439024,43,2
6582,-gneE2,0.002665068769261,552.919003888292,33.0243902439024,4,2
6630,-gneE2,0.002252908359322,654.07328402698,33.0243902439024,12,2
6672,-gneE2,0.002204506182998,668.434128494818,33.0243902439024,14,2
6717,-gneE2,0.002010936298925,732.77665233939,33.0243902439024,19,2
6761,-gneE2,0.001882702649764,782.68714891238,33.0243902439024,22,2
6805,-gneE2,0.001765649844077,834.5749720063,33.0243902439024,28,2
6849,-gneE2,0.001658554407922,888.464775201461,33.0243902439024,33,2
6895,-gneE2,0.00148883379145,989.745919024647,33.0243902439024,2,2
6939,-gneE2,0.001404351757848,1049.28637783189,33.0243902439024,4,2
6984,-gneE2,0.00129577404034,1137.20997899191,33.0243902439024,11,2
7028,-gneE2,0.001226190244958,1201.7443257703,33.0243902439024,16,2
7071,-gneE2,0.001189285035753,1239.03616449703,33.0243902439024,19,2
7115,-gneE2,0.001127550452828,1306.87470835406,33.0243902439024,24,2
7160,-gneE2,0.001045525779025,1409.40299967283,33.0243902439024,28,2
7204,-gneE2,0.000993968945045,1482.50825796879,33.0243902439024,31,2
7248,-gneE2,0.000945936079398,1557.78725570064,33.0243902439024,32,2
7294,-gneE2,0.000860077789509,1713.2952241846,33.0243902439024,38,2
7338,-gneE2,0.0008208853295,1795.09502270118,33.0243902439024,2,2
7380,-gneE2,0.000821608300703,1793.51543543605,33.0243902439024,3,2
7423,-gneE2,0.00080335796666,1834.25973270692,33.0243902439024,6,2
7465,-gneE2,0.000804381181003,1831.92645973704,33.0243902439024,8,2
7510,-gneE2,0.000750978262821,1962.19683331246,33.0243902439024,11,2
7556,-gneE2,0.000685865429446,2148.47855851948,33.0243902439024,15,2
7601,-gneE2,0.000642192517464,2294.58788310371,33.0243902439024,18,2
7647,-gneE2,0.000588185913066,2505.27449987947,33.0243902439024,24,2
7692,-gneE2,0.000552221759703,2668.43372848454,33.0243902439024,27,2
7738,-gneE2,0.000507125700732,2905.72370334855,33.0243902439024,32,2
7782,-gneE2,0.000488506306958,3016.47521885472,33.0243902439024,37,2
7825,-gneE2,0.000481897290867,3057.84489168203,33.0243902439024,39,2
7870,-gneE2,0.000453945142115,3246.13490151528,33.0243902439024,2,2
7914,-gneE2,0.000438048188773,3363.93850485429,33.0243902439024,6,2
7958,-gneE2,0.000422940572624,3484.09981112044,33.0243902439024,9,2
8004,-gneE2,0.000390101743436,3777.39190861954,33.0243902439024,14,2
8048,-gneE2,0.000377308954163,3905.46567457676,33.0243902439024,20,2
8089,-gneE2,0.000391364659106,3765.2024394806,33.0243902439024,20,2
8133,-gneE2,0.000378509850541,3893.07482245547,33.0243902439024,24,2
8176,-gneE2,0.000374825673606,3931.34001472787,33.0243902439024,29,2
8219,-gneE2,0.000371227559316,3969.44443431926,33.0243902439024,33,2
8266,-gneE2,0.000335232180107,4395.66144492473,33.0243902439024,37,2
8309,-gneE2,0.000332519511781,4431.52090925273,33.0243902439024,39,2
8353,-gneE2,0.00032232641214,4571.66125297705,33.0243902439024,2,2
8398,-gneE2,0.000305438824217,4824.42653769296,33.0243902439024,4,2
8441,-gneE2,0.000303337721996,4857.84346074583,33.0243902439024,9,2
8486,-gneE2,0.000287677803602,5122.28316103598,33.0243902439024,14,2
8530,-gneE2,0.000279390275195,5274.22498212006,33.0243902439024,17,2
8576,-gneE2,0.000259204002485,5684.97073759191,33.0243902439024,22,2
8621,-gneE2,0.000246323487957,5982.24384290409,33.0243902439024,25,2
8665,-gneE2,0.000239694879871,6147.67895745639,33.0243902439024,28,2
8709,-gneE2,0.000233322408258,6315.58357465355,33.0243902439024,33,2
8754,-gneE2,0.000222018750099,6637.1293799925,33.0243902439024,36,2
8799,-gneE2,0.000211390615741,6970.82585253305,33.0243902439024,41,2
8842,-gneE2,0.000210881552871,6987.65325431249,33.0243902439024,2,2
8886,-gneE2,0.000205588825222,7167.54506284132,33.0243902439024,5,2
8930,-gneE2,0.000200487598563,7349.91680161585,33.0243902439024,7,2
8974,-gneE2,0.000195568869586,7534.77366984097,33.0243902439024,10,2
9190,-gneE2,0.000195268822564,7546.35148534455,33.0243902439024,21,2
9322,-gneE2,0.000186198890822,7913.94171409873,33.0243902439024,32,2
9365,-gneE2,0.000186012586854,7921.86805267682,33.0243902439024,34,2
9410,-gneE2,0.000177468510109,8303.25993207453,33.0243902439024,39,2
9456,-gneE2,0.000165554338888,8900.80670243892,33.0243902439024,2,2
9542,-gneE2,0.000165594432608,8898.651639334,33.0243902439024,6,2
9627,-gneE2,0.000169489934177,8694.12792181805,33.0243902439024,11,2
9849,-gneE2,0.000165634631414,8896.49197522938,33.0243902439024,32,2
9893,-gneE2,0.000161905491204,9101.40328307102,33.0243902439024,35,2
9938,-gneE2,0.000154698947118,9525.38589723208,33.0243902439024,39,2
9984,-gneE2,0.000144523937477,10196.0076296966,33.0243902439024,6,2
10029,-gneE2,0.000138252651965,10658.5092455671,33.0243902439024,9,2
10160,-gneE2,0.000141754434157,10395.2104070779,33.0243902439024,16,2
10205,-gneE2,0.000135629329013,10864.6645966558,33.0243902439024,18,2
10291,-gneE2,0.00013592935299,10840.6840522558,33.0243902439024,20,2
10336,-gneE2,0.000130109633779,11325.5807921309,33.0243902439024,24,2
10380,-gneE2,0.000127486092113,11558.6503968123,33.0243902439024,27,2
10508,-gneE2,0.000130814088653,11264.5907208538,33.0243902439024,31,2
10553,-gneE2,0.000125259511548,11764.1139661107,33.0243902439024,36,2
10598,-gneE2,0.000119990117176,12280.7378130782,33.0243902439024,41,2
10641,-gneE2,0.000120391625009,12239.7813724929,33.0243902439024,2,2
10684,-gneE2,0.000120790885283,12199.3241935123,33.0243902439024,5,2
10728,-gneE2,0.000118436258812,12441.8584643772,33.0243902439024,9,2
10816,-gneE2,0.00011884623236,12398.9388635413,33.0243902439024,15,2
10903,-gneE2,0.000119254053705,12356.5373537856,33.0243902439024,18,2
10948,-gneE2,0.000114287893423,12893.4668848777,33.0243902439024,24,2
11081,-gneE2,0.000107084475578,13760.7917603815,33.0243902439024,38,2
11126,-gneE2,0.000102723143376,14345.0357997254,33.0243902439024,40,2
11170,-gneE2,0.000100862527629,14609.6593435988,33.0243902439024,2,2
11215,-gneE2,9.68049700156594E-05,15222.0197883986,33.0243902439024,8,2
11390,-gneE2,9.50992815211516E-05,15495.0399795182,33.0243902439024,20,2
11433,-gneE2,9.56054638473487E-05,15413.0016203521,33.0243902439024,21,2
11521,-gneE2,9.39305640245335E-05,15687.8347798361,33.0243902439024,27,2
11564,-gneE2,9.44400043020264E-05,15603.2094670508,33.0243902439024,30,2
11606,-gneE2,9.71522802095102E-05,15167.6025103676,33.0243902439024,31,2
11651,-gneE2,9.32733684538117E-05,15798.369820035,33.0243902439024,34,2
11697,-gneE2,8.75489901941188E-05,16831.3439815402,33.0243902439024,1,2
11741,-gneE2,8.60756328417638E-05,17119.446242151,33.0243902439024,5,2
11786,-gneE2,8.27203919448886E-05,17813.8320497254,33.0243902439024,8,2
12048,-gneE2,8.32513612744455E-05,17700.2171091948,33.0243902439024,22,2
12095,-gneE2,7.64437271606039E-05,19276.4955860645,33.0243902439024,28,2
12140,-gneE2,7.35329073164793E-05,20039.5608302497,33.0243902439024,30,2
12182,-gneE2,7.5787934366262E-05,19443.2950510613,33.0243902439024,32,2
12223,-gneE2,7.99064754489722E-05,18441.1483664389,33.0243902439024,33,2
12267,-gneE2,7.86183375412522E-05,18743.3010577271,33.0243902439024,36,2
12311,-gneE2,7.73603566390358E-05,19048.0917257062,33.0243902439024,2,2
12356,-gneE2,7.44069390718453E-05,19804.1632618547,33.0243902439024,5,2
12400,-gneE2,7.32461760850483E-05,20118.0081740062,33.0243902439024,9,2
12446,-gneE2,6.88830007225251E-05,21392.3196396384,33.0243902439024,13,2
12490,-gneE2,6.78465784727208E-05,21719.108057692,33.0243902439024,16,2
12534,-gneE2,6.68330430566203E-05,22048.482334484,33.0243902439024,18,2
12579,-gneE2,6.43512906964124E-05,22898.7974172188,33.0243902439024,22,2
12625,-gneE2,6.05764466044704E-05,24325.7446052466,33.0243902439024,26,2
12670,-gneE2,5.83685065808424E-05,25245.9289352,33.0243902439024,28,2
12714,-gneE2,5.75578926607838E-05,25601.4788080956,33.0243902439024,31,2
12757,-gneE2,5.80780840675532E-05,25372.1725303426,33.0243902439024,32,2
12801,-gneE2,5.72734494949532E-05,25728.6261293472,33.0243902439024,34,2
12846,-gneE2,5.52076752090806E-05,26691.3461509303,33.0243902439024,37,2
12890,-gneE2,5.44616776049345E-05,27056.955165483,33.0243902439024,41,2
12935,-gneE2,5.25156109251563E-05,28059.6025302607,33.0243902439024,5,2
12982,-gneE2,4.8388145107691E-05,30453.0617140661,33.0243902439024,9,2
13026,-gneE2,4.77765959735092E-05,30842.8664530799,33.0243902439024,12,2
13070,-gneE2,4.71767466946859E-05,31235.0315024942,33.0243902439024,15,2
13113,-gneE2,4.76657441205167E-05,30914.5948811368,33.0243902439024,17,2
13157,-gneE2,4.7067980326713E-05,31307.2105275227,33.0243902439024,20,2
13201,-gneE2,4.64815198299596E-05,31702.2157318512,33.0243902439024,22,2
13245,-gneE2,4.59060778322649E-05,32099.6094368579,33.0243902439024,24,2
13291,-gneE2,4.33156090302095E-05,34019.3108716535,33.0243902439024,30,2
13337,-gneE2,4.08871091465468E-05,36039.8961910506,33.0243902439024,34,2
13381,-gneE2,4.04139775195732E-05,36461.8198859547,33.0243902439024,38,2
13426,-gneE2,3.90470824806911E-05,37738.2143703665,33.0243902439024,2,2
13471,-gneE2,3.77347049542724E-05,39050.7139509742,33.0243902439024,6,2
13517,-gneE2,3.56511622018191E-05,41332.9349784427,33.0243902439024,11,2
13561,-gneE2,3.52687148032496E-05,41781.1416552647,33.0243902439024,14,2
13609,-gneE2,3.18491285585793E-05,46267.1110917024,33.0243902439024,20,2
13652,-gneE2,3.2256977322833E-05,45682.1218692007,33.0243902439024,22,2
13695,-gneE2,3.26675910141162E-05,45107.9226673601,33.0243902439024,23,2
13740,-gneE2,3.16050021515532E-05,46624.4919752769,33.0243902439024,26,2
13784,-gneE2,3.12889219529547E-05,47095.4918616027,33.0243902439024,30,2
13827,-gneE2,3.16929059624423E-05,46495.1737445582,33.0243902439024,31,2
13872,-gneE2,3.06676388167405E-05,48049.5801453527,33.0243902439024,32,2
13914,-gneE2,3.17844876534875E-05,46361.2056692068,33.0243902439024,32,2
13958,-gneE2,3.1465564405163E-05,46831.1055927512,33.0243902439024,35,2
14003,-gneE2,3.04488887734592E-05,48394.7765764817,33.0243902439024,39,2
14049,-gneE2,2.88061895802272E-05,51154.5327815648,33.0243902439024,3,2
14094,-gneE2,2.78899346197177E-05,52835.0886900938,33.0243902439024,7,2
14139,-gneE2,2.70079130427026E-05,54560.5714467394,33.0243902439024,11,2
14182,-gneE2,2.73793566110223E-05,53820.3724115445,33.0243902439024,14,2
14226,-gneE2,2.71279221365445E-05,54319.2052003361,33.0243902439024,17,2
14271,-gneE2,2.62741559454994E-05,56084.2819175743,33.0243902439024,21,2
14314,-gneE2,2.66395480814783E-05,55315.0212866497,33.0243902439024,25,2
14357,-gneE2,2.70080001269442E-05,54560.3955223481,33.0243902439024,29,2
14401,-gneE2,2.67620369860009E-05,55061.8463745684,33.0243902439024,33,2
14445,-gneE2,2.65196443470388E-05,55565.1180653273,33.0243902439024,36,2
14489,-gneE2,2.62807512750778E-05,56070.2071934714,33.0243902439024,42,2
14533,-gneE2,2.60452886198352E-05,56577.1103827001,33.0243902439024,2,2
14576,-gneE2,2.64087331967142E-05,55798.4799277326,33.0243902439024,4,2
14622,-gneE2,2.50046552148493E-05,58931.713176297,33.0243902439024,10,2
14669,-gneE2,2.31488457490131E-05,63656.1833436781,33.0243902439024,17,2
14713,-gneE2,2.29569984716516E-05,64188.1459814241,33.0243902439024,19,2
14758,-gneE2,2.22547057146953E-05,66213.7342135543,33.0243902439024,23,2
14802,-gneE2,2.20748532887114E-05,66753.2032906986,33.0243902439024,29,2
14847,-gneE2,2.14040303229359E-05,68845.3131004339,33.0243902439024,34,2
14891,-gneE2,2.12353702666265E-05,69392.1109305806,33.0243902439024,38,2
14936,-gneE2,2.05942817068441E-05,71552.2488314798,33.0243902439024,1,2
14981,-gneE2,1.99757662652107E-05,73767.7418542903,33.0243902439024,5,2
15028,-gneE2,1.85161628245058E-05,79582.7506573587,33.0243902439024,11,2
15074,-gneE2,1.75655639293629E-05,83889.5451987431,33.0243902439024,17,2
15119,-gneE2,1.70521364704289E-05,86415.3985483929,33.0243902439024,25,2
15163,-gneE2,1.6937427479536E-05,87000.6481783661,33.0243902439024,29,2
15206,-gneE2,1.72114946717011E-05,85615.293575666,33.0243902439024,31,2
15252,-gneE2,1.63341286653316E-05,90214.0052515491,33.0243902439024,37,2
15295,-gneE2,1.66013736868337E-05,88761.761345229,33.0243902439024,4,2
15340,-gneE2,1.61207480374526E-05,91408.1136787343,33.0243902439024,10,2
15386,-gneE2,1.53041224960066E-05,96285.6360812719,33.0243902439024,17,2
15430,-gneE2,1.52092779770381E-05,96886.0698988071,33.0243902439024,21,2
15474,-gneE2,1.51154779787408E-05,97487.3021723962,33.0243902439024,25,2
15517,-gneE2,1.53685240713377E-05,95882.1525316084,33.0243902439024,27,2
15561,-gneE2,1.5272970249467E-05,96482.0296985208,33.0243902439024,32,2
15607,-gneE2,1.45032191208189E-05,101602.765352862,33.0243902439024,36,2
15652,-gneE2,1.40927477022238E-05,104562.091107413,33.0243902439024,39,2
15697,-gneE2,1.36958009531447E-05,107592.624501114,33.0243902439024,3,2
15742,-gneE2,1.331187100128E-05,110695.721814913,33.0243902439024,6,2
15787,-gneE2,1.29404713607881E-05,113872.758426626,33.0243902439024,11,2
15832,-gneE2,1.25811359351501E-05,117125.128985909,33.0243902439024,16,2
15876,-gneE2,1.25147737174202E-05,117746.209597265,33.0243902439024,21,2
15920,-gneE2,1.24490665395604E-05,118367.683593869,33.0243902439024,24,2
15963,-gneE2,1.26688830057467E-05,116313.898275426,33.0243902439024,26,2
16006,-gneE2,1.28915683577968E-05,114304.724475397,33.0243902439024,29,2
16050,-gneE2,1.2822130680769E-05,114923.736614524,33.0243902439024,34,2
16095,-gneE2,1.24666051974229E-05,118201.157882045,33.0243902439024,38,2
16139,-gneE2,1.240134602117E-05,118823.163766112,33.0243902439024,41,2
16184,-gneE2,1.2059343793431E-05,122192.981179987,33.0243902439024,4,2
16230,-gneE2,1.14646617175154E-05,128531.238470161,33.0243902439024,9,2
16274,-gneE2,1.14089411425709E-05,129158.977224914,33.0243902439024,12,2
16318,-gneE2,1.13537373234022E-05,129786.970335873,33.0243902439024,16,2
16363,-gneE2,1.10450753454946E-05,133413.953558478,33.0243902439024,18,2
16408,-gneE2,1.07461391764936E-05,137125.26378004,33.0243902439024,21,2
16452,-gneE2,1.06969681579009E-05,137755.590877899,33.0243902439024,26,2
16496,-gneE2,1.06482354211792E-05,138386.043406103,33.0243902439024,28,2
16542,-gneE2,1.01289201117929E-05,145481.172023269,33.0243902439024,33,2
16585,-gneE2,1.03170163018707E-05,142828.810779965,33.0243902439024,35,2
16629,-gneE2,1.02716318535118E-05,143459.889354378,33.0243902439024,38,2
16673,-gneE2,1.0226640568577E-05,144091.029631125,33.0243902439024,2,2
16718,-gneE2,9.95324379078194E-06,148048.937629602,33.0243902439024,6,2
16765,-gneE2,9.25795401565769E-06,159167.691554906,33.0243902439024,13,2
16811,-gneE2,8.81191136665083E-06,167224.465598973,33.0243902439024,19,2
16856,-gneE2,8.58187667928288E-06,171706.868353279,33.0243902439024,22,2
16901,-gneE2,8.35879642796956E-06,176289.395476,33.0243902439024,26,2
16946,-gneE2,8.14243190711993E-06,180973.840002909,33.0243902439024,30,2
16990,-gneE2,8.11474204437437E-06,181591.375441844,33.0243902439024,33,2
17035,-gneE2,7.90568843998832E-06,186393.276231346,33.0243902439024,36,2
17080,-gneE2,7.70286927145618E-06,191301.074607895,33.0243902439024,1,2
17123,-gneE2,7.85479069405837E-06,187601.073865451,33.0243902439024,5,2
17165,-gneE2,8.19308314423744E-06,179855.024445849,33.0243902439024,9,2
17207,-gneE2,8.54454193981601E-06,172457.128722974,33.0243902439024,10,2
17251,-gneE2,8.51382488778144E-06,173079.33726808,33.0243902439024,15,2
17295,-gneE2,8.48334189503672E-06,173701.259176626,33.0243902439024,18,2
