time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,expect-true,no.of neighbours
31.0,17to22,17,22,0.25,0.0,31.0,31.0,0.0,4
47.0,22to21,22,21,0.3333333333333333,0.0,47.0,47.0,0.0,3
62.0,21to16,21,16,0.3333333333333333,0.0,62.0,62.0,0.0,3
79.0,16to11,16,11,0.25,0.0,79.0,79.0,0.0,4
96.0,11to6,11,6,0.25,0.0,96.0,96.0,0.0,4
113.0,6to5,6,5,0.25,0.0,113.0,113.0,0.0,4
127.0,5to10,5,10,0.24718140744850428,-0.42055459510157156,127.0,20.0,107.0,3
144.0,10to15,10,15,0.250090430483954,-0.4049828703297239,144.0,54.0,90.0,3
160.0,15to20,15,20,0.2536406793153644,-0.3861413497033552,160.0,87.0,73.0,3
174.0,20to21,20,21,0.4483764526890395,-0.20723265836946414,127.0,117.0,10.0,2
189.0,21to22,21,22,0.29311625370888095,-0.18714973875118524,158.0,150.0,8.0,3
206.0,22to23,22,23,0.2612155127910825,-0.3465132841539053,206.0,159.0,47.0,3
222.0,23to22,23,22,0.3333333333333333,0.0,33.0,33.0,0.0,3
238.0,22to17,22,17,0.27259802103246,-0.4466560167233916,224.0,81.0,143.0,3
255.0,17to18,17,18,0.19706817849541586,-0.30610776434959397,255.0,225.0,30.0,4
271.0,18to13,18,13,0.20712603419417416,-0.2437245180991989,271.0,256.0,15.0,4
286.0,13to12,13,12,0.17330130994727183,-0.4637962435048002,286.0,113.0,173.0,4
303.0,12to7,12,7,0.17223177921984217,-0.47127977665469545,303.0,115.0,188.0,4
317.0,7to2,7,2,0.1683063604258127,-0.49906597000316055,317.0,61.0,256.0,4
334.0,2to3,2,3,0.23189008268818506,-0.5045221859666399,334.0,62.0,272.0,3
350.0,3to8,3,8,0.23097506668084225,-0.5096664432122352,350.0,62.0,288.0,3
366.0,8to9,8,9,0.16845491900228238,-0.49800505398547684,366.0,113.0,253.0,4
383.0,9to14,9,14,0.2320084108352724,-0.5038579763098537,383.0,113.0,270.0,3
398.0,14to19,14,19,0.23108648873402546,-0.5090392629737868,398.0,112.0,286.0,3
414.0,19to24,19,24,0.2301644028892771,-0.5142359524958433,414.0,111.0,303.0,3
429.0,24to23,24,23,0.39520978905510884,-0.42546490368411066,223.0,110.0,113.0,2
445.0,23to22,23,22,0.3333333333333333,0.0,223.0,223.0,0.0,3
463.0,22to21,22,21,0.426091570057705,0.0,289.0,289.0,0.0,3
478.0,21to16,21,16,0.269493398870811,-0.39325030672203193,416.0,337.0,79.0,3
495.0,16to11,16,11,0.1682083427088023,-0.49976636264294555,416.0,158.0,258.0,4
511.0,11to6,11,6,0.1662347807250209,-0.5139384315637383,415.0,113.0,302.0,4
527.0,6to1,6,1,0.16170449695592717,-0.5469878019014132,527.0,91.0,436.0,4
542.0,1to0,1,0,0.22384844311622049,-0.5502313961849008,542.0,90.0,452.0,3
557.0,0to5,0,5,0.37092823840009986,-0.5282367221820398,444.0,90.0,354.0,2
573.0,5to10,5,10,0.17328245150827246,-0.8693929878089557,446.0,90.0,356.0,3
591.0,10to15,10,15,0.1730195252086094,-0.8712294538943044,447.0,29.0,418.0,3
607.0,15to20,15,20,0.1762186054388765,-0.849032715632398,447.0,60.0,387.0,3
623.0,20to21,20,21,0.36611314794755856,-0.5489280386930194,160.0,91.0,69.0,2
641.0,21to22,21,22,0.2567706936690213,-0.5470917123089796,196.0,115.0,81.0,3
657.0,22to17,22,17,0.1926150655080927,-0.8982818541120419,419.0,31.0,388.0,3
674.0,17to12,17,12,0.1784919832113778,-0.519988709090039,388.0,65.0,323.0,4
690.0,12to13,12,13,0.20456107129669093,-0.39325030672203193,419.0,340.0,79.0,4
