time,edge,old node,current node,probability (value_exp),value_func,expect,true,expect-true,no.of neighbours
40.0,gneE8,gneJ10,gneJ11,1.0,2.0,40.0,20.0,20.0,2
58.0,gneE9,gneJ11,gneJ12,1.0,1.7000000000000002,58.0,17.0,41.0,2
79.0,-gneE9,gneJ12,gneJ11,1.0,1.6615,79.0,15.0,64.0,1
100.0,gneE9,gneJ11,gneJ12,1.0,3.0878425000000003,17.0,14.0,3.0,2
120.0,-gneE9,gneJ12,gneJ11,1.0,2.8886950375,15.0,11.0,4.0,1
140.0,gneE9,gneJ11,gneJ12,1.0,3.9534842785625,14.0,9.0,5.0,2
164.0,-gneE9,gneJ12,gneJ11,1.0,3.8754065402134374,11.0,9.0,2.0,1
186.0,gneE9,gneJ11,gneJ12,1.0,4.726299472026526,9.0,8.0,1.0,2
209.0,-gneE9,gneJ12,gneJ11,1.0,4.836864336034614,9.0,9.0,0.0,1
230.0,gneE9,gneJ11,gneJ12,1.0,5.5131716367471615,8.001360000000002,8.0,0.0013600000000018042,2
252.0,-gneE9,gneJ12,gneJ11,1.0,5.576929207922133,7.020090000000001,7.0,0.020090000000000607,1
274.0,gneE9,gneJ11,gneJ12,1.0,6.191662747825048,7.10001,7.0,0.10001000000000015,2
297.0,-gneE9,gneJ12,gneJ11,1.0,6.307444248173299,7.0019100000000005,7.0,0.0019100000000005224,1
320.0,gneE9,gneJ11,gneJ12,1.0,6.971703676619007,7.909919999999999,8.0,-0.09008000000000127,2
344.0,-gneE9,gneJ12,gneJ11,1.0,7.239011672634775,8.80011,9.0,-0.1998899999999999,1
364.0,gneE9,gneJ11,gneJ12,1.0,7.76223941785741,7.99092,8.0,-0.009079999999999977,2
387.0,-gneE9,gneJ12,gneJ11,1.0,8.052523250067752,8.079930000000001,8.0,0.07993000000000094,1
410.0,gneE9,gneJ11,gneJ12,1.0,8.651005184828104,8.89902,9.0,-0.10097999999999985,2
431.0,-gneE9,gneJ12,gneJ11,1.0,8.869116417619647,8.00793,8.0,0.007929999999999993,1
455.0,gneE9,gneJ11,gneJ12,1.0,9.52847072601916,8.98983,9.0,-0.010170000000000456,2
476.0,-gneE9,gneJ12,gneJ11,1.0,9.787409494829502,8.900730000000001,9.0,-0.09926999999999886,1
496.0,gneE9,gneJ11,gneJ12,1.0,10.405427555426046,8.99892,9.0,-0.0010799999999999699,2
516.0,-gneE9,gneJ12,gneJ11,1.0,10.597184163112026,8.09001,8.0,0.09000999999999948,1
537.0,gneE9,gneJ11,gneJ12,1.0,11.171617295379084,8.099820000000001,8.0,0.09982000000000113,2
561.0,-gneE9,gneJ12,gneJ11,1.0,11.498769389861836,8.90892,9.0,-0.09107999999999983,1
582.0,gneE9,gneJ11,gneJ12,1.0,11.94683865787805,8.009910000000001,8.0,0.009910000000001418,2
604.0,-gneE9,gneJ12,gneJ11,1.0,12.283842123374068,8.09082,8.0,0.09082000000000079,1
628.0,gneE9,gneJ11,gneJ12,1.0,12.819119793810781,8.900910000000001,9.0,-0.09908999999999857,2
651.0,-gneE9,gneJ12,gneJ11,1.0,13.173274291448685,8.90901,9.0,-0.09098999999999968,1
673.0,gneE9,gneJ11,gneJ12,1.0,13.688668872117328,8.99001,9.0,-0.009990000000000165,2
694.0,-gneE9,gneJ12,gneJ11,1.0,13.956370405154962,8.09082,8.0,0.09082000000000079,1
716.0,gneE9,gneJ11,gneJ12,1.0,14.545657173395316,8.99892,9.0,-0.0010799999999999699,2
736.0,-gneE9,gneJ12,gneJ11,1.0,14.64257079611202,7.10901,7.0,0.10900999999999961,1
758.0,gneE9,gneJ11,gneJ12,1.0,15.282135681686427,8.099820000000001,8.0,0.09982000000000113,2
780.0,-gneE9,gneJ12,gneJ11,1.0,15.430116606261029,7.91082,8.0,-0.08917999999999981,1
802.0,gneE9,gneJ11,gneJ12,1.0,16.01978319111258,8.009910000000001,8.0,0.009910000000001418,2
824.0,-gneE9,gneJ12,gneJ11,1.0,16.208984348790622,7.99101,8.0,-0.008989999999999831,1
843.0,-gneE8,gneJ11,gneJ10,0.8375436729227451,82.59,843.0,824.0,19.0,2
863.0,gneE8,gneJ10,gneJ11,1.0,9.94605,20.0,3.0,17.0,2
884.0,-gneE8,gneJ11,gneJ10,0.8320701011255508,79.37587475000001,824.0,41.0,783.0,2
905.0,gneE8,gneJ10,gneJ11,1.0,20.69215310125,3.0,42.0,-39.0,2
925.0,-gneE8,gneJ11,gneJ10,0.828709067563539,77.50404181961876,41.0,41.0,0.0,2
946.0,gneE8,gneJ10,gneJ11,1.0,29.98582176398878,42.0,40.0,2.0,2
966.0,-gneE8,gneJ11,gneJ10,0.8272279456451688,76.70229070523582,41.0,41.0,0.0,2
987.0,gneE8,gneJ10,gneJ11,1.0,38.07395720458731,38.01807,38.0,0.018070000000001585,2
1007.0,-gneE8,gneJ11,gneJ10,0.8273150997761743,76.74908756914803,40.99959,41.0,-0.0004100000000022419,2
1026.0,gneE8,gneJ10,gneJ11,1.0,44.75772480319764,32.60178,32.0,0.601779999999998,2
1047.0,-gneE8,gneJ11,gneJ10,0.828382657183643,77.32616266853701,40.09959,40.0,0.09958999999999918,2
1067.0,gneE8,gneJ10,gneJ11,1.0,50.42793777638889,28.4598,28.0,0.4598000000000013,2
1087.0,-gneE8,gneJ11,gneJ10,0.8303060679605309,78.38420049044025,40.009589999999996,40.0,0.009589999999995769,2
1107.0,gneE8,gneJ10,gneJ11,1.0,55.231643045341826,24.44562,24.0,0.4456200000000017,2
1127.0,-gneE8,gneJ11,gneJ10,0.8328008189570045,79.7927865307037,40.000589999999995,40.0,0.0005899999999954275,2
1147.0,gneE8,gneJ10,gneJ11,1.0,59.18879346122449,19.54422,19.0,0.5442199999999993,2
1167.0,-gneE8,gneJ11,gneJ10,0.8356207317371122,81.43644325644965,39.99969,40.0,-0.00030999999999892225,2
1187.0,gneE8,gneJ10,gneJ11,1.0,62.50637622446476,15.454079999999996,15.0,0.4540799999999958,2
1206.0,-gneE8,gneJ11,gneJ10,0.8384299339081875,83.13090467212884,39.099599999999995,39.0,0.09959999999999525,2
1227.0,gneE8,gneJ10,gneJ11,1.0,65.35317454587052,12.34512,12.0,0.34511999999999965,2
1246.0,-gneE8,gneJ11,gneJ10,0.8414607250928634,85.02636578677365,39.9096,40.0,-0.09040000000000248,2
1266.0,gneE8,gneJ10,gneJ11,1.0,67.19536184102697,3.9342599999999996,3.0,0.9342599999999996,2
1286.0,-gneE8,gneJ11,gneJ10,0.8443579233821873,86.90728858299384,39.9906,40.0,-0.009399999999999409,2
1306.0,gneE8,gneJ10,gneJ11,1.0,72.73201807230868,36.393209999999996,40.0,-3.6067900000000037,2
1327.0,-gneE8,gneJ11,gneJ10,0.8477870821550507,89.22610144156378,40.8987,41.0,-0.10130000000000194,2
1347.0,gneE8,gneJ10,gneJ11,1.0,77.83529590202637,38.73915,39.0,-0.2608499999999978,2
1368.0,-gneE8,gneJ11,gneJ10,0.8514177732544581,91.7978444080999,40.98951,41.0,-0.010489999999997224,2
1388.0,gneE8,gneJ10,gneJ11,1.0,82.27256153059322,35.37378,35.0,0.37377999999999645,2
1408.0,-gneE8,gneJ11,gneJ10,0.854963863621217,94.43395331269627,40.0986,40.0,0.09859999999999758,2
1429.0,gneE8,gneJ10,gneJ11,1.0,86.31653094224005,33.23727,33.0,0.2372700000000023,2
1449.0,-gneE8,gneJ11,gneJ10,0.8586203777463935,97.29062842093946,40.909499999999994,41.0,-0.0905000000000058,2
1470.0,gneE8,gneJ10,gneJ11,1.0,89.92748754800529,30.3237,30.0,0.32369999999999877,2
1489.0,-gneE8,gneJ11,gneJ10,0.8620464355303951,100.10467689590601,40.09059,40.0,0.09058999999999884,2
1508.0,gneE8,gneJ10,gneJ11,1.0,92.94468309831583,25.53201,25.0,0.5320099999999996,2
1528.0,-gneE8,gneJ11,gneJ10,0.865202966885978,102.82395410065541,39.108689999999996,39.0,0.10868999999999573,2
1548.0,gneE8,gneJ10,gneJ11,1.0,95.61849042804651,22.35285,22.0,0.3528500000000001,2
1569.0,-gneE8,gneJ11,gneJ10,0.8684153744822123,105.7253152812543,40.81049999999999,41.0,-0.18950000000000955,2
1590.0,gneE8,gneJ10,gneJ11,1.0,98.30054633696102,22.03497,22.0,0.03497000000000128,2
1611.0,-gneE8,gneJ11,gneJ10,0.8715448683379852,108.69133565514016,41.88069,42.0,-0.1193099999999987,2
1631.0,gneE8,gneJ10,gneJ11,1.0,100.49616859050323,17.503199999999996,17.0,0.5031999999999961,2
1652.0,-gneE8,gneJ11,gneJ10,0.8743439202642768,111.46933810572395,41.0877,41.0,0.08769999999999811,2
1671.0,gneE8,gneJ10,gneJ11,1.0,102.33613885149668,13.45005,13.0,0.4500499999999992,2
1692.0,-gneE8,gneJ11,gneJ10,0.876831649591691,114.04433748604374,40.10841,40.0,0.10840999999999923,2
1712.0,gneE8,gneJ10,gneJ11,1.0,103.83673702752117,9.444780000000002,9.0,0.4447800000000015,2
1732.0,-gneE8,gneJ11,gneJ10,0.8791180329486591,116.50439375505388,40.01049,40.0,0.010489999999997224,2
1751.0,gneE8,gneJ10,gneJ11,1.0,104.92098073149917,4.54428,4.0,0.5442799999999997,2
1772.0,-gneE8,gneJ11,gneJ10,0.8811952167509981,118.82144754904091,40.000679999999996,40.0,0.000679999999995573,2
1793.0,gneE8,gneJ10,gneJ11,1.0,105.91692017550814,2.2542299999999997,2.0,0.25422999999999973,2
1813.0,-gneE8,gneJ11,gneJ10,0.8831706259720465,121.10141021081009,40.89969,41.0,-0.10031000000000034,2
1834.0,gneE8,gneJ10,gneJ11,1.0,110.92986212798428,37.12527,41.0,-3.8747299999999996,2
1856.0,-gneE8,gneJ11,gneJ10,0.8854497450918799,123.82960609188758,42.7896,43.0,-0.21039999999999992,2
1877.0,gneE8,gneJ10,gneJ11,1.0,115.50068849391518,38.81241000000001,39.0,-0.18758999999999304,2
1896.0,-gneE8,gneJ11,gneJ10,0.8875323201030704,126.41921088962077,40.27859999999999,40.0,0.2785999999999902,2
