time,edge,old node,current node,probability (value_exp),value_func,expect,true,expect-true,no.of neighbours
39.0,-gneE1,gneJ3,gneJ2,0.5,0.0,39.0,39.0,0.0,2
62.0,gneE1,gneJ2,gneJ3,1.0,0.0,43.0,43.0,0.0,1
82.0,-gneE1,gneJ3,gneJ2,0.344,0.0,43.0,43.0,0.0,2
102.0,gneE1,gneJ2,gneJ3,1.0,0.0,40.0,40.0,0.0,1
121.0,gneE2,gneJ3,gneJ4,0.75625,0.0,121.0,121.0,0.0,2
141.0,gneE3,gneJ4,gneJ5,0.7833333333333333,0.0,141.0,141.0,0.0,2
161.0,gneE4,gneJ5,gneJ6,0.7234521718112077,-0.43087425685038416,161.0,41.0,120.0,2
181.0,-gneE4,gneJ6,gneJ5,0.18099547511312217,0.0,40.0,40.0,0.0,2
202.0,gneE4,gneJ5,gneJ6,0.25565725283388296,-0.38778683116534574,41.0,41.0,0.0,2
223.0,gneE5,gneJ6,gneJ7,0.765975987995003,-0.4837750566915749,223.0,7.0,216.0,2
245.0,gneE10,gneJ7,gneJ14,0.7770077370593953,-0.491744862452305,245.0,9.0,236.0,2
265.0,gneE11,gneJ14,gneJ10,0.7951455682236055,-0.48583464313659774,265.0,44.0,221.0,2
285.0,-gneE11,gneJ10,gneJ14,0.12307692307692308,0.0,40.0,40.0,0.0,2
305.0,gneE11,gneJ14,gneJ10,0.23956042514255677,-0.43725117882293796,40.0,40.0,0.0,2
324.0,gneE8,gneJ10,gneJ11,0.833329488970663,-0.5077716363844302,324.0,42.0,282.0,2
354.0,-gneE8,gneJ11,gneJ10,0.09052864656425282,-0.3297205481516682,49.0,10.0,39.0,2
374.0,gneE8,gneJ10,gneJ11,0.26238524780937217,-0.4569944727459872,50.0,50.0,0.0,2
394.0,gneE9,gneJ11,gneJ12,0.8911901594694907,-0.5142359524958433,394.0,91.0,303.0,2
415.0,-gneE9,gneJ12,gneJ11,1.0,-0.031323452074408474,41.0,41.0,0.0,1
436.0,gneE9,gneJ11,gneJ12,0.30893197289760216,-0.46578808519332776,42.0,42.0,0.0,2
457.0,-gneE9,gneJ12,gneJ11,1.0,-0.059514558941376104,42.0,42.0,0.0,1
477.0,-gneE8,gneJ11,gneJ10,0.7038513336730038,-0.6986947931065579,123.0,2.0,121.0,2
498.0,-gneE11,gneJ10,gneJ14,0.8380184685312049,-0.4611567581462933,213.0,45.0,168.0,2
518.0,-gneE10,gneJ14,gneJ7,0.8717229120936936,-0.49437552990064937,295.0,52.0,243.0,2
539.0,gneE10,gneJ7,gneJ14,0.06974453978515371,-0.4841092381952536,41.0,41.0,0.0,2
560.0,-gneE10,gneJ14,gneJ7,0.33428721223306235,-0.44493797691058445,42.0,42.0,0.0,2
579.0,-gneE5,gneJ7,gneJ6,0.9019768121108307,-0.5080902207878915,377.0,94.0,283.0,2
599.0,gneE5,gneJ6,gneJ7,0.05451058885825075,-0.48138792865096647,39.0,39.0,0.0,2
620.0,-gneE5,gneJ7,gneJ6,0.34207767446096576,-0.45728119870910233,41.0,41.0,0.0,2
640.0,-gneE4,gneJ6,gneJ5,0.9142656063494482,-0.5299990162499593,459.0,98.0,361.0,2
659.0,-gneE3,gneJ5,gneJ4,0.9215990359306631,-0.5478097254221077,538.0,98.0,440.0,2
681.0,gneE3,gneJ4,gneJ5,0.06388999859429338,-0.036839748960707845,41.0,41.0,0.0,2
702.0,-gneE3,gneJ5,gneJ4,0.27140951435317917,-0.7297507223232224,43.0,19.0,24.0,2
721.0,-gneE2,gneJ4,gneJ3,0.9002533181209884,-0.5760231700777939,619.0,17.0,602.0,2
743.0,gneE2,gneJ3,gneJ4,0.04457320857900846,-0.2848433954896562,41.0,19.0,22.0,2
762.0,gneE3,gneJ4,gneJ5,0.6868906123647371,-0.4712778143375765,81.0,19.0,62.0,2
782.0,gneE4,gneJ5,gneJ6,0.7869710049636103,-0.847022289549543,162.0,20.0,142.0,2
803.0,-gneE4,gneJ6,gneJ5,0.12366347356057196,-0.8350262279369167,41.0,20.0,21.0,2
825.0,gneE4,gneJ5,gneJ6,0.2754906842705797,-1.0511723964588777,43.0,21.0,22.0,2
845.0,gneE5,gneJ6,gneJ7,0.8379667040443817,-0.9595116232412295,246.0,22.0,224.0,2
864.0,gneE10,gneJ7,gneJ14,0.8328596229177437,-0.9715136675070932,325.0,65.0,260.0,2
885.0,gneE11,gneJ14,gneJ10,0.860244756484421,-0.9500013798962885,408.0,108.0,300.0,2
905.0,-gneE11,gneJ10,gneJ14,0.06349869287519035,-0.7569049036296408,41.0,12.0,29.0,2
926.0,gneE11,gneJ14,gneJ10,0.1997550284763307,-1.1518870259624128,41.0,13.0,28.0,2
946.0,gneE8,gneJ10,gneJ11,0.9026266735734894,-1.0089386046647628,489.0,14.0,475.0,2
966.0,gneE9,gneJ11,gneJ12,0.9193467943667109,-0.8491874850418072,530.0,362.0,168.0,2
987.0,-gneE9,gneJ12,gneJ11,1.0,-0.46754989132018177,41.0,15.0,26.0,1
1007.0,gneE9,gneJ11,gneJ12,0.2596774661713996,-1.06546330668909,41.0,15.0,26.0,2
1028.0,-gneE9,gneJ12,gneJ11,1.0,-0.794528646363219,41.0,16.0,25.0,1
1047.0,-gneE8,gneJ11,gneJ10,0.7649678433315203,-0.9922629417596002,121.0,96.0,25.0,2
1067.0,gneE8,gneJ10,gneJ11,0.12345635183820529,-1.2929690487064553,39.0,12.0,27.0,2
1089.0,-gneE8,gneJ11,gneJ10,0.3007268530776556,-1.2402527238461944,42.0,14.0,28.0,2
1109.0,-gneE11,gneJ10,gneJ14,0.8465485055228165,-1.1656364432668134,204.0,14.0,190.0,2
1130.0,-gneE10,gneJ14,gneJ7,0.8950450588456301,-0.9474612036312061,285.0,13.0,272.0,2
1151.0,gneE10,gneJ7,gneJ14,0.07200320284353384,-0.9643711151013484,42.0,42.0,0.0,2
1172.0,-gneE10,gneJ14,gneJ7,0.39521555970280164,-0.8961567971454503,42.0,42.0,0.0,2
1193.0,-gneE5,gneJ7,gneJ6,0.8893053766790731,-1.0511190213469457,368.0,7.0,361.0,2
1214.0,gneE5,gneJ6,gneJ7,0.08309090498099925,-0.9551757168517346,42.0,42.0,0.0,2
1236.0,-gneE5,gneJ7,gneJ6,0.32247635505106126,-1.0253346108662582,43.0,43.0,0.0,2
1258.0,-gneE4,gneJ6,gneJ5,0.8746640805008693,-1.3484410860478329,455.0,50.0,405.0,2
1278.0,-gneE3,gneJ5,gneJ4,0.9133345440531225,-1.2407226611588977,535.0,5.0,530.0,2
1299.0,gneE3,gneJ4,gneJ5,0.06952621399772255,-0.5240114105674122,41.0,41.0,0.0,2
