robot,time,edge,probability (reward_coeff),expect,true,no.of neighbours
bot_1,11247,-gneE1,0.532840848157411,386,377,2
bot_1,11290,-gneE1,0.533949419789345,87,78,2
bot_1,11622,-gneE1,0.533721515513084,375,367,2
bot_1,11666,-gneE1,0.534852201617436,85,76,2
bot_1,12002,-gneE1,0.534656083350487,380,373,2
bot_1,12046,-gneE1,0.535757008255548,87,78,2
bot_1,12383,-gneE1,0.535506351983136,381,372,2
bot_1,12426,-gneE1,0.536528734040869,83,75,2
bot_1,12762,-gneE1,0.536277558549392,379,370,2
bot_1,12806,-gneE1,0.537128294278763,87,80,2
bot_1,13142,-gneE1,0.5369063036683,380,372,2
bot_1,13185,-gneE1,0.537898390555853,85,77,2
bot_1,13525,-gneE1,0.537678803923691,383,375,2
bot_1,13568,-gneE1,0.538791543074617,85,76,2
bot_1,13905,-gneE1,0.538543281007792,380,371,2
bot_1,13949,-gneE1,0.53951804435238,86,78,2
bot_1,14287,-gneE1,0.539299144197168,382,374,2
bot_1,14329,-gneE1,0.540405538160123,85,76,2
bot_1,14663,-gneE1,0.540156023262478,376,367,2
bot_1,14704,-gneE1,0.54118527211887,81,73,2
bot_1,15042,-gneE1,0.540938389017615,379,370,2
bot_1,15085,-gneE1,0.541905220382309,86,78,2
bot_1,15421,-gneE1,0.54168633500701,379,371,2
bot_1,15465,-gneE1,0.542771215080186,86,77,2
bot_1,15807,-gneE1,0.542556848692325,386,378,2
bot_1,15849,-gneE1,0.543638977319436,86,77,2
bot_1,16188,-gneE1,0.543395250688409,381,372,2
bot_1,16232,-gneE1,0.544462306402399,87,78,2
bot_1,16567,-gneE1,0.544245036054381,379,371,2
bot_1,16609,-gneE1,0.545374481268836,82,73,2
bot_1,16942,-gneE1,0.545128012727224,375,366,2
bot_1,16986,-gneE1,0.546202444015774,86,77,2
bot_1,17323,-gneE1,0.545987302352722,381,373,2
bot_1,17365,-gneE1,0.546962881407733,84,76,2
bot_1,17706,-gneE1,0.546695956737896,383,373,2
bot_1,17750,-gneE1,0.547884401101125,86,76,2
bot_1,18095,-gneE1,0.547648398610378,389,380,2
bot_1,18140,-gneE1,0.548468924798834,87,80,2
bot_1,18487,-gneE1,0.548235239331624,392,383,2
bot_1,18531,-gneE1,0.549287912248311,87,78,2
bot_1,18871,-gneE1,0.549049856468676,384,375,2
bot_1,18916,-gneE1,0.550088394084575,88,79,2
bot_1,19256,-gneE1,0.5498777706338,385,377,2
bot_1,19300,-gneE1,0.550950772773256,85,76,2
bot_1,19638,-gneE1,0.550738917046396,382,374,2
bot_1,19683,-gneE1,0.551658350608645,88,80,2
bot_1,20024,-gneE1,0.551422946273616,386,377,2
bot_1,20066,-gneE1,0.55237297874555,85,77,2
bot_1,20401,-gneE1,0.552132407718316,377,368,2
bot_1,20445,-gneE1,0.553303926980423,86,76,2
bot_1,20781,-gneE1,0.553092168109136,380,372,2
bot_1,20827,-gneE1,0.554120654338997,88,79,2
bot_1,21166,-gneE1,0.553912030795584,385,377,2
bot_1,21208,-gneE1,0.555000489731019,83,74,2
bot_1,21548,-gneE1,0.554790604703709,382,374,2
bot_1,21593,-gneE1,0.555839200471587,86,77,2
bot_1,21932,-gneE1,0.555630777558847,384,376,2
bot_1,21975,-gneE1,0.556474348387445,83,76,2
bot_1,22313,-gneE1,0.556212219990171,381,371,2
bot_1,22357,-gneE1,0.55725717518343,86,77,2
bot_1,22699,-gneE1,0.557050542768164,386,378,2
bot_1,22742,-gneE1,0.557967152713912,87,79,2
bot_1,23084,-gneE1,0.557734477610412,385,376,2
bot_1,23126,-gneE1,0.558671091571704,85,77,2
bot_1,23475,-gneE1,0.558442369305511,391,382,2
bot_1,23520,-gneE1,0.559470109430948,87,78,2
bot_1,23860,-gneE1,0.559289733511455,385,378,2
bot_1,23904,-gneE1,0.560212418406769,86,78,2
bot_1,24242,-gneE1,0.559979052932623,382,373,2
bot_1,24285,-gneE1,0.561027640760581,85,76,2
bot_1,24623,-gneE1,0.560768066170725,381,371,2
bot_1,24666,-gneE1,0.561840268224045,83,74,2
bot_1,25004,-gneE1,0.561658841518913,381,374,2
bot_1,25045,-gneE1,0.562716684270281,84,75,2
bot_1,25382,-gneE1,0.562508003065067,378,370,2
bot_1,25429,-gneE1,0.56339415035943,89,81,2
bot_1,25764,-gneE1,0.563187957999604,382,374,2
bot_1,25808,-gneE1,0.564008293946571,84,77,2
bot_1,26149,-gneE1,0.563752934787595,385,375,2
bot_1,26193,-gneE1,0.564656815511848,87,79,2
bot_1,26530,-gneE1,0.56442490922561,381,372,2
bot_1,26572,-gneE1,0.56537101445406,83,75,2
bot_1,26909,-gneE1,0.56513820858352,379,370,2
bot_1,26951,-gneE1,0.566176090186173,85,76,2
bot_1,27293,-gneE1,0.565921139297843,384,374,2
bot_1,27337,-gneE1,0.566831703988746,86,78,2
bot_1,27680,-gneE1,0.566604340322527,387,378,2
bot_1,27723,-gneE1,0.567854650740732,86,75,2
bot_1,28059,-gneE1,0.567674319357306,379,372,2
bot_1,28103,-gneE1,0.568593111155286,85,77,2
bot_1,28440,-gneE1,0.568388369610747,381,373,2
bot_1,28483,-gneE1,0.569316881973896,84,76,2
bot_1,28822,-gneE1,0.569087449195451,382,373,2
bot_1,28864,-gneE1,0.570003850712281,85,77,2
bot_1,29199,-gneE1,0.569797466869568,377,369,2
bot_1,29242,-gneE1,0.570928216497545,86,76,2
bot_1,29582,-gneE1,0.57069996128583,383,374,2
bot_1,29627,-gneE1,0.571572958441581,89,81,2
bot_1,29963,-gneE1,0.571369253080463,381,373,2
bot_1,30007,-gneE1,0.572282202438078,85,77,2
bot_1,30342,-gneE1,0.572052105163127,379,370,2
bot_1,30385,-gneE1,0.573102646152482,83,74,2
bot_1,30727,-gneE1,0.57287641121258,385,376,2
bot_1,30772,-gneE1,0.573976008657685,88,78,2
bot_1,31114,-gneE1,0.57377619223363,387,379,2
bot_1,31158,-gneE1,0.574654810354379,88,80,2
bot_1,31495,-gneE1,0.574426745131283,381,372,2
bot_1,31539,-gneE1,0.575436990939581,86,77,2
bot_1,31876,-gneE1,0.575259812571291,381,374,2
bot_1,31919,-gneE1,0.576421536903305,83,73,2
bot_1,32255,-gneE1,0.576192794758692,379,370,2
bot_1,32298,-gneE1,0.57709927474793,85,77,2
bot_1,32638,-gneE1,0.576873178637378,383,374,2
bot_1,32681,-gneE1,0.577757815591583,87,79,2
bot_1,33021,-gneE1,0.577531972990774,383,374,2
bot_1,33065,-gneE1,0.578323354081019,85,78,2
bot_1,33399,-gneE1,0.578120171959879,378,370,2
bot_1,33441,-gneE1,0.579148657360562,84,75,2
bot_1,33782,-gneE1,0.57894834701676,383,375,2
bot_1,33826,-gneE1,0.57971984846189,87,80,2
bot_1,34165,-gneE1,0.579494742692217,383,374,2
bot_1,34209,-gneE1,0.580485603398183,87,78,2
bot_1,34545,-gneE1,0.58028414315787,380,372,2
bot_1,34589,-gneE1,0.581309307008257,84,75,2
bot_1,34920,-gneE1,0.581079879377837,375,366,2
bot_1,34966,-gneE1,0.581948814082323,88,80,2
bot_1,35315,-gneE1,0.58175541222446,395,387,2
bot_1,35361,-gneE1,0.582623414940607,88,80,2
bot_1,35708,-gneE1,0.582380688841222,393,383,2
bot_1,35752,-gneE1,0.583477012435544,87,77,2
bot_1,36095,-gneE1,0.583230776340597,387,377,2
bot_1,36138,-gneE1,0.584117125721201,86,78,2
bot_1,36480,-gneE1,0.583894586998694,385,376,2
bot_1,36523,-gneE1,0.584780042305282,86,78,2
bot_1,36864,-gneE1,0.584557146246023,384,375,2
bot_1,36907,-gneE1,0.585322252490004,87,80,2
bot_1,37249,-gneE1,0.585100154831416,385,376,2
bot_1,37293,-gneE1,0.585973697707226,87,79,2
bot_1,37635,-gneE1,0.58577698169624,386,378,2
bot_1,37678,-gneE1,0.586659820664491,86,78,2
bot_1,38012,-gneE1,0.586433446161306,377,368,2
bot_1,38056,-gneE1,0.587315449536712,86,78,2
bot_1,38389,-gneE1,0.587089286686049,377,368,2
bot_1,38431,-gneE1,0.587991451374211,84,76,2
bot_1,38769,-gneE1,0.587767283204573,380,371,2
bot_1,38813,-gneE1,0.588746303436995,87,78,2
bot_1,39152,-gneE1,0.588524097904818,383,374,2
bot_1,39198,-gneE1,0.589364545018577,90,82,2
bot_1,39536,-gneE1,0.58914312250343,384,375,2
bot_1,39578,-gneE1,0.590053620150997,83,75,2
bot_1,39912,-gneE1,0.589827688553027,376,367,2
bot_1,39955,-gneE1,0.590851081897493,83,74,2
bot_1,40289,-gneE1,0.590600934643728,377,367,2
bot_1,40332,-gneE1,0.591377490174363,85,78,2
bot_1,40671,-gneE1,0.591180167320811,382,374,2
bot_1,40716,-gneE1,0.592046483149429,87,79,2
bot_1,41050,-gneE1,0.591847772038258,379,371,2
bot_1,41094,-gneE1,0.592713334299096,87,79,2
bot_1,41429,-gneE1,0.592489977540061,379,370,2
bot_1,41472,-gneE1,0.593375143057627,85,77,2
bot_1,41817,-gneE1,0.593157158381877,388,379,2
bot_1,41860,-gneE1,0.594011399655094,88,80,2
bot_1,42201,-gneE1,0.593791333348655,384,375,2
bot_1,42245,-gneE1,0.594654650783204,87,79,2
bot_1,42584,-gneE1,0.594483186655325,383,376,2
bot_1,42628,-gneE1,0.595476429666784,85,76,2
bot_1,42967,-gneE1,0.595280635131397,383,375,2
bot_1,43010,-gneE1,0.596152522068445,86,78,2
bot_1,43348,-gneE1,0.595980444929301,381,374,2
bot_1,43392,-gneE1,0.596733952526837,87,80,2
bot_1,43728,-gneE1,0.596487682452429,380,370,2
bot_1,43772,-gneE1,0.59734813138439,87,79,2
bot_1,44111,-gneE1,0.597103989560705,383,373,2
bot_1,44152,-gneE1,0.598027428535171,81,73,2
bot_1,44488,-gneE1,0.597804381395842,377,368,2
bot_1,44533,-gneE1,0.598759845365106,88,79,2
bot_1,44879,-gneE1,0.598568836376704,391,383,2
bot_1,44923,-gneE1,0.599617680235915,89,79,2
bot_1,45257,-gneE1,0.599395578802618,378,369,2
bot_1,45299,-gneE1,0.600294610426839,83,75,2
bot_1,45638,-gneE1,0.600074430009341,381,372,2
bot_1,45681,-gneE1,0.601038583755438,87,78,2
bot_1,46019,-gneE1,0.600843019374169,381,373,2
bot_1,46062,-gneE1,0.601709339704871,86,78,2
bot_1,46397,-gneE1,0.601487752494179,378,369,2
bot_1,46441,-gneE1,0.602343462095854,87,79,2
bot_1,46778,-gneE1,0.602123786865112,381,372,2
bot_1,46821,-gneE1,0.603108364653672,85,76,2
bot_1,47161,-gneE1,0.602914264640915,383,375,2
bot_1,47204,-gneE1,0.603898097122068,85,76,2
bot_1,47544,-gneE1,0.603728387166615,383,376,2
bot_1,47587,-gneE1,0.604602248775936,85,77,2
bot_1,47925,-gneE1,0.604407420804367,381,373,2
bot_1,47969,-gneE1,0.605389785855156,85,76,2
bot_1,48299,-gneE1,0.605191454424163,374,366,2
bot_1,48343,-gneE1,0.606085065184921,83,75,2
bot_1,48682,-gneE1,0.605867344868027,383,374,2
bot_1,48725,-gneE1,0.606729154281162,86,78,2
bot_1,49062,-gneE1,0.606509873092445,380,371,2
bot_1,49104,-gneE1,0.607381195975473,85,77,2
bot_1,49441,-gneE1,0.607161492739583,379,370,2
bot_1,49485,-gneE1,0.608249867562601,85,75,2
bot_1,49826,-gneE1,0.608033743377791,385,376,2
bot_1,49870,-gneE1,0.608883817670302,87,79,2
bot_1,50204,-gneE1,0.608663844889405,378,369,2
bot_1,50247,-gneE1,0.609665569404705,83,74,2
bot_1,50586,-gneE1,0.609472220898443,382,374,2
bot_1,50629,-gneE1,0.61047324503007,83,74,2
bot_1,50964,-gneE1,0.610253577174387,378,369,2
bot_1,51007,-gneE1,0.611253914391346,83,74,2
bot_1,51343,-gneE1,0.611010649282761,379,369,2
bot_1,51386,-gneE1,0.611778902287589,84,77,2
bot_1,51721,-gneE1,0.611535158463095,378,368,2
bot_1,51763,-gneE1,0.612546322463313,82,73,2
bot_1,52101,-gneE1,0.612376714182511,380,373,2
bot_1,52146,-gneE1,0.613213675531875,88,80,2
bot_1,52485,-gneE1,0.612974063926241,384,374,2
bot_1,52529,-gneE1,0.613820075537676,87,79,2
bot_1,52867,-gneE1,0.613603440583345,382,373,2
bot_1,52911,-gneE1,0.614554569579616,87,78,2
bot_1,53252,-gneE1,0.614363633068351,385,377,2
bot_1,53295,-gneE1,0.615314130117124,87,78,2
bot_1,53633,-gneE1,0.615097213485832,381,372,2
bot_1,53676,-gneE1,0.615871609849825,83,76,2
bot_1,54011,-gneE1,0.615653112572277,378,369,2
bot_1,54056,-gneE1,0.616695860794105,88,78,2
bot_1,54385,-gneE1,0.616475166405278,374,365,2
bot_1,54428,-gneE1,0.617481675174829,82,73,2
bot_1,54770,-gneE1,0.617267424948693,385,376,2
bot_1,54813,-gneE1,0.618215475574618,87,78,2
bot_1,55146,-gneE1,0.618020594612683,376,368,2
bot_1,55188,-gneE1,0.619098096559075,85,75,2
bot_1,55523,-gneE1,0.618855293033462,377,367,2
bot_1,55566,-gneE1,0.619835976351012,84,75,2
bot_1,55907,-gneE1,0.619669217364664,384,377,2
bot_1,55952,-gneE1,0.620405202857992,87,80,2
bot_1,56294,-gneE1,0.620239840929718,387,380,2
bot_1,56339,-gneE1,0.621174765483616,88,79,2
bot_1,56681,-gneE1,0.620962290371357,387,378,2
bot_1,56727,-gneE1,0.621783481626016,89,81,2
bot_1,57069,-gneE1,0.6216187518032,388,381,2
bot_1,57111,-gneE1,0.6226928842093,85,75,2
bot_1,57452,-gneE1,0.622526105723679,383,376,2
bot_1,57496,-gneE1,0.623374899052363,86,78,2
bot_1,57835,-gneE1,0.623160599501631,383,374,2
bot_1,57878,-gneE1,0.62401886005322,85,77,2
bot_1,58214,-gneE1,0.623826475728946,379,371,2
bot_1,58258,-gneE1,0.624874013634986,87,77,2
bot_1,58595,-gneE1,0.624682752919045,381,373,2
bot_1,58636,-gneE1,0.625560652801429,83,75,2
bot_1,58978,-gneE1,0.625394272319992,383,376,2
bot_1,59020,-gneE1,0.626152838927719,84,77,2
bot_1,59357,-gneE1,0.625936789442167,379,370,2
bot_1,59402,-gneE1,0.626877905645682,87,78,2
bot_1,59734,-gneE1,0.626684954003131,377,369,2
bot_1,59778,-gneE1,0.627625530286021,87,78,2
bot_1,60114,-gneE1,0.62741029750932,380,371,2
bot_1,60158,-gneE1,0.628372450653458,85,76,2
bot_1,60491,-gneE1,0.628179719703691,377,369,2
bot_1,60535,-gneE1,0.628918939746721,86,79,2
bot_1,60876,-gneE1,0.628706745099566,385,376,2
bot_1,60918,-gneE1,0.629679243016213,84,75,2
bot_1,61257,-gneE1,0.629464941970641,381,372,2
bot_1,61302,-gneE1,0.630414282195011,86,77,2
bot_1,61646,-gneE1,0.630251125139543,389,382,2
bot_1,61689,-gneE1,0.631084807664846,87,79,2
bot_1,62023,-gneE1,0.630868476759845,377,368,2
bot_1,62065,-gneE1,0.631839330909064,84,75,2
bot_1,62402,-gneE1,0.631648157054063,379,371,2
bot_1,62446,-gneE1,0.632480918731882,87,79,2
bot_1,62790,-gneE1,0.632247625437889,388,378,2
bot_1,62835,-gneE1,0.632959517010358,89,82,2
bot_1,63177,-gneE1,0.632772504128944,387,379,2
bot_1,63221,-gneE1,0.633614009093379,86,78,2
bot_1,63553,-gneE1,0.633397580774051,376,367,2
bot_1,63595,-gneE1,0.63415102695272,84,77,2
bot_1,63933,-gneE1,0.63393699219708,380,371,2
bot_1,63979,-gneE1,0.63476792880977,87,79,2
bot_1,64316,-gneE1,0.634602850390171,383,376,2
bot_1,64361,-gneE1,0.635329529020437,87,80,2
bot_1,64695,-gneE1,0.635115159061614,379,370,2
bot_1,64738,-gneE1,0.636082317888437,84,75,2
bot_1,65076,-gneE1,0.635892867505379,381,373,2
bot_1,65120,-gneE1,0.636741999203685,85,77,2
bot_1,65462,-gneE1,0.636578464647741,386,379,2
bot_1,65506,-gneE1,0.637500679949504,88,79,2
bot_1,65846,-gneE1,0.637312908931428,384,376,2
bot_1,65891,-gneE1,0.63813222292467,88,80,2
bot_1,66225,-gneE1,0.637894535617193,379,369,2
bot_1,66270,-gneE1,0.638732470292202,86,78,2
bot_1,66606,-gneE1,0.638496152810213,381,371,2
bot_1,66648,-gneE1,0.639472401793651,83,74,2
bot_1,66983,-gneE1,0.639257568622493,377,368,2
bot_1,67027,-gneE1,0.639998629063614,85,78,2
bot_1,67357,-gneE1,0.63980623086227,374,366,2
bot_1,67398,-gneE1,0.64079339077341,82,73,2
bot_1,67736,-gneE1,0.640603626577994,379,371,2
bot_1,67779,-gneE1,0.641430253325648,87,79,2
bot_1,68118,-gneE1,0.641218552218156,382,373,2
bot_1,68163,-gneE1,0.642251311151628,87,77,2
bot_1,68501,-gneE1,0.642040269112654,383,374,2
bot_1,68545,-gneE1,0.642875663840009,86,78,2
bot_1,68883,-gneE1,0.642664174961028,382,373,2
bot_1,68926,-gneE1,0.643508977328427,85,77,2
bot_1,69261,-gneE1,0.643295355412853,378,369,2
bot_1,69304,-gneE1,0.644051998136602,83,76,2
bot_1,69639,-gneE1,0.643838480488657,378,369,2
bot_1,69681,-gneE1,0.644799257956065,84,75,2
bot_1,70019,-gneE1,0.644586967685751,380,371,2
bot_1,70061,-gneE1,0.645440575801782,84,76,2
bot_1,70397,-gneE1,0.645227265243854,378,369,2
bot_1,70439,-gneE1,0.646070424277309,85,77,2
bot_1,70779,-gneE1,0.645882891253899,382,374,2
bot_1,70822,-gneE1,0.646819960253829,86,77,2
bot_1,71158,-gneE1,0.64660741726029,379,370,2
bot_1,71201,-gneE1,0.647544038646761,86,77,2
bot_1,71543,-gneE1,0.647358145638205,385,377,2
bot_1,71587,-gneE1,0.648180730374028,87,79,2
bot_1,71930,-gneE1,0.647995887261903,387,379,2
bot_1,71973,-gneE1,0.648818076479422,87,79,2
bot_1,72315,-gneE1,0.648632361789818,385,377,2
bot_1,72358,-gneE1,0.649368353700111,85,78,2
bot_1,72694,-gneE1,0.649156216199005,379,370,2
bot_1,72737,-gneE1,0.650312235185078,85,74,2
bot_1,73076,-gneE1,0.650125236961859,382,374,2
bot_1,73117,-gneE1,0.650965586888793,85,77,2
bot_1,73457,-gneE1,0.650731334370168,381,371,2
bot_1,73502,-gneE1,0.65145774985997,86,79,2
bot_1,73842,-gneE1,0.651272381363253,385,377,2
bot_1,73887,-gneE1,0.652184692350766,88,79,2
bot_1,74222,-gneE1,0.651973505553075,380,371,2
bot_1,74267,-gneE1,0.65299836693477,87,77,2
bot_1,74611,-gneE1,0.652815073944889,389,381,2
bot_1,74655,-gneE1,0.653716302935167,89,80,2
bot_1,75003,-gneE1,0.65353449760738,392,384,2
bot_1,75047,-gneE1,0.654558405154317,87,77,2
bot_1,75385,-gneE1,0.654371924919733,382,374,2
bot_1,75426,-gneE1,0.655314701401669,85,76,2
bot_1,75761,-gneE1,0.655149000826039,376,369,2
bot_1,75803,-gneE1,0.655986652500128,85,77,2
bot_1,76137,-gneE1,0.655797363821199,376,368,2
bot_1,76182,-gneE1,0.656728351058837,86,77,2
bot_1,76520,-gneE1,0.656519386611429,383,374,2
bot_1,76565,-gneE1,0.657337054038271,87,79,2
bot_1,76904,-gneE1,0.657128726504216,384,375,2
bot_1,76946,-gneE1,0.658081034729358,84,75,2
bot_1,77284,-gneE1,0.657893987385964,380,372,2
bot_1,77327,-gneE1,0.658710935408784,87,79,2
bot_1,77667,-gneE1,0.658479059477185,383,373,2
bot_1,77712,-gneE1,0.659193573725266,87,80,2
bot_1,78047,-gneE1,0.659006689505801,380,372,2
bot_1,78088,-gneE1,0.65995775235483,84,75,2
bot_1,78436,-gneE1,0.659752462486221,389,380,2
bot_1,78481,-gneE1,0.660550002511158,89,81,2
bot_1,78816,-gneE1,0.660363280809269,380,372,2
bot_1,78861,-gneE1,0.661197994395875,85,77,2
bot_1,79198,-gneE1,0.661012329913364,382,374,2
bot_1,79241,-gneE1,0.662055277259344,85,75,2
bot_1,79582,-gneE1,0.661847581657031,384,375,2
bot_1,79624,-gneE1,0.662785833215212,85,76,2
bot_1,79966,-gneE1,0.662578226171101,384,375,2
bot_1,80011,-gneE1,0.663484102675717,88,79,2
bot_1,80354,-gneE1,0.663301543823385,388,380,2
bot_1,80398,-gneE1,0.664217441258129,87,78,2
bot_1,80738,-gneE1,0.664033058582122,384,376,2
bot_1,80782,-gneE1,0.664846846325886,87,79,2
bot_1,81118,-gneE1,0.664660600178407,380,372,2
bot_1,81161,-gneE1,0.665397789950377,84,77,2
bot_1,81500,-gneE1,0.665189446627672,382,373,2
bot_1,81543,-gneE1,0.666012014453776,86,78,2
bot_1,81877,-gneE1,0.665824440785911,377,369,2
bot_1,81922,-gneE1,0.666646671465197,86,78,2
bot_1,82264,-gneE1,0.666441189460638,387,378,2
bot_1,82306,-gneE1,0.667493014190157,84,74,2
bot_1,82646,-gneE1,0.667308048518608,382,374,2
bot_1,82688,-gneE1,0.668243171231865,85,76,2
bot_1,83032,-gneE1,0.668037325901621,386,377,2
bot_1,83075,-gneE1,0.668983190970875,84,75,2
bot_1,83412,-gneE1,0.668797403181097,380,372,2
bot_1,83456,-gneE1,0.669637832640854,84,76,2
bot_1,83800,-gneE1,0.669433214689012,388,379,2
bot_1,83843,-gneE1,0.670263417802978,85,77,2
bot_1,84173,-gneE1,0.670050654601767,373,364,2
bot_1,84217,-gneE1,0.671064154182091,87,77,2
bot_1,84554,-gneE1,0.670832806608944,381,371,2
bot_1,84600,-gneE1,0.67165270614383,86,78,2
bot_1,84938,-gneE1,0.671469147320132,384,376,2
bot_1,84983,-gneE1,0.672391167220369,86,77,2
bot_1,85324,-gneE1,0.672208632401325,386,378,2
bot_1,85365,-gneE1,0.673047387867081,84,76,2
bot_1,85701,-gneE1,0.672837215508803,377,368,2
bot_1,85744,-gneE1,0.673656145535219,86,78,2
bot_1,86079,-gneE1,0.673446610374489,378,369,2
bot_1,86122,-gneE1,0.674274854137095,85,77,2
bot_1,86458,-gneE1,0.674065952606871,379,370,2
bot_1,86501,-gneE1,0.674874843712172,87,79,2
bot_1,86836,-gneE1,0.674688733643529,378,370,2
bot_1,86878,-gneE1,0.675630875804039,84,75,2
bot_1,87215,-gneE1,0.675422134356121,379,370,2
bot_1,87260,-gneE1,0.676129370565136,87,80,2
bot_1,87599,-gneE1,0.675946309295229,384,376,2
bot_1,87642,-gneE1,0.676783124729523,84,76,2
bot_1,87980,-gneE1,0.676598692365096,381,373,2
bot_1,88025,-gneE1,0.677517864129532,86,77,2
bot_1,88364,-gneE1,0.677312077428137,384,375,2
bot_1,88408,-gneE1,0.67822033765199,87,78,2
bot_1,88747,-gneE1,0.678037008155897,383,375,2
bot_1,88790,-gneE1,0.678853429224185,86,78,2
bot_1,89131,-gneE1,0.678647798562751,384,375,2
bot_1,89175,-gneE1,0.679545057142681,88,79,2
bot_1,89518,-gneE1,0.679363760167643,387,379,2
bot_1,89560,-gneE1,0.680085985611327,85,78,2
bot_1,89902,-gneE1,0.679903340819837,384,376,2
bot_1,89947,-gneE1,0.680799921370951,88,79,2
bot_1,90283,-gneE1,0.680615906655636,381,373,2
bot_1,90328,-gneE1,0.681532998086842,86,77,2
bot_1,90665,-gneE1,0.681303666692794,382,372,2
bot_1,90709,-gneE1,0.682118558498361,86,78,2
bot_1,91050,-gneE1,0.681913844535042,385,376,2
bot_1,91093,-gneE1,0.683047083475121,85,74,2
bot_1,91434,-gneE1,0.682796318362776,384,373,2
bot_1,91479,-gneE1,0.683484804154088,89,82,2
bot_1,91815,-gneE1,0.683301060391782,381,373,2
bot_1,91858,-gneE1,0.684105698382185,87,79,2
bot_1,92199,-gneE1,0.683923456676956,384,376,2
bot_1,92244,-gneE1,0.684737152349577,86,78,2
bot_1,92577,-gneE1,0.684528950631136,378,369,2
bot_1,92622,-gneE1,0.685534019664961,87,77,2
bot_1,92959,-gneE1,0.685328072226845,382,373,2
bot_1,93003,-gneE1,0.686047916240538,85,78,2
bot_1,93346,-gneE1,0.685867282622439,387,379,2
bot_1,93389,-gneE1,0.686670758451282,87,79,2
bot_1,93729,-gneE1,0.68648830360147,383,375,2
bot_1,93770,-gneE1,0.687424163486189,84,75,2
bot_1,94110,-gneE1,0.687217897381538,381,372,2
bot_1,94152,-gneE1,0.688153425050233,84,75,2
bot_1,94491,-gneE1,0.687993052436315,381,374,2
bot_1,94535,-gneE1,0.688906499856911,86,77,2
bot_1,94878,-gneE1,0.688703575689955,387,378,2
bot_1,94920,-gneE1,0.68952479001668,85,77,2
bot_1,95263,-gneE1,0.689343540002377,385,377,2
bot_1,95306,-gneE1,0.690334712001981,88,78,2
