time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
,,,,,,,,,7,"{'2': 0.25, '12': 0.25, '6': 0.25, '8': 0.25}","{'2': 0.25, '12': 0.5, '6': 0.75, '8': 1.0}",0.6231576202917655,2,6
,,,,,,,,,6,"{'1': 0.25, '11': 0.25, '5': 0.25, '7': 0.25}","{'1': 0.25, '11': 0.5, '5': 0.75, '7': 1.0}",0.9890404167295859,3,7
433.0,17to12,17,12,0.26594802235412335,5.2476886751493135,42.666666666666664,97.0,4
433.0,17to22,17,22,0.24468399254862558,5.2476886751493135,369.0,33.0,4
433.0,17to16,17,16,0.24468399254862558,5.2476886751493135,0.0,433.0,4
433.0,17to18,17,18,0.24468399254862558,5.2476886751493135,17.0,17.0,4
,,,,,,,,,18,"{'13': 0.25, '23': 0.25, '17': 0.25, '19': 0.25}","{'13': 0.25, '23': 0.5, '17': 0.75, '19': 1.0}",0.4715208176201332,1,23
449.0,18to13,18,13,0.25,5.136101666750966,0.0,49.0,4
449.0,18to23,18,23,0.25,5.136101666750966,449.0,449.0,4
449.0,18to17,18,17,0.25,5.136101666750966,63.0,32.0,4
449.0,18to19,18,19,0.25,5.136101666750966,0.0,16.0,4
,,,,,,,,,23,"{'18': 0.3333333333333333, '22': 0.3333333333333333, '24': 0.3333333333333333}","{'18': 0.3333333333333333, '22': 0.6666666666666666, '24': 1.0}",0.9946745930336103,2,24
464.0,23to18,23,18,0.33333333333333337,4.186837275258268,0.0,31.0,3
464.0,23to22,23,22,0.33333333333333337,4.186837275258268,0.0,64.0,3
464.0,23to24,23,24,0.33333333333333337,4.186837275258268,464.0,464.0,3
,,,,,,,,,24,"{'19': 0.5, '23': 0.5}","{'19': 0.5, '23': 1.0}",0.5338036791126863,1,23
480.0,24to19,24,19,0.5,3.2974425414002564,0.0,47.0,2
480.0,24to23,24,23,0.5,3.2974425414002564,31.0,31.0,2
,,,,,,,,,23,"{'18': 0.33333333333333337, '22': 0.33333333333333337, '24': 0.33333333333333337}","{'18': 0.33333333333333337, '22': 0.6666666666666667, '24': 1.0}",0.13374615082601693,0,18
497.0,23to18,23,18,0.33333333333333337,4.186837275258268,64.0,64.0,3
497.0,23to22,23,22,0.33333333333333337,4.186837275258268,0.0,97.0,3
