time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,expect-true,no.of neighbours,,,,
48094,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
48111,5to10,5,10,0.003457505150434,-25.4536859171514,375,375,0,3,,,,
48126,10to5,10,5,0.993263364500953,-10.7994948282072,32,32,0,3,,,,
48143,5to10,5,10,0.003457505150434,-25.4536859171514,32,32,0,3,,,,
48158,10to5,10,5,0.993263364500953,-10.7994948282072,32,32,0,3,,,,
48175,5to0,5,0,0.93573271186737,-19.8529033198962,96,96,0,3,,,,
48190,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
48206,5to6,5,6,0.060809782982196,-22.5864825110075,314,314,0,3,,,,
48223,6to7,6,7,0.002272740678298,-25.3548245909517,1588,147,1441,4,,,,
48239,7to6,7,6,0.987124330728115,-11.1634119777007,33,33,0,4,,,,
48255,6to5,6,5,0.936317570655604,-19.3338563376333,65,65,0,4,,,,
48271,5to0,5,0,0.93573271186737,-19.8529033198962,96,96,0,3,,,,
48287,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
48301,5to0,5,0,0.93573271186737,-19.8529033198962,30,30,0,3,,,,
48318,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
48333,5to0,5,0,0.93573271186737,-19.8529033198962,32,32,0,3,,,,
48350,0to1,0,1,0.034232423469572,-20.01583440908,474,474,0,2,,,,
48366,1to6,1,6,0.171660180862145,-18.1088528396253,127,127,0,3,,,,
48383,6to5,6,5,0.936317570655604,-19.3338563376333,65,65,0,4,,,,
48400,5to0,5,0,0.93573271186737,-19.8529033198962,67,67,0,3,,,,
48414,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
48429,5to0,5,0,0.93573271186737,-19.8529033198962,29,29,0,3,,,,
48444,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
48458,5to0,5,0,0.93573271186737,-19.8529033198962,29,29,0,3,,,,
48474,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
48489,5to0,5,0,0.93573271186737,-19.8529033198962,31,31,0,3,,,,
48504,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
48520,5to0,5,0,0.93573271186737,-19.8529033198962,31,31,0,3,,,,
48536,0to1,0,1,0.034232423469572,-20.01583440908,186,186,0,2,,,,
48553,1to6,1,6,0.171660180862145,-18.1088528396253,187,187,0,3,,,,
48569,6to5,6,5,0.936317570655604,-19.3338563376333,65,65,0,4,,,,
48586,5to0,5,0,0.93573271186737,-19.8529033198962,66,66,0,3,,,,
48602,0to5,0,5,0.965767576530428,-16.6760844574375,33,33,0,2,,,,
48619,5to0,5,0,0.93573271186737,-19.8529033198962,33,33,0,3,,,,
48635,0to5,0,5,0.965767576530428,-16.6760844574375,33,33,0,2,,,,
48651,5to0,5,0,0.93573271186737,-19.8529033198962,32,32,0,3,,,,
48667,0to1,0,1,0.034232423469572,-20.01583440908,131,131,0,2,,,,
48684,1to6,1,6,0.171660180862145,-18.1088528396253,131,131,0,3,,,,
48700,6to5,6,5,0.936317570655604,-19.3338563376333,65,65,0,4,,,,
48715,5to0,5,0,0.93573271186737,-19.8529033198962,64,64,0,3,,,,
48730,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
48747,5to0,5,0,0.93573271186737,-19.8529033198962,32,32,0,3,,,,
48763,0to5,0,5,0.965767576530428,-16.6760844574375,33,33,0,2,,,,
48778,5to0,5,0,0.93573271186737,-19.8529033198962,31,31,0,3,,,,
48793,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
48808,5to0,5,0,0.93573271186737,-19.8529033198962,30,30,0,3,,,,
48824,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
48840,5to6,5,6,0.060809782982196,-22.5864825110075,156,156,0,3,,,,
48857,6to5,6,5,0.936317570655604,-19.3338563376333,33,33,0,4,,,,
48875,5to0,5,0,0.93573271186737,-19.8529033198962,67,67,0,3,,,,
48892,0to5,0,5,0.965767576530428,-16.6760844574375,35,35,0,2,,,,
48907,5to6,5,6,0.060809782982196,-22.5864825110075,67,67,0,3,,,,
48922,6to5,6,5,0.936317570655604,-19.3338563376333,30,30,0,4,,,,
48939,5to0,5,0,0.93573271186737,-19.8529033198962,64,64,0,3,,,,
48954,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
48970,5to0,5,0,0.93573271186737,-19.8529033198962,31,31,0,3,,,,
48985,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
49001,5to0,5,0,0.93573271186737,-19.8529033198962,31,31,0,3,,,,
49017,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
49032,5to0,5,0,0.93573271186737,-19.8529033198962,31,31,0,3,,,,
49049,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
49066,5to0,5,0,0.93573271186737,-19.8529033198962,34,34,0,3,,,,
49080,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
49096,5to0,5,0,0.93573271186737,-19.8529033198962,30,30,0,3,,,,
49112,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
49128,5to0,5,0,0.93573271186737,-19.8529033198962,32,32,0,3,,,,
49145,0to1,0,1,0.034232423469572,-20.01583440908,478,478,0,2,,,,
49161,1to6,1,6,0.171660180862145,-18.1088528396253,254,254,0,3,,,,
49178,6to5,6,5,0.936317570655604,-19.3338563376333,66,66,0,4,,,,
49195,5to0,5,0,0.93573271186737,-19.8529033198962,67,67,0,3,,,,
49212,0to5,0,5,0.965767576530428,-16.6760844574375,34,34,0,2,,,,
49228,5to0,5,0,0.93573271186737,-19.8529033198962,33,33,0,3,,,,
49244,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
49260,5to0,5,0,0.93573271186737,-19.8529033198962,32,32,0,3,,,,
49276,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
49293,5to0,5,0,0.93573271186737,-19.8529033198962,33,33,0,3,,,,
49309,0to5,0,5,0.965767576530428,-16.6760844574375,33,33,0,2,,,,
49326,5to0,5,0,0.93573271186737,-19.8529033198962,33,33,0,3,,,,
49343,0to5,0,5,0.965767576530428,-16.6760844574375,34,34,0,2,,,,
49361,5to10,5,10,0.001332440757563,-26.409350941782,1218,54,1164,3,,,,
49377,10to5,10,5,0.993263364500953,-10.7994948282072,34,34,0,3,,,,
49393,5to0,5,0,0.93772810321045,-19.8529033198962,67,67,0,3,,,,
49409,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
49425,5to6,5,6,0.060939456031987,-22.5864825110075,264,264,0,3,,,,
49440,6to1,6,1,0.054519382913665,-22.1772547532224,295,295,0,4,,,,
49456,1to0,1,0,0.823393414752544,-16.5409355578465,63,63,0,3,,,,
49472,0to5,0,5,0.965767576530428,-16.6760844574375,63,63,0,2,,,,
49488,5to0,5,0,0.93772810321045,-19.8529033198962,32,32,0,3,,,,
49502,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
49516,5to0,5,0,0.93772810321045,-19.8529033198962,28,28,0,3,,,,
49531,0to5,0,5,0.965767576530428,-16.6760844574375,29,29,0,2,,,,
49547,5to0,5,0,0.93772810321045,-19.8529033198962,31,31,0,3,,,,
49563,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
49579,5to0,5,0,0.93772810321045,-19.8529033198962,32,32,0,3,,,,
49594,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
49610,5to0,5,0,0.93772810321045,-19.8529033198962,31,31,0,3,,,,
49625,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
49641,5to0,5,0,0.93772810321045,-19.8529033198962,31,31,0,3,,,,
49658,0to5,0,5,0.965767576530428,-16.6760844574375,33,33,0,2,,,,
49674,5to0,5,0,0.93772810321045,-19.8529033198962,33,33,0,3,,,,
49690,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
49704,5to6,5,6,0.060939456031987,-22.5864825110075,279,279,0,3,,,,
49720,6to1,6,1,0.054519382913665,-22.1772547532224,280,280,0,4,,,,
49736,1to0,1,0,0.823393414752544,-16.5409355578465,62,62,0,3,,,,
49752,0to5,0,5,0.965767576530428,-16.6760844574375,62,62,0,2,,,,
49767,5to0,5,0,0.93772810321045,-19.8529033198962,31,31,0,3,,,,
49781,0to5,0,5,0.965767576530428,-16.6760844574375,29,29,0,2,,,,
49797,5to0,5,0,0.93772810321045,-19.8529033198962,30,30,0,3,,,,
49813,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
49830,5to0,5,0,0.93772810321045,-19.8529033198962,33,33,0,3,,,,
49847,0to5,0,5,0.965767576530428,-16.6760844574375,34,34,0,2,,,,
49861,5to0,5,0,0.93772810321045,-19.8529033198962,31,31,0,3,,,,
49877,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
49892,5to0,5,0,0.93772810321045,-19.8529033198962,31,31,0,3,,,,
49909,0to1,0,1,0.034232423469572,-20.01583440908,189,189,0,2,,,,
49926,1to6,1,6,0.171660180862145,-18.1088528396253,222,222,0,3,,,,
49942,6to5,6,5,0.936317570655604,-19.3338563376333,65,65,0,4,,,,
49959,5to0,5,0,0.93772810321045,-19.8529033198962,67,67,0,3,,,,
49976,0to5,0,5,0.965767576530428,-16.6760844574375,34,34,0,2,,,,
49992,5to0,5,0,0.93772810321045,-19.8529033198962,33,33,0,3,,,,
50008,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
50024,5to0,5,0,0.93772810321045,-19.8529033198962,32,32,0,3,,,,
50040,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
50055,5to0,5,0,0.93772810321045,-19.8529033198962,31,31,0,3,,,,
50071,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
50086,5to0,5,0,0.93772810321045,-19.8529033198962,31,31,0,3,,,,
50101,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
50116,5to0,5,0,0.93772810321045,-19.8529033198962,30,30,0,3,,,,
50132,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
50147,5to0,5,0,0.93772810321045,-19.8529033198962,31,31,0,3,,,,
50162,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
50177,5to6,5,6,0.04488584963576,-22.9091916743541,251,170,81,3,,,,
50194,6to11,6,11,0.002728609732915,-25.1762006316591,2475,172,2303,4,,,,
50211,11to10,11,10,0.134826812199031,-15.2388219769988,850,291,559,4,,,,
50228,10to5,10,5,0.993263364500953,-10.7994948282072,66,66,0,3,,,,
50244,5to0,5,0,0.953758931012042,-19.8529033198962,97,97,0,3,,,,
50259,0to5,0,5,0.965767576530428,-16.6760844574375,31,31,0,2,,,,
50276,5to0,5,0,0.953758931012042,-19.8529033198962,32,32,0,3,,,,
50291,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
50305,5to0,5,0,0.953758931012042,-19.8529033198962,29,29,0,3,,,,
50321,0to1,0,1,0.034232423469572,-20.01583440908,412,412,0,2,,,,
50337,1to6,1,6,0.171660180862145,-18.1088528396253,160,160,0,3,,,,
50353,6to5,6,5,0.940241275286998,-19.3338563376333,62,62,0,4,,,,
50369,5to6,5,6,0.04488584963576,-22.9091916743541,32,32,0,3,,,,
50384,6to11,6,11,0.002728609732915,-25.1762006316591,190,190,0,4,,,,
50400,11to16,11,16,0.01774261977534,-17.2952031177824,3715,135,3580,4,,,,
50417,16to21,16,21,0.135940022043698,-14.8645261473665,5601,107,5494,4,,,,
50433,21to20,21,20,0.034002916447088,-14.6866533195272,11189,138,11051,3,,,,
50448,20to15,20,15,0.974806007067828,-10.6655274893838,3746,511,3235,2,,,,
50463,15to10,15,10,0.598781488282982,-11.7658280019961,252,252,0,3,,,,
50478,10to5,10,5,0.993263364500953,-10.7994948282072,125,125,0,3,,,,
50495,5to0,5,0,0.953758931012042,-19.8529033198962,190,190,0,3,,,,
50510,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
50526,5to0,5,0,0.953758931012042,-19.8529033198962,31,31,0,3,,,,
50542,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
50558,5to0,5,0,0.953758931012042,-19.8529033198962,32,32,0,3,,,,
50575,0to1,0,1,0.034232423469572,-20.01583440908,254,254,0,2,,,,
50592,1to6,1,6,0.171660180862145,-18.1088528396253,223,223,0,3,,,,
50608,6to5,6,5,0.940241275286998,-19.3338563376333,66,66,0,4,,,,
50624,5to0,5,0,0.953758931012042,-19.8529033198962,66,66,0,3,,,,
50640,0to5,0,5,0.965767576530428,-16.6760844574375,32,32,0,2,,,,
50654,5to0,5,0,0.953758931012042,-19.8529033198962,30,30,0,3,,,,
50670,0to5,0,5,0.965767576530428,-16.6760844574375,30,30,0,2,,,,
50686,5to0,5,0,0.912059325514797,-20.5404033198962,32,10,22,3,,,,
50702,0to1,0,1,0.017827210316849,-20.6851257476627,127,42,85,2,,,,
50719,1to0,1,0,0.823393414752544,-16.5409355578465,33,33,0,3,,,,
50734,0to5,0,5,0.975042125454856,-17.0198344574375,64,42,22,2,,,,
50751,5to0,5,0,0.912059325514797,-20.5404033198962,32,32,0,3,,,,
50766,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
50781,5to6,5,6,0.066190068438399,-23.1843239494864,189,137,52,3,,,,
50797,6to5,6,5,0.940241275286998,-19.3338563376333,31,31,0,4,,,,
50814,5to0,5,0,0.931178564685841,-20.5404033198962,63,63,0,3,,,,
50830,0to5,0,5,0.975042125454856,-17.0198344574375,33,33,0,2,,,,
50846,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
50861,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
50876,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
50891,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
50907,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
50922,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
50938,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
50954,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
50970,5to6,5,6,0.066190068438399,-23.1843239494864,189,189,0,3,,,,
50986,6to5,6,5,0.940241275286998,-19.3338563376333,32,32,0,4,,,,
51003,5to0,5,0,0.931178564685841,-20.5404033198962,65,65,0,3,,,,
51020,0to5,0,5,0.975042125454856,-17.0198344574375,34,34,0,2,,,,
51036,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
51052,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
51068,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
51083,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
51098,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
51114,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
51131,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
51147,0to5,0,5,0.975042125454856,-17.0198344574375,33,33,0,2,,,,
51161,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
51176,0to5,0,5,0.975042125454856,-17.0198344574375,29,29,0,2,,,,
51191,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
51207,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
51223,5to6,5,6,0.066190068438399,-23.1843239494864,253,253,0,3,,,,
51239,6to1,6,1,0.054747850222133,-22.1772547532224,537,537,0,4,,,,
51255,1to0,1,0,0.823393414752544,-16.5409355578465,64,64,0,3,,,,
51272,0to5,0,5,0.975042125454856,-17.0198344574375,65,65,0,2,,,,
51287,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
51302,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
51317,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
51333,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
51350,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
51366,0to1,0,1,0.024957874545144,-20.6851257476627,127,127,0,2,,,,
51381,1to6,1,6,0.171660180862145,-18.1088528396253,158,158,0,3,,,,
51396,6to5,6,5,0.940241275286998,-19.3338563376333,63,63,0,4,,,,
51411,5to0,5,0,0.931178564685841,-20.5404033198962,61,61,0,3,,,,
51426,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
51441,5to6,5,6,0.066190068438399,-23.1843239494864,60,60,0,3,,,,
51457,6to5,6,5,0.940241275286998,-19.3338563376333,31,31,0,4,,,,
51473,5to0,5,0,0.931178564685841,-20.5404033198962,62,62,0,3,,,,
51488,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
51504,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
51518,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
51533,5to0,5,0,0.931178564685841,-20.5404033198962,29,29,0,3,,,,
51548,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
51563,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
51579,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
51595,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
51612,0to5,0,5,0.975042125454856,-17.0198344574375,33,33,0,2,,,,
51628,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
51644,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
51660,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
51676,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
51694,5to6,5,6,0.066190068438399,-23.1843239494864,253,253,0,3,,,,
51711,6to1,6,1,0.054747850222133,-22.1772547532224,345,345,0,4,,,,
51727,1to0,1,0,0.823393414752544,-16.5409355578465,67,67,0,3,,,,
51742,0to5,0,5,0.975042125454856,-17.0198344574375,66,66,0,2,,,,
51756,5to0,5,0,0.931178564685841,-20.5404033198962,29,29,0,3,,,,
51772,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
51787,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
51803,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
51819,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
51835,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
51851,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
51867,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
51883,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
51899,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
51914,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
51930,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
51945,5to6,5,6,0.066190068438399,-23.1843239494864,251,251,0,3,,,,
51960,6to11,6,11,0.001680014671979,-25.6622412407961,1576,810,766,4,,,,
51977,11to12,11,12,0.013573879828997,-17.5860474831192,5325,5,5320,4,,,,
51998,12to11,12,11,0.10083253751676,-15.6145726895087,38,8,30,4,,,,
52014,11to10,11,10,0.123693005079491,-15.3974293270955,1551,1305,246,4,,,,
52030,10to5,10,5,0.993263364500953,-10.7994948282072,100,100,0,3,,,,
52046,5to0,5,0,0.931178564685841,-20.5404033198962,132,132,0,3,,,,
52063,0to5,0,5,0.975042125454856,-17.0198344574375,33,33,0,2,,,,
52080,5to0,5,0,0.931178564685841,-20.5404033198962,34,34,0,3,,,,
52096,0to5,0,5,0.975042125454856,-17.0198344574375,33,33,0,2,,,,
52111,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
52126,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
52141,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
52157,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
52173,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
52187,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
52203,5to6,5,6,0.066190068438399,-23.1843239494864,258,258,0,3,,,,
52219,6to1,6,1,0.054805415620981,-22.1772547532224,508,508,0,4,,,,
52235,1to0,1,0,0.823393414752544,-16.5409355578465,62,62,0,3,,,,
52250,0to5,0,5,0.975042125454856,-17.0198344574375,63,63,0,2,,,,
52265,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
52280,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
52296,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
52311,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
52327,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
52344,0to5,0,5,0.975042125454856,-17.0198344574375,33,33,0,2,,,,
52361,5to0,5,0,0.931178564685841,-20.5404033198962,34,34,0,3,,,,
52378,0to5,0,5,0.975042125454856,-17.0198344574375,34,34,0,2,,,,
52395,5to0,5,0,0.931178564685841,-20.5404033198962,34,34,0,3,,,,
52410,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
52426,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
52442,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
52458,5to6,5,6,0.066190068438399,-23.1843239494864,255,255,0,3,,,,
52475,6to5,6,5,0.941229905229637,-19.3338563376333,33,33,0,4,,,,
52491,5to0,5,0,0.931178564685841,-20.5404033198962,65,65,0,3,,,,
52507,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
52523,5to10,5,10,0.002631366875761,-26.409350941782,509,509,0,3,,,,
52538,10to5,10,5,0.993263364500953,-10.7994948282072,31,31,0,3,,,,
52554,5to0,5,0,0.931178564685841,-20.5404033198962,63,63,0,3,,,,
52570,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
52585,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
52602,0to1,0,1,0.024957874545144,-20.6851257476627,383,383,0,2,,,,
52619,1to2,1,2,0.001835742150881,-22.6500420770271,6000,34,5966,3,,,,
52635,2to7,2,7,0.042330103643093,-15.270706268204,4412,34,4378,3,,,,
52650,7to6,7,6,0.987124330728115,-11.1634119777007,192,192,0,4,,,,
52668,6to5,6,5,0.941229905229637,-19.3338563376333,98,98,0,4,,,,
52684,5to0,5,0,0.931178564685841,-20.5404033198962,99,99,0,3,,,,
52699,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
52714,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
52730,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
52746,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
52761,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
52777,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
52793,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
52808,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
52826,0to5,0,5,0.975042125454856,-17.0198344574375,33,33,0,2,,,,
52841,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
52855,0to5,0,5,0.975042125454856,-17.0198344574375,29,29,0,2,,,,
52871,5to6,5,6,0.066190068438399,-23.1843239494864,221,221,0,3,,,,
52886,6to5,6,5,0.941229905229637,-19.3338563376333,31,31,0,4,,,,
52902,5to0,5,0,0.931178564685841,-20.5404033198962,61,61,0,3,,,,
52919,0to5,0,5,0.975042125454856,-17.0198344574375,33,33,0,2,,,,
52935,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
52950,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
52965,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
52981,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
52996,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
53012,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
53029,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
53044,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
53061,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
53076,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
53092,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
53108,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
53125,5to6,5,6,0.066190068438399,-23.1843239494864,254,254,0,3,,,,
53141,6to1,6,1,0.054805415620981,-22.1772547532224,539,539,0,4,,,,
53157,1to0,1,0,0.825967445750107,-16.5409355578465,65,65,0,3,,,,
53173,0to5,0,5,0.975042125454856,-17.0198344574375,65,65,0,2,,,,
53189,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
53205,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
53222,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
53238,0to5,0,5,0.975042125454856,-17.0198344574375,33,33,0,2,,,,
53253,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
53268,0to5,0,5,0.975042125454856,-17.0198344574375,30,30,0,2,,,,
53285,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
53300,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
53315,5to0,5,0,0.931178564685841,-20.5404033198962,30,30,0,3,,,,
53331,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
53348,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
53363,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
53379,5to6,5,6,0.066190068438399,-23.1843239494864,254,254,0,3,,,,
53396,6to11,6,11,0.000661702609249,-26.5950023280637,1398,94,1304,4,,,,
53412,11to10,11,10,0.054510892349197,-16.2928174035859,889,93,796,4,,,,
53429,10to5,10,5,0.993263364500953,-10.7994948282072,66,66,0,3,,,,
53446,5to0,5,0,0.931178564685841,-20.5404033198962,98,98,0,3,,,,
53463,0to5,0,5,0.975042125454856,-17.0198344574375,34,34,0,2,,,,
53478,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
53495,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
53511,5to0,5,0,0.931178564685841,-20.5404033198962,33,33,0,3,,,,
53527,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
53543,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
53559,0to5,0,5,0.975042125454856,-17.0198344574375,32,32,0,2,,,,
53574,5to0,5,0,0.931178564685841,-20.5404033198962,31,31,0,3,,,,
53590,0to5,0,5,0.975042125454856,-17.0198344574375,31,31,0,2,,,,
53606,5to0,5,0,0.931178564685841,-20.5404033198962,32,32,0,3,,,,
