time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,expect-true,no.of neighbours,,,,
13660,13to18,13,18,0.088792648066999,-6.35398907999115,694,112,582,4,,,,
13677,18to19,18,19,0.314778971591891,-5.15067372755593,757,338,419,4,,,,
13694,19to24,19,24,0.257020021437686,-5.831586806872,791,372,419,3,,,,
13711,24to23,24,23,0.3031391296944,-6.74701686543773,824,146,678,2,,,,
13727,23to22,23,22,0.125254366804475,-6.06607443850557,233,145,88,3,,,,
13744,22to21,22,21,0.4712790235772,-5.26872650244923,167,145,22,3,,,,
13760,21to16,21,16,0.504363239071204,-7.08454032428252,166,81,85,3,,,,
13776,16to11,16,11,0.281886606474705,-6.54207023448322,166,111,55,4,,,,
13793,11to12,11,12,0.246436867377252,-5.92131141980832,166,85,81,4,,,,
13810,12to7,12,7,0.229228374318226,-6.35371348083762,363,273,90,4,,,,
13827,7to8,7,8,0.213771482525256,-7.02220303385871,629,308,321,4,,,,
13843,8to9,8,9,0.308081668534515,-5.08226918841413,597,341,256,4,,,,
13859,9to14,9,14,0.168343248063692,-6.9576605420226,628,118,510,3,,,,
13876,14to13,14,13,0.630322319043191,-5.63171004259257,232,152,80,3,,,,
13892,13to12,13,12,0.498419024347792,-4.62885179693649,99,99,0,4,,,,
13909,12to11,12,11,0.516868513172999,-5.54064373960521,133,133,0,4,,,,
13925,11to16,11,16,0.352444406328525,-5.85797971324403,165,53,112,4,,,,
13941,16to15,16,15,0.157250475551726,-7.16438451725728,398,309,89,4,,,,
13957,15to10,15,10,0.23001511325469,-6.67979910443663,560,309,251,3,,,,
13974,10to5,10,5,0.157299843958806,-7.33727673076964,592,404,188,3,,,,
13992,5to6,5,6,0.761519471648991,-5.4789138278216,562,29,533,3,,,,
14009,6to1,6,1,0.114640003333204,-6.31728824672178,693,31,662,4,,,,
14024,1to2,1,2,0.136355387093228,-7.05857212506161,725,25,700,3,,,,
14040,2to3,2,3,0.195739134426571,-5.92775991358493,759,57,702,3,,,,
14056,3to8,3,8,0.605885133431359,-4.78934865704671,229,89,140,3,,,,
14072,8to9,8,9,0.308081668534515,-5.08226918841413,229,229,0,4,,,,
14089,9to4,9,4,0.258210987554366,-6.60621929207008,825,604,221,3,,,,
14104,4to3,4,3,0.636302763618057,-5.52186887487729,64,64,0,2,,,,
14120,3to8,3,8,0.605885133431359,-4.78934865704671,64,64,0,3,,,,
14136,8to13,8,13,0.34996708657785,-4.96567121607997,260,252,8,4,,,,
14152,13to12,13,12,0.457178026522738,-4.79423641232111,260,217,43,4,,,,
14169,12to17,12,17,0.05333874073081,-7.8581659585978,691,251,440,4,,,,
14185,17to22,17,22,0.185300079714774,-5.39772240236352,458,284,174,4,,,,
14201,22to21,22,21,0.394622935177901,-5.58163678691312,457,314,143,3,,,,
14216,21to20,21,20,0.305033899246462,-7.61374168860734,656,601,55,3,,,,
14232,20to15,20,15,0.081463037709934,-7.02294420997515,291,160,131,2,,,,
14249,15to16,15,16,0.490877993298769,-6.14056032757571,324,193,131,3,,,,
14265,16to11,16,11,0.223384195222423,-6.90723877380906,356,226,130,4,,,,
14281,11to6,11,6,0.093558396812588,-7.27118209146896,289,93,196,4,,,,
14297,6to7,6,7,0.169573561369243,-6.11744657933314,487,93,394,4,,,,
14313,7to2,7,2,0.20816489768157,-7.1341613179866,289,186,103,4,,,,
14329,2to3,2,3,0.169254691652591,-6.10553769136271,225,185,40,3,,,,
14343,3to2,3,2,0.136817466481451,-6.27739140036009,30,30,0,3,,,,
14361,2to1,2,1,0.089920937051043,-6.77775333735761,352,221,131,3,,,,
14378,1to0,1,0,0.211081239714681,-6.84419546309569,1013,223,790,3,,,,
14394,0to5,0,5,0.774823359426397,-5.36468278574376,420,59,361,2,,,,
14410,5to6,5,6,0.649852840991477,-6.02154948673633,129,59,70,3,,,,
14428,6to11,6,11,0.408099774945797,-5.5429610902198,163,61,102,4,,,,
14445,11to12,11,12,0.203119888478009,-6.71653326281173,293,60,233,4,,,,
14462,12to13,12,13,0.106532432601561,-7.23421628083593,326,161,165,4,,,,
14477,13to14,13,14,0.114567732060533,-6.28549277298339,618,193,425,4,,,,
14493,14to19,14,19,0.178418404910728,-7.05627651330521,816,255,561,3,,,,
14509,19to18,19,18,0.254537210360086,-6.17125664834963,849,59,790,3,,,,
14525,18to23,18,23,0.168357324155286,-5.99187154243487,814,92,722,4,,,,
14539,23to24,23,24,0.331508746303325,-5.15209937500206,845,702,143,3,,,,
14556,24to19,24,19,0.6968608703056,-5.91462296081965,63,63,0,2,,,,
14573,19to14,19,14,0.38796939821197,-5.74977721739385,96,96,0,3,,,,
14588,14to13,14,13,0.733838304408649,-5.67139258227511,126,121,5,3,,,,
14604,13to8,13,8,0.123226051630981,-6.39510675502839,484,17,467,4,,,,
14620,8to9,8,9,0.148565012516782,-6.03482393293968,548,26,522,4,,,,
14637,9to4,9,4,0.124812713064711,-7.49855505849343,548,59,489,3,,,,
14654,4to3,4,3,0.460688718556342,-6.23879195180037,325,92,233,2,,,,
14669,3to2,3,2,0.084329619755543,-6.82033618563616,326,149,177,3,,,,
14684,2to7,2,7,0.555797291933365,-5.46892397445292,387,81,306,3,,,,
14700,7to12,7,12,0.180083792902004,-7.44256247857343,255,80,175,4,,,,
14716,12to11,12,11,0.401703930964104,-6.25939373960521,288,81,207,4,,,,
14733,11to16,11,16,0.286308427625267,-6.68855822564072,484,82,402,4,,,,
14749,16to21,16,21,0.25882984141769,-7.05781246278087,548,82,466,4,,,,
14765,21to16,21,16,0.517818233358186,-7.08454032428252,32,32,0,3,,,,
14781,16to15,16,15,0.1146638658872,-8.01502204002595,549,82,467,4,,,,
14798,15to10,15,10,0.136651476978017,-7.60964452655316,841,59,782,3,,,,
14813,10to5,10,5,0.073260839174638,-8.19646527492238,419,59,360,3,,,,
14830,5to6,5,6,0.415534674827995,-6.98107329626014,420,17,403,3,,,,
14846,6to1,6,1,0.087824306425496,-7.1956387621857,485,59,426,4,,,,
14862,1to2,1,2,0.103561437579209,-7.63370165874037,193,82,111,3,,,,
14877,2to3,2,3,0.294061793730636,-6.10553769136271,223,223,0,3,,,,
14893,3to8,3,8,0.63714643952623,-4.81357011033391,289,282,7,3,,,,
14910,8to13,8,13,0.402553490732195,-5.08989481856445,322,282,40,4,,,,
14926,13to12,13,12,0.424177033629307,-5.5508735804627,226,55,171,4,,,,
14942,12to7,12,7,0.207170694600936,-7.14441115525622,258,54,204,4,,,,
14956,7to6,7,6,0.156339650549615,-7.77147893258249,126,20,106,4,,,,
14971,6to11,6,11,0.329294427645809,-6.08805912943549,255,116,139,4,,,,
14988,11to16,11,16,0.137921249162357,-7.60784073685148,223,18,205,4,,,,
15003,16to17,16,17,0.109443695268356,-8.21954293075337,834,49,785,4,,,,
15019,17to18,17,18,0.093601184438405,-6.18489684524911,510,114,396,4,,,,
15036,18to19,18,19,0.241704031802613,-5.8485903942226,480,145,335,4,,,,
15052,19to14,19,14,0.38796939821197,-5.74977721739385,479,479,0,3,,,,
15068,14to9,14,9,0.082443180017708,-7.8575719638991,448,448,0,3,,,,
15085,9to8,9,8,0.446882441230592,-6.71210206013194,192,23,169,3,,,,
15100,8to13,8,13,0.216817382044805,-5.97936850277497,190,21,169,4,,,,
15117,13to12,13,12,0.424177033629307,-5.5508735804627,191,191,0,4,,,,
15134,12to13,12,13,0.13402493220066,-7.64598098671829,34,20,14,4,,,,
15151,13to18,13,18,0.114974582723984,-6.94489817090024,132,54,78,4,,,,
15168,18to23,18,23,0.125190117519809,-6.60773468395897,643,247,396,4,,,,
15185,23to24,23,24,0.331508746303325,-5.15209937500206,646,646,0,3,,,,
15201,24to19,24,19,0.590426126435404,-6.38128962748632,165,88,77,2,,,,
15218,19to14,19,14,0.244058763483008,-6.42447601257457,166,54,112,3,,,,
15235,14to13,14,13,0.636160756954759,-6.12683812682957,101,55,46,3,,,,
15251,13to12,13,12,0.323891668974732,-6.14042581926867,134,55,79,4,,,,
15268,12to11,12,11,0.312008754831966,-7.19542067563214,297,19,278,4,,,,
15284,11to10,11,10,0.247147206635118,-7.14510572825706,486,283,203,4,,,,
15299,10to15,10,15,0.364796017619426,-6.78221139231735,518,282,236,3,,,,
15315,15to20,15,20,0.149166531477817,-7.67458855269601,1099,281,818,3,,,,
15330,20to15,20,15,0.081463037709934,-7.02294420997515,31,31,0,2,,,,
15348,15to16,15,16,0.510302352068794,-6.90722699424238,360,84,276,3,,,,
15364,16to21,16,21,0.248535740002827,-7.54399132456949,615,316,299,4,,,,
15380,21to22,21,22,0.074475379391808,-9.14128022969178,1195,19,1176,3,,,,
15397,22to17,22,17,0.192687230251924,-6.47709232559902,394,118,276,3,,,,
15413,17to12,17,12,0.311344303935964,-5.07576621739961,162,118,44,4,,,,
15428,12to7,12,7,0.197347040384029,-7.83165395361013,486,152,334,4,,,,
15445,7to2,7,2,0.175009671787658,-7.81683713273789,583,185,398,4,,,,
15461,2to3,2,3,0.137889648950695,-7.06272947218463,584,25,559,3,,,,
15478,3to8,3,8,0.448188602267013,-5.58456247674612,393,90,303,3,,,,
15494,8to9,8,9,0.10517760345174,-6.8212089094655,426,91,335,4,,,,
15511,9to4,9,4,0.094569433017611,-8.3932919005987,874,92,782,3,,,,
15527,4to3,4,3,0.460688718556342,-6.23879195180037,66,66,0,2,,,,
15542,3to8,3,8,0.448188602267013,-5.58456247674612,64,64,0,3,,,,
15558,8to13,8,13,0.174423588799687,-6.40351710958612,323,186,137,4,,,,
15574,13to14,13,14,0.208938701000084,-6.67313322242159,356,218,138,4,,,,
15589,14to19,14,19,0.251140591403272,-7.05627651330521,388,388,0,3,,,,
15606,19to24,19,24,0.441553078511406,-5.831586806872,421,421,0,3,,,,
15623,24to23,24,23,0.319789742602073,-7.13602785444872,455,278,177,2,,,,
15640,23to24,23,24,0.275663528432433,-5.416805257355,34,25,9,3,,,,
15656,24to19,24,19,0.646910067678515,-6.5305433588296,67,57,10,2,,,,
15673,19to18,19,18,0.166968059459439,-6.99884285524619,522,90,432,3,,,,
15691,18to17,18,17,0.166701225501005,-6.5463797170577,294,23,271,4,,,,
15707,17to16,17,16,0.242935713655489,-5.4923482581435,359,157,202,4,,,,
15723,16to11,16,11,0.25617565434258,-7.852293718864,455,25,430,4,,,,
15739,11to6,11,6,0.095789855662358,-8.23797647205645,783,26,757,4,,,,
15755,6to5,6,5,0.133769142313941,-7.12257843343023,942,257,685,4,,,,
15771,5to10,5,10,0.340073612446545,-7.37005259914873,487,255,232,3,,,,
15787,10to15,10,15,0.268745378680112,-7.22860088903507,457,253,204,3,,,,
15804,15to20,15,20,0.209282575538508,-7.83409775514999,489,411,78,3,,,,
15822,20to21,20,21,0.814151994086572,-5.54572630361875,458,25,433,2,,,,
15838,21to16,21,16,0.44034463580372,-7.65705940825198,131,56,75,3,,,,
15855,16to11,16,11,0.25617565434258,-7.852293718864,132,132,0,4,,,,
15871,11to12,11,12,0.302766092896569,-7.30386950735322,458,189,269,4,,,,
15887,12to7,12,7,0.113391868971769,-8.48524872485196,459,159,300,4,,,,
15904,7to8,7,8,0.266840549740954,-7.57468922170401,362,162,200,4,,,,
15919,8to3,8,3,0.219265009449229,-6.39569867087931,392,96,296,4,,,,
15936,3to4,3,4,0.266426494946678,-6.3422770499519,425,129,296,3,,,,
15951,4to9,4,9,0.379347127626364,-6.73111220583476,457,160,297,2,,,,
15967,9to14,9,14,0.283386771777078,-7.46911092370199,393,192,201,3,,,,
15983,14to13,14,13,0.522023472700953,-6.59742636212369,425,225,200,3,,,,
15999,13to18,13,18,0.155154682299089,-6.97557301752601,326,316,10,4,,,,
16016,18to19,18,19,0.308298433937809,-5.97081261644482,360,316,44,4,,,,
16031,19to24,19,24,0.487969711833297,-6.02596020840653,391,315,76,3,,,,
16048,24to23,24,23,0.296931034517497,-7.39249844268401,425,316,109,2,,,,
16065,23to22,23,22,0.063805038154342,-6.96972407354206,685,66,619,3,,,,
16082,22to21,22,21,0.324709967124581,-6.20086755614389,260,99,161,3,,,,
16098,21to20,21,20,0.327653795875448,-8.17156481785904,294,130,164,3,,,,
16115,20to15,20,15,0.118396242811854,-7.5534320148532,328,154,174,2,,,,
16132,15to16,15,16,0.367106256908924,-7.56709093982061,294,100,194,3,,,,
16150,16to17,16,17,0.096242189124147,-8.92542528369455,459,135,324,4,,,,
16166,17to12,17,12,0.231515767499287,-5.73678316655215,295,100,195,4,,,,
16181,12to11,12,11,0.279223645146633,-7.78744521550945,326,133,193,4,,,,
16197,11to10,11,10,0.268646926654893,-7.54886159680166,426,254,172,4,,,,
16214,10to5,10,5,0.055613119851194,-8.85441734463916,459,157,302,3,,,,
16231,5to0,5,0,0.069996629391894,-9.05036182217992,1853,158,1695,3,,,,
16247,0to1,0,1,0.098343764492953,-7.58044697790056,1401,28,1373,2,,,,
16264,1to6,1,6,0.439309338368844,-6.7137951965358,525,29,496,3,,,,
16279,6to7,6,7,0.202130840117987,-6.93887515076171,392,70,322,4,,,,
16296,7to2,7,2,0.095799867884231,-8.73340587539359,851,71,780,4,,,,
16313,2to3,2,3,0.065977395846694,-7.87998835543336,394,72,322,3,,,,
16330,3to8,3,8,0.364545629190615,-6.41554839223908,426,72,354,3,,,,
16345,8to13,8,13,0.0990223621346,-7.33169390516623,362,26,336,4,,,,
16360,13to14,13,14,0.094569288225704,-7.60697546160734,393,26,367,4,,,,
16375,14to19,14,19,0.161858852479188,-7.99220966093752,359,23,336,3,,,,
16391,19to24,19,24,0.419913025204959,-6.30096020840653,360,261,99,3,,,,
16407,24to23,24,23,0.260568940362628,-7.57355693850574,359,294,65,2,,,,
16423,23to18,23,18,0.420625797997462,-5.54504418296092,424,54,370,3,,,,
16438,18to17,18,17,0.084610975255424,-7.36582416150215,288,52,236,4,,,,
16453,17to22,17,22,0.168035192630761,-6.26627910339445,388,51,337,4,,,,
16469,22to21,22,21,0.324709967124581,-6.20086755614389,387,387,0,3,,,,
16486,21to16,21,16,0.310947751435686,-8.64575997322373,354,4,350,3,,,,
16506,16to15,16,15,0.105585506256785,-8.99456168196968,391,8,383,4,,,,
16524,15to20,15,20,0.127825418873728,-8.81531841242699,426,8,418,3,,,,
16542,20to21,20,21,0.75854005631126,-6.40874000224889,73,10,63,2,,,,
16557,21to16,21,16,0.310947751435686,-8.64575997322373,71,71,0,3,,,,
16574,16to11,16,11,0.192803866360105,-8.58002908782075,393,107,286,4,,,,
16589,11to12,11,12,0.275259704096218,-7.62301844352343,423,288,135,4,,,,
16606,12to13,12,13,0.219071744249129,-8.17088520127767,261,124,137,4,,,,
16622,13to8,13,8,0.207581326232257,-6.97044922078181,292,124,168,4,,,,
16638,8to7,8,7,0.271312797183309,-6.66796423475497,359,28,331,4,,,,
16654,7to6,7,6,0.125523982026267,-8.61763277873633,390,60,330,4,,,,
16670,6to5,6,5,0.088956876899369,-7.85064860886883,456,124,332,4,,,,
16686,5to10,5,10,0.263603433615987,-7.88948000201171,489,235,254,3,,,,
16702,10to11,10,11,0.661729470537455,-6.37797966896852,128,128,0,3,,,,
16718,11to16,11,16,0.170705491910733,-8.24138110952229,161,59,102,4,,,,
16736,16to21,16,21,0.373559096266624,-8.23471297405403,194,60,134,4,,,,
16752,21to20,21,20,0.499606131810335,-8.17156481785904,228,228,0,3,,,,
16768,20to15,20,15,0.24145994368874,-7.5534320148532,262,262,0,2,,,,
16786,15to10,15,10,0.426810151276223,-7.60964452655316,100,100,0,3,,,,
16803,10to11,10,11,0.661729470537455,-6.37797966896852,101,101,0,3,,,,
16820,11to12,11,12,0.165625203403415,-8.47150329200828,231,35,196,4,,,,
16837,12to17,12,17,0.168114778068896,-8.60753939218176,399,100,299,4,,,,
16853,17to18,17,18,0.093576350811149,-6.95466428710957,430,99,331,4,,,,
16870,18to19,18,19,0.249463712543508,-6.41525706088927,495,275,220,4,,,,
16886,19to24,19,24,0.317003940382388,-6.74540465285098,495,275,220,3,,,,
16903,24to23,24,23,0.148471163364135,-8.2771859707638,496,147,349,2,,,,
16919,23to22,23,22,0.053839530805362,-7.65212750701846,466,148,318,3,,,,
16934,22to21,22,21,0.15159972446442,-7.19076654604288,198,2,196,3,,,,
16951,21to20,21,20,0.305621254293718,-8.99066029524598,199,36,163,3,,,,
16967,20to15,20,15,0.141488276996535,-8.21172347213963,199,68,131,2,,,,
16983,15to16,15,16,0.229370129835326,-8.55954377000929,265,2,263,3,,,,
16999,16to11,16,11,0.135350996085197,-9.41166174088197,196,33,163,4,,,,
17015,11to10,11,10,0.317718129526051,-7.97680919505494,229,131,98,4,,,,
17031,10to11,10,11,0.661729470537455,-6.37797966896852,32,32,0,3,,,,
17047,11to6,11,6,0.163700805145683,-8.74179326594958,393,195,198,4,,,,
17063,6to1,6,1,0.086093958800709,-7.98117797787197,816,175,641,4,,,,
17079,1to0,1,0,0.227630915807537,-7.60009168951078,848,207,641,3,,,,
17095,0to5,0,5,0.851937897820328,-5.83056513868494,425,227,198,2,,,,
17111,5to6,5,6,0.448231752691589,-7.82482329626014,64,10,54,3,,,,
17128,6to11,6,11,0.438457791339319,-6.62414160366229,97,45,52,4,,,,
17144,11to12,11,12,0.099820643936697,-9.37273785990951,324,32,292,4,,,,
17160,12to13,12,13,0.140362876757113,-8.93803321571811,554,129,425,4,,,,
17176,13to8,13,8,0.088043471985776,-7.96864416663019,554,1,553,4,,,,
17200,8to3,8,3,0.170557913089803,-7.38555210943625,887,9,878,4,,,,
17218,3to4,3,4,0.350233618968422,-6.5224642574402,1282,1051,231,3,,,,
17234,4to9,4,9,0.189726198276106,-7.69058219804053,1283,52,1231,2,,,,
17250,9to14,9,14,0.137974258556667,-8.37360530572447,890,85,805,3,,,,
17267,14to19,14,19,0.161858852479188,-7.99220966093752,397,397,0,3,,,,
17283,19to24,19,24,0.317003940382388,-6.74540465285098,397,397,0,3,,,,
17301,24to23,24,23,0.103988047524604,-8.6842211466432,398,236,162,2,,,,
17317,23to18,23,18,0.342964084917497,-5.96530280365058,464,269,195,3,,,,
17332,18to13,18,13,0.28090248151016,-6.56160505314411,172,46,126,4,,,,
17348,13to12,13,12,0.395188390744334,-6.7580728780922,204,78,126,4,,,,
17364,12to7,12,7,0.10801463718524,-9.33511098380513,726,109,617,4,,,,
17380,7to2,7,2,0.050140959561306,-9.60240956543049,1084,142,942,4,,,,
17395,2to1,2,1,0.124995123690935,-7.32895815663472,332,149,183,3,,,,
17410,1to6,1,6,0.319354012565844,-7.68035038048228,299,10,289,3,,,,
17426,6to11,6,11,0.298425674145744,-7.23152415399786,298,117,181,4,,,,
17443,11to10,11,10,0.260783891852514,-8.62634190533531,428,150,278,4,,,,
17460,10to15,10,15,0.14794751350563,-8.04807350566793,493,89,404,3,,,,
17475,15to16,15,16,0.115780475329979,-9.3806819813914,492,88,404,3,,,,
17492,16to21,16,21,0.274432599732633,-8.96231154036227,558,152,406,4,,,,
17509,21to20,21,20,0.175595623189848,-9.71646674685888,558,153,405,3,,,,
17525,20to21,20,21,0.858511723003465,-6.40874000224889,33,33,0,2,,,,
17543,21to22,21,22,0.168718164718172,-9.94576740917896,624,122,502,3,,,,
17560,22to17,22,17,0.144426289235965,-7.45357918590331,723,17,706,3,,,,
17579,17to12,17,12,0.316289777200803,-5.73678316655215,231,231,0,4,,,,
17594,12to11,12,11,0.427871367850055,-8.10887378693802,168,114,54,4,,,,
17610,11to16,11,16,0.298676082454121,-8.61915888730007,135,84,51,4,,,,
17626,16to15,16,15,0.128529816359473,-9.89215204341546,166,17,149,4,,,,
17641,15to10,15,10,0.620847923698709,-7.87227078917942,198,146,52,3,,,,
17658,10to11,10,11,0.634357274153599,-7.12797966896852,64,16,48,3,,,,
17675,11to6,11,6,0.226531685672907,-8.94556685085523,265,211,54,4,,,,
17691,6to7,6,7,0.22803998225485,-7.75233080825406,327,61,266,4,,,,
17707,7to8,7,8,0.212394214480123,-8.39954797876616,531,93,438,4,,,,
17724,8to9,8,9,0.178971896115542,-7.49671911354713,490,159,331,4,,,,
17742,9to4,9,4,0.072576575443266,-9.08603999220175,524,161,363,3,,,,
17757,4to3,4,3,0.676393788964532,-6.95333414210558,557,159,398,2,,,,
17774,3to2,3,2,0.26001218268196,-6.82033618563616,394,394,0,3,,,,
17791,2to7,2,7,0.802963218868423,-5.46892397445292,100,100,0,3,,,,
17808,7to12,7,12,0.482286587007371,-7.72640527333326,229,164,65,4,,,,
17824,12to13,12,13,0.132396145768048,-9.34656980108396,492,291,201,4,,,,
17840,13to18,13,18,0.155697273163747,-7.90291527374016,523,38,485,4,,,,
17856,18to19,18,19,0.16617889961972,-7.29810935290964,589,69,520,4,,,,
17871,19to14,19,14,0.324101015577137,-6.90595749405606,621,322,299,3,,,,
17888,14to13,14,13,0.613056417361326,-6.76930136212369,64,53,11,3,,,,
17904,13to12,13,12,0.465806716031036,-6.8518228780922,96,87,9,4,,,,
17921,12to11,12,11,0.455513817076155,-8.11267606830684,263,262,1,4,,,,
17939,11to16,11,16,0.174119724651536,-9.39423487514202,329,74,255,4,,,,
17955,16to21,16,21,0.215382968460403,-9.52742781943204,430,187,243,4,,,,
17973,21to20,21,20,0.137849735313685,-10.2380184709968,464,222,242,3,,,,
17989,20to15,20,15,0.075284097800146,-8.91695763191924,363,107,256,2,,,,
18006,15to10,15,10,0.447454529315193,-8.57638037822052,365,108,257,3,,,,
18023,10to5,10,5,0.046348504550374,-9.81670182739778,928,35,893,3,,,,
18040,5to6,5,6,0.249045748716112,-8.72071370721904,365,38,327,3,,,,
18056,6to1,6,1,0.09015287755342,-8.78601912764504,661,129,532,4,,,,
18072,1to0,1,0,0.177002842728529,-8.50039380431441,993,99,894,3,,,,
18087,0to5,0,5,0.851937897820328,-5.83056513868494,64,64,0,2,,,,
18104,5to10,5,10,0.571846337513853,-7.88948000201171,98,98,0,3,,,,
18120,10to11,10,11,0.654069930005292,-7.25360780967204,199,174,25,3,,,,
18138,11to12,11,12,0.145019850367843,-9.61632760349925,234,177,57,4,,,,
18154,12to11,12,11,0.455513817076155,-8.11267606830684,34,34,0,4,,,,
18170,11to16,11,16,0.083112282350618,-10.2860097669169,231,25,206,4,,,,
18185,16to17,16,17,0.206572123874283,-9.83742528369455,625,55,570,4,,,,
18201,17to12,17,12,0.316289777200803,-5.73678316655215,63,63,0,4,,,,
18218,12to7,12,7,0.05416507829183,-10.3304271430557,427,2,425,4,,,,
18235,7to8,7,8,0.141402755343314,-9.08326009997828,528,167,361,4,,,,
18252,8to3,8,3,0.108183778229081,-8.10878443266857,495,137,358,4,,,,
18269,3to4,3,4,0.214614824740401,-7.20178114548574,527,169,358,3,,,,
18286,4to9,4,9,0.201073761575812,-8.33293095248893,562,201,361,2,,,,
18302,9to14,9,14,0.108786056146536,-8.72627351918154,431,279,152,3,,,,
18319,14to13,14,13,0.563653176044141,-6.97347769623041,431,343,88,3,,,,
18336,13to18,13,18,0.100672585668481,-8.45533462857886,496,222,274,4,,,,
18352,18to23,18,23,0.188174072598885,-7.36796303790759,1051,252,799,4,,,,
18368,23to24,23,24,0.482001224642911,-5.86749650159464,1085,596,489,3,,,,
18385,24to19,24,19,0.763269898185963,-7.51353012631542,529,9,520,2,,,,
18401,19to14,19,14,0.161910755689982,-7.81504840314697,99,9,90,3,,,,
18416,14to13,14,13,0.34039733982721,-7.89100346942629,97,8,89,3,,,,
18433,13to18,13,18,0.055239239139629,-9.10481916466134,97,34,63,4,,,,
18450,18to17,18,17,0.09883589019907,-8.11676755772856,265,66,199,4,,,,
18466,17to22,17,22,0.077822526413326,-7.26411225615718,923,2,921,4,,,,
18485,22to21,22,21,0.08346346612187,-8.12284201774099,530,36,494,3,,,,
18501,21to16,21,16,0.614057839846269,-8.92370559255908,331,239,92,3,,,,
18517,16to11,16,11,0.263582077164098,-9.66786008798941,363,270,93,4,,,,
18534,11to10,11,10,0.361830212494862,-8.9402953937074,430,295,135,4,,,,
18551,10to15,10,15,0.13514065163574,-9.03561798965369,562,7,555,3,,,,
18566,15to20,15,20,0.16841495237175,-9.80351402794132,593,7,586,3,,,,
18582,20to21,20,21,0.829258693545397,-7.33657505379528,97,7,90,2,,,,
18599,21to16,21,16,0.405515109956645,-9.77064436806929,98,15,83,3,,,,
18616,16to17,16,17,0.163715515808933,-10.2169433559837,166,103,63,4,,,,
18632,17to12,17,12,0.275420152868098,-6.12193397861712,431,265,166,4,,,,
18648,12to11,12,11,0.49759548288358,-8.11267606830684,131,131,0,4,,,,
18664,11to6,11,6,0.215239706655564,-9.66351556880395,624,176,448,4,,,,
18680,6to1,6,1,0.046101207425133,-9.50396784559376,624,176,448,4,,,,
18696,1to2,1,2,0.257488798067512,-8.37448256980327,922,239,683,3,,,,
18713,2to7,2,7,0.606155672956416,-6.44266134819029,495,13,482,3,,,,
18729,7to8,7,8,0.100805803935935,-9.46787548459367,494,304,190,4,,,,
18746,8to9,8,9,0.19951646222587,-7.49671911354713,460,460,0,4,,,,
18763,9to14,9,14,0.108786056146536,-8.72627351918154,362,362,0,3,,,,
18780,14to13,14,13,0.165540546150555,-8.84704742547025,364,16,348,3,,,,
18797,13to12,13,12,0.447101410295345,-7.16697439324372,165,113,52,4,,,,
18813,12to11,12,11,0.32901389484556,-8.81570637133714,165,49,116,4,,,,
18829,11to10,11,10,0.278502991398671,-9.66571912252096,295,81,214,4,,,,
18846,10to5,10,5,0.027426241106681,-10.6665041989393,759,114,645,3,,,,
18862,5to0,5,0,0.109998384857722,-9.61871625255966,790,341,449,3,,,,
18878,0to1,0,1,0.148062102179672,-7.58044697790056,198,198,0,2,,,,
18895,1to6,1,6,0.45930323064335,-7.90545860559051,231,179,52,3,,,,
18910,6to7,6,7,0.265728783688992,-7.75233080825406,197,197,0,4,,,,
18928,7to12,7,12,0.575170284533696,-7.72640527333326,131,131,0,4,,,,
18944,12to17,12,17,0.22750551140537,-9.4459540263281,328,53,275,4,,,,
18960,17to16,17,16,0.327611606519815,-6.27905185925154,361,77,284,4,,,,
18978,16to21,16,21,0.167070204564172,-10.4087409507452,396,47,349,4,,,,
18994,21to16,21,16,0.405515109956645,-9.77064436806929,34,34,0,3,,,,
19010,16to15,16,15,0.154160530792468,-10.650321978056,459,111,348,4,,,,
19026,15to10,15,10,0.574537022607509,-8.57638037822052,197,197,0,3,,,,
19043,10to11,10,11,0.832469553637143,-7.25360780967204,230,230,0,3,,,,
19058,11to6,11,6,0.156429201852451,-10.3997118878224,163,43,120,4,,,,
19074,6to5,6,5,0.109543307879479,-8.79801702992146,228,12,216,4,,,,
19089,5to10,5,10,0.619989122246148,-7.88948000201171,63,63,0,3,,,,
19107,10to11,10,11,0.691332563150892,-8.05048280967204,64,13,51,3,,,,
19123,11to12,11,12,0.284062282573284,-9.88812247529413,195,142,53,4,,,,
19140,12to13,12,13,0.184902943620154,-9.73823646775063,360,219,141,4,,,,
19156,13to14,13,14,0.205762917334788,-8.05226808247248,393,218,175,4,,,,
19171,14to19,14,19,0.27364920625831,-8.51765495355839,786,373,413,3,,,,
19188,19to24,19,24,0.340962525282965,-7.29174611626561,820,372,448,3,,,,
19205,24to23,24,23,0.105470584046224,-9.65139582425164,853,28,825,2,,,,
19221,23to18,23,18,0.228386315394076,-6.92976980872672,788,28,760,3,,,,
19236,18to13,18,13,0.468072549638892,-6.56160505314411,96,96,0,4,,,,
19252,13to8,13,8,0.146258269719398,-8.48872064846576,523,251,272,4,,,,
19269,8to7,8,7,0.296071098423389,-7.3615575495182,359,110,249,4,,,,
19286,7to12,7,12,0.575170284533696,-7.72640527333326,163,163,0,4,,,,
19302,12to17,12,17,0.111853169799239,-10.4068478810767,358,14,344,4,,,,
19318,17to18,17,18,0.077618533986533,-7.82064366855287,97,13,84,4,,,,
19334,18to13,18,13,0.26988014692025,-7.42895199191962,98,13,85,4,,,,
