robot,time,edge,probability (reward_coeff),expect,true,no.of neighbours
bot_0,13994,-gneE10,0.980559595181953,1184,261,2
bot_0,14075,-gneE10,0.980557832436002,120,87,2
bot_0,14559,-gneE10,0.980554296908021,48,9,2
bot_0,15158,-gneE10,0.980556341545999,1124,271,2
bot_0,15237,-gneE10,0.980555844361841,117,94,2
bot_0,16279,-gneE10,0.980556701013814,1081,238,2
bot_0,16356,-gneE10,0.980556233139396,117,64,2
bot_0,17390,-gneE10,0.980556599895122,1071,201,2
bot_0,17469,-gneE10,0.980556265861897,118,25,2
bot_0,17622,-gneE10,0.980555977414614,39,9,2
bot_0,18566,-gneE10,0.980556117564013,1135,232,2
bot_0,18645,-gneE10,0.980556027875067,118,54,2
bot_0,19538,-gneE10,0.980556104540854,932,49,2
bot_0,19617,-gneE10,0.98055608424057,116,85,2
bot_0,330,-gneE11,0.737034310788652,311,119,2
bot_0,677,-gneE11,0.946669524295901,308,86,2
bot_0,1380,-gneE11,1.10887379580686,664,14,2
bot_0,1456,-gneE11,1.01997214147238,114,49,2
bot_0,2574,-gneE11,0.974898044177883,41,12,2
bot_0,3513,-gneE11,1.00181121761224,2094,219,2
bot_0,3592,-gneE11,0.974560715994403,117,4,2
bot_0,5093,-gneE11,0.981565539923754,1540,269,2
bot_0,5135,-gneE11,0.974459645420772,82,11,2
bot_0,6034,-gneE11,0.978193040192092,941,62,2
bot_0,6074,-gneE11,0.977338446123726,77,60,2
bot_0,7041,-gneE11,0.978567018569928,1007,314,2
bot_0,7081,-gneE11,0.977960747199186,77,50,2
bot_0,8172,-gneE11,0.978493215234457,1131,297,2
bot_0,8211,-gneE11,0.978156555489145,79,41,2
bot_0,9222,-gneE11,0.978407341980923,1050,205,2
bot_0,10436,-gneE11,0.978500027270834,1214,260,2
bot_0,10473,-gneE11,0.978388459218167,78,2,2
bot_0,11672,-gneE11,0.978423448684727,1236,250,2
bot_0,12789,-gneE11,0.978437887931201,1117,218,2
bot_0,14013,-gneE11,0.978442973004443,1224,300,2
bot_0,14055,-gneE11,0.978440204804505,80,46,2
bot_0,15178,-gneE11,0.978442146161105,1165,312,2
bot_0,15218,-gneE11,0.978441356035994,78,54,2
bot_0,16299,-gneE11,0.97844216803879,1121,279,2
bot_0,16337,-gneE11,0.978441446219716,77,24,2
bot_0,17410,-gneE11,0.978441793357026,1111,243,2
bot_0,18586,-gneE11,0.978441926472422,1176,273,2
bot_0,18625,-gneE11,0.978441783964122,79,12,2
bot_0,19557,-gneE11,0.978441856193908,971,91,2
bot_0,155,-gneE2,0.443010580454965,155,135,2
bot_0,501,-gneE2,0.219053168158298,305,101,2
bot_0,850,-gneE2,0.020723149810044,309,67,2
bot_0,929,-gneE2,0.053232425264623,117,101,2
bot_0,1792,-gneE2,-0.035540186190489,902,230,2
bot_0,1874,-gneE2,0.057603011555367,121,20,2
bot_0,2679,-gneE2,-0.000362160400193,845,9,2
bot_0,2769,-gneE2,0.050086859084169,134,10,2
bot_0,3137,-gneE2,0.013213763958056,413,38,2
bot_0,3217,-gneE2,0.027180465009777,120,76,2
bot_0,4045,-gneE2,0.01153596064227,866,176,2
bot_0,5861,-gneE2,0.007142881746731,1816,78,2
bot_0,5939,-gneE2,0.007216598871425,117,115,2
bot_0,9361,-gneE2,0.006949141230396,3460,141,2
bot_0,12050,-gneE2,0.006976396137943,44,7,2
bot_0,12929,-gneE2,0.006961120673751,3529,168,2
bot_0,15679,-gneE2,0.006959500348707,2710,237,2
bot_0,15756,-gneE2,0.006960966597291,115,14,2
bot_0,16671,-gneE2,0.006961028343448,39,36,2
bot_0,18409,-gneE2,0.006960849970916,2692,288,2
bot_0,18487,-gneE2,0.006960926664276,115,68,2
bot_0,135,-gneE3,0.367023881620298,135,95,2
bot_0,482,-gneE3,0.102461714356645,266,59,2
bot_0,599,-gneE3,0.142929679147452,153,133,2
bot_0,831,-gneE3,-0.08943041604663,270,26,2
bot_0,948,-gneE3,-0.003880515560057,156,99,2
bot_0,1654,-gneE3,0.030240107484029,39,29,2
bot_0,1772,-gneE3,-0.064462236882914,863,188,2
bot_0,1893,-gneE3,0.003705709555746,158,60,2
bot_0,2013,-gneE3,0.083577285439967,40,8,2
bot_0,2137,-gneE3,0.049395058450879,283,176,2
bot_0,2656,-gneE3,-0.00936271344692,519,8,2
bot_0,2790,-gneE3,0.041217421125262,177,10,2
bot_0,2995,-gneE3,0.085604862361089,41,1,2
bot_0,3117,-gneE3,0.053436057338866,372,82,2
bot_0,3236,-gneE3,0.073835474486222,160,73,2
bot_0,3673,-gneE3,0.056855594994949,475,170,2
bot_0,4025,-gneE3,0.044669125681366,352,137,2
bot_0,4581,-gneE3,0.032230823510564,515,14,2
bot_0,5214,-gneE3,0.026668857210786,633,176,2
bot_0,5490,-gneE3,0.029203055770415,39,23,2
bot_0,5842,-gneE3,0.024831916498997,628,39,2
bot_0,5959,-gneE3,0.025954516192603,155,114,2
bot_0,6690,-gneE3,0.023989414850693,770,130,2
bot_0,6846,-gneE3,0.024538564188063,38,28,2
bot_0,7572,-gneE3,0.023698253250402,882,247,2
bot_0,7612,-gneE3,0.024344195723944,77,33,2
bot_0,7970,-gneE3,0.025006665842297,41,9,2
bot_0,8412,-gneE3,0.024434177783436,840,33,2
bot_0,8899,-gneE3,0.024760456748253,47,9,2
bot_0,9143,-gneE3,0.024825230828752,41,33,2
bot_0,9342,-gneE3,0.02457288312556,930,101,2
bot_0,9703,-gneE3,0.024583227386572,41,39,2
bot_0,10055,-gneE3,0.024710403089593,39,8,2
bot_0,10312,-gneE3,0.024581467960198,891,9,2
bot_0,10678,-gneE3,0.02460042952583,41,33,2
bot_0,11036,-gneE3,0.024662172234365,39,6,2
bot_0,11156,-gneE3,0.024602561191784,844,85,2
bot_0,11318,-gneE3,0.024629544179886,41,22,2
bot_0,11909,-gneE3,0.024649013129137,41,19,2
bot_0,12026,-gneE3,0.0246161252327,870,4,2
bot_0,12072,-gneE3,0.024644973572381,85,8,2
bot_0,12910,-gneE3,0.024631065204575,884,129,2
bot_0,13420,-gneE3,0.024640043904916,41,7,2
bot_0,13855,-gneE3,0.024632514472757,867,13,2
bot_0,14373,-gneE3,0.024635291898653,40,18,2
bot_0,14779,-gneE3,0.024631962850378,924,81,2
bot_0,14818,-gneE3,0.024632007619852,79,78,2
bot_0,14979,-gneE3,0.02463306930011,41,27,2
bot_0,15543,-gneE3,0.024633217783793,40,37,2
bot_0,15659,-gneE3,0.024631813332407,880,195,2
bot_0,15775,-gneE3,0.024632866541983,153,55,2
bot_0,15900,-gneE3,0.024634089812575,45,8,2
bot_0,16651,-gneE3,0.024633306287148,914,36,2
bot_0,16690,-gneE3,0.024633737516118,77,35,2
bot_0,17048,-gneE3,0.024634186360178,41,10,2
bot_0,17526,-gneE3,0.024633848535184,875,145,2
bot_0,17814,-gneE3,0.024634116510154,48,8,2
bot_0,18193,-gneE3,0.024634311734465,45,8,2
bot_0,18390,-gneE3,0.024634166909341,864,247,2
bot_0,18507,-gneE3,0.024634222071768,154,108,2
bot_0,18960,-gneE3,0.024634329605006,49,8,2
bot_0,19400,-gneE3,0.024634249308806,933,104,2
bot_0,117,-gneE4,0.262618021384495,117,56,2
bot_0,274,-gneE4,0.660065927402879,196,2,2
bot_0,464,-gneE4,0.345418734081187,228,20,2
bot_0,619,-gneE4,0.441124739294598,191,131,2
bot_0,812,-gneE4,0.308344507026858,232,114,2
bot_0,967,-gneE4,0.423646108030757,194,97,2
bot_0,1087,-gneE4,0.524411844316857,79,41,2
bot_0,1167,-gneE4,0.457276222272472,120,79,2
bot_0,1284,-gneE4,0.382339551850005,117,68,2
bot_0,1322,-gneE4,0.413897855370422,77,63,2
bot_0,1514,-gneE4,0.291583909523202,230,41,2
bot_0,1634,-gneE4,0.190170749405548,120,30,2
bot_0,1674,-gneE4,0.274712872880316,79,28,2
bot_0,1912,-gneE4,0.328011106041526,197,100,2
bot_0,1992,-gneE4,0.235083856790209,118,10,2
bot_0,2036,-gneE4,0.322473844250122,83,9,2
bot_0,2275,-gneE4,0.263661190498206,117,32,2
bot_0,2474,-gneE4,0.253881208951418,120,103,2
bot_0,2635,-gneE4,0.196584647960602,161,9,2
bot_0,2811,-gneE4,0.247123747629137,218,9,2
bot_0,3015,-gneE4,0.268681926510638,81,42,2
bot_0,3097,-gneE4,0.255045950046136,123,83,2
bot_0,3256,-gneE4,0.278675038620837,200,72,2
bot_0,3376,-gneE4,0.303829747969331,80,20,2
bot_0,3417,-gneE4,0.279289140022514,82,20,2
bot_0,3653,-gneE4,0.266992353908391,236,128,2
bot_0,3810,-gneE4,0.249168260087469,117,29,2
bot_0,4005,-gneE4,0.24546610123235,115,94,2
bot_0,4123,-gneE4,0.263203357852487,156,6,2
bot_0,4240,-gneE4,0.255022589429169,154,79,2
bot_0,4361,-gneE4,0.248217945331147,121,67,2
bot_0,4402,-gneE4,0.250586071294251,81,68,2
bot_0,4522,-gneE4,0.260936068998611,79,18,2
bot_0,4561,-gneE4,0.250442383457298,78,15,2
bot_0,4718,-gneE4,0.24339124055877,117,45,2
bot_0,4756,-gneE4,0.248874584731615,75,38,2
bot_0,4913,-gneE4,0.255323582697258,76,26,2
bot_0,4994,-gneE4,0.251000203304769,119,63,2
bot_0,5194,-gneE4,0.248456006418729,200,135,2
bot_0,5351,-gneE4,0.243424308244001,118,32,2
bot_0,5470,-gneE4,0.238413435186926,119,24,2
bot_0,5510,-gneE4,0.24279956555331,79,22,2
bot_0,5666,-gneE4,0.246689570334459,40,11,2
bot_0,5744,-gneE4,0.243144734666747,155,46,2
bot_0,5978,-gneE4,0.244899005135773,193,112,2
bot_0,6133,-gneE4,0.242272537032382,194,56,2
bot_0,6251,-gneE4,0.240137230524013,118,43,2
bot_0,6293,-gneE4,0.241621113110124,81,44,2
bot_0,6542,-gneE4,0.240338432150069,166,86,2
bot_0,6630,-gneE4,0.242343993354874,47,9,2
bot_0,6671,-gneE4,0.241618264287331,129,90,2
bot_0,6864,-gneE4,0.241831970416922,77,69,2
bot_0,6944,-gneE4,0.241619414552634,118,105,2
bot_0,7142,-gneE4,0.241403192429942,198,172,2
bot_0,7181,-gneE4,0.242918395111467,79,4,2
bot_0,7309,-gneE4,0.242236908033834,167,88,2
bot_0,7398,-gneE4,0.243332066018478,49,9,2
bot_0,7438,-gneE4,0.242949326096899,129,91,2
bot_0,7631,-gneE4,0.243352432107697,116,74,2
bot_0,7710,-gneE4,0.243290432975671,118,111,2
bot_0,7790,-gneE4,0.243720813147366,41,23,2
bot_0,7831,-gneE4,0.243587529583391,121,104,2
bot_0,7990,-gneE4,0.243890330154686,80,51,2
bot_0,8071,-gneE4,0.243672150514936,122,88,2
bot_0,8270,-gneE4,0.243544665745744,199,161,2
bot_0,8352,-gneE4,0.243620910998673,41,36,2
bot_0,8391,-gneE4,0.243175176870713,121,32,2
bot_0,8551,-gneE4,0.242935705736054,118,65,2
bot_0,8590,-gneE4,0.243039061308002,80,64,2
bot_0,8710,-gneE4,0.243430274685335,78,13,2
bot_0,8792,-gneE4,0.243181147288775,120,52,2
bot_0,8872,-gneE4,0.242784240442298,80,3,2
bot_0,8918,-gneE4,0.243148973473531,85,7,2
bot_0,9164,-gneE4,0.243152906419378,83,82,2
bot_0,9322,-gneE4,0.242952982815678,200,61,2
bot_0,9478,-gneE4,0.243196409866941,194,8,2
bot_0,9560,-gneE4,0.243053748048837,120,48,2
bot_0,9683,-gneE4,0.242908343563008,123,40,2
bot_0,9723,-gneE4,0.243021706084262,81,37,2
bot_0,9879,-gneE4,0.243107065206411,41,22,2
bot_0,9919,-gneE4,0.242960153526526,119,21,2
bot_0,10034,-gneE4,0.242808765312708,115,8,2
bot_0,10076,-gneE4,0.242950361155367,80,8,2
bot_0,10291,-gneE4,0.242826799231607,134,9,2
bot_0,10533,-gneE4,0.242786419064738,200,126,2
bot_0,10698,-gneE4,0.242788780421178,81,79,2
bot_0,10775,-gneE4,0.242782684191743,118,110,2
bot_0,10856,-gneE4,0.242829960521996,41,18,2
bot_0,10896,-gneE4,0.242816469606608,121,101,2
bot_0,11057,-gneE4,0.24284337680896,80,50,2
bot_0,11138,-gneE4,0.242824480487065,121,87,2
bot_0,11298,-gneE4,0.242776560963037,121,23,2
bot_0,11338,-gneE4,0.242818299363124,81,22,2
bot_0,11497,-gneE4,0.242860891268565,77,12,2
bot_0,11576,-gneE4,0.242833195518873,118,49,2
bot_0,11772,-gneE4,0.24281605028416,196,113,2
bot_0,11929,-gneE4,0.24282530762965,81,60,2
bot_0,12006,-gneE4,0.242818763757915,118,95,2
bot_0,12094,-gneE4,0.242847836143368,127,9,2
bot_0,12287,-gneE4,0.242863853379711,77,31,2
bot_0,12407,-gneE4,0.242856299840041,158,109,2
bot_0,12489,-gneE4,0.242865757320791,41,24,2
bot_0,12568,-gneE4,0.242863629445792,161,145,2
bot_0,12650,-gneE4,0.242877323279821,41,13,2
bot_0,12691,-gneE4,0.242860127506491,123,14,2
bot_0,12890,-gneE4,0.242850814328152,199,87,2
bot_0,13045,-gneE4,0.242862882741305,195,34,2
bot_0,13125,-gneE4,0.242857537974537,118,72,2
bot_0,13280,-gneE4,0.242853240534187,155,100,2
bot_0,13439,-gneE4,0.242857772675358,80,46,2
bot_0,13516,-gneE4,0.242854713729813,118,82,2
bot_0,13674,-gneE4,0.242852197270651,158,113,2
bot_0,13835,-gneE4,0.242845153553244,161,15,2
bot_0,14115,-gneE4,0.242843283350706,239,167,2
bot_0,14195,-gneE4,0.242843567400328,41,39,2
bot_0,14235,-gneE4,0.242839290735285,120,29,2
bot_0,14352,-gneE4,0.242834945350983,117,18,2
bot_0,14392,-gneE4,0.242838962535865,78,15,2
bot_0,14602,-gneE4,0.242835015064252,131,8,2
bot_0,14759,-gneE4,0.242832251928695,157,40,2
bot_0,14838,-gneE4,0.24283343180253,118,78,2
bot_0,15000,-gneE4,0.242833884748836,81,69,2
bot_0,15082,-gneE4,0.24283351530564,124,108,2
bot_0,15277,-gneE4,0.242833251516443,195,174,2
bot_0,15318,-gneE4,0.242835563388705,81,2,2
bot_0,15443,-gneE4,0.242834516858269,166,85,2
bot_0,15523,-gneE4,0.242833435555212,80,37,2
bot_0,15564,-gneE4,0.242834481953139,80,37,2
bot_0,15795,-gneE4,0.242835282618497,192,97,2
bot_0,15874,-gneE4,0.24283380219456,118,3,2
bot_0,15921,-gneE4,0.242835112059541,86,9,2
bot_0,16119,-gneE4,0.242835767561183,80,38,2
bot_0,16199,-gneE4,0.242835332013555,121,76,2
bot_0,16394,-gneE4,0.242835075111931,195,145,2
bot_0,16474,-gneE4,0.242835716911853,41,13,2
bot_0,16514,-gneE4,0.242834882589385,120,10,2
bot_0,16709,-gneE4,0.242835437804727,115,33,2
bot_0,16870,-gneE4,0.242835731170299,42,24,2
bot_0,16909,-gneE4,0.242835181892479,122,21,2
bot_0,17027,-gneE4,0.242834634475223,118,11,2
bot_0,17069,-gneE4,0.242835154917065,83,9,2
bot_0,17269,-gneE4,0.242835204656821,40,36,2
bot_0,17310,-gneE4,0.242834853514426,122,33,2
bot_0,17508,-gneE4,0.242834660561632,198,105,2
bot_0,17662,-gneE4,0.242834319500102,115,7,2
bot_0,17835,-gneE4,0.242834604089632,90,9,2
bot_0,17996,-gneE4,0.242834856212967,43,4,2
bot_0,18047,-gneE4,0.242834611420091,133,11,2
bot_0,18168,-gneE4,0.24283437719439,121,4,2
bot_0,18214,-gneE4,0.242834591668198,86,7,2
bot_0,18527,-gneE4,0.242834633101556,193,149,2
bot_0,18682,-gneE4,0.242834582881647,195,134,2
bot_0,18765,-gneE4,0.242834722373009,42,3,2
bot_0,18813,-gneE4,0.242834588848039,131,10,2
bot_0,18983,-gneE4,0.242834702676534,92,9,2
bot_0,19178,-gneE4,0.242834763123109,75,33,2
bot_0,19260,-gneE4,0.242834722689497,120,72,2
bot_0,19381,-gneE4,0.242834680224736,121,65,2
bot_0,19460,-gneE4,0.242834691173797,118,103,2
bot_0,19656,-gneE4,0.242834643641797,237,84,2
bot_0,19773,-gneE4,0.242834620146835,117,76,2
bot_0,19814,-gneE4,0.242834626635064,80,72,2
bot_0,19931,-gneE4,0.242834671138879,77,19,2
bot_0,98,-gneE5,0.117909153769943,98,17,2
bot_0,293,-gneE5,0.44439510954048,235,41,2
bot_0,446,-gneE5,0.372948280709313,191,152,2
bot_0,638,-gneE5,0.667773359765356,229,4,2
bot_0,792,-gneE5,0.560565114447462,193,115,2
bot_0,987,-gneE5,0.694577958170198,232,95,2
bot_0,1107,-gneE5,0.758144028285863,120,83,2
bot_0,1264,-gneE5,0.6392633592707,78,27,2
bot_0,1342,-gneE5,0.719560794427841,117,62,2
bot_0,1494,-gneE5,0.60254156470346,190,43,2
bot_0,1694,-gneE5,0.701596507773544,121,28,2
bot_0,1932,-gneE5,0.745460174206354,238,140,2
bot_0,2056,-gneE5,0.835698880631758,124,8,2
bot_0,2216,-gneE5,0.899880401374269,160,39,2
bot_0,2257,-gneE5,0.854709709248296,80,36,2
bot_0,2453,-gneE5,0.838035968626529,80,61,2
bot_0,2533,-gneE5,0.84991076870746,122,100,2
bot_0,2613,-gneE5,0.792815093970198,119,9,2
bot_0,2831,-gneE5,0.843078560744545,257,8,2
bot_0,3035,-gneE5,0.868782387438263,204,85,2
bot_0,3277,-gneE5,0.894436008384742,242,71,2
bot_0,3397,-gneE5,0.878347895242288,41,21,2
bot_0,3475,-gneE5,0.887424239391978,198,140,2
bot_0,3632,-gneE5,0.872211726492749,194,86,2
bot_0,3749,-gneE5,0.89202348667859,157,32,2
bot_0,3790,-gneE5,0.877392409949739,79,31,2
bot_0,3985,-gneE5,0.871429006713048,76,54,2
bot_0,4142,-gneE5,0.885125159560055,195,48,2
bot_0,4221,-gneE5,0.880126214055437,116,82,2
bot_0,4342,-gneE5,0.874965857751426,42,28,2
bot_0,4422,-gneE5,0.885372537221769,240,68,2
bot_0,4542,-gneE5,0.878269555374409,39,18,2
bot_0,4660,-gneE5,0.881345829893501,238,177,2
bot_0,4700,-gneE5,0.870447988038585,80,5,2
bot_0,4816,-gneE5,0.875744873375009,156,78,2
bot_0,4933,-gneE5,0.872190780485831,38,24,2
bot_0,5053,-gneE5,0.874002634127225,237,188,2
bot_0,5174,-gneE5,0.870671641522676,160,93,2
bot_0,5292,-gneE5,0.876111497435094,157,39,2
bot_0,5332,-gneE5,0.872207337130512,79,35,2
bot_0,5529,-gneE5,0.877689365027189,237,20,2
bot_0,5685,-gneE5,0.88128015064808,156,50,2
bot_0,5725,-gneE5,0.879377282833954,78,49,2
bot_0,5997,-gneE5,0.882029483550864,312,111,2
bot_0,6113,-gneE5,0.879641938241905,154,56,2
bot_0,6232,-gneE5,0.876486740238222,40,3,2
bot_0,6314,-gneE5,0.87909546701175,240,44,2
bot_0,6443,-gneE5,0.876715491968988,46,8,2
bot_0,6482,-gneE5,0.87806186983822,168,87,2
bot_0,6604,-gneE5,0.87571447112694,41,3,2
bot_0,6767,-gneE5,0.876954651120003,285,126,2
bot_0,7004,-gneE5,0.87697016923329,237,235,2
bot_0,7123,-gneE5,0.876705636871968,158,133,2
bot_0,7208,-gneE5,0.875449329421276,46,9,2
bot_0,7250,-gneE5,0.876137439515812,169,92,2
bot_0,7369,-gneE5,0.874833023470675,40,2,2
bot_0,7495,-gneE5,0.875643708254129,245,85,2
bot_0,7650,-gneE5,0.875926686042492,155,115,2
bot_0,7770,-gneE5,0.87550333169027,40,23,2
bot_0,7890,-gneE5,0.876023655845007,240,102,2
bot_0,8132,-gneE5,0.876106840166673,242,215,2
bot_0,8249,-gneE5,0.875942512460389,157,119,2
bot_0,8372,-gneE5,0.875837464082056,41,34,2
bot_0,8489,-gneE5,0.876006758807386,278,194,2
bot_0,8531,-gneE5,0.875636438548922,79,25,2
bot_0,8730,-gneE5,0.875993004074994,241,55,2
bot_0,8771,-gneE5,0.87584020189049,79,52,2
bot_0,8942,-gneE5,0.876213553308205,212,9,2
bot_0,9183,-gneE5,0.876370972292454,241,123,2
bot_0,9304,-gneE5,0.876119016391316,161,22,2
bot_0,9498,-gneE5,0.876316559553893,234,49,2
bot_0,9540,-gneE5,0.876221110208084,81,49,2
bot_0,9742,-gneE5,0.876397167647206,244,35,2
bot_0,9899,-gneE5,0.876308742693301,41,21,2
bot_0,9977,-gneE5,0.876376863200522,235,141,2
bot_0,10219,-gneE5,0.876516598618037,242,1,2
bot_0,10269,-gneE5,0.876393638919802,91,8,2
bot_0,10513,-gneE5,0.876340963077655,160,84,2
bot_0,10718,-gneE5,0.876388981623779,245,120,2
bot_0,10836,-gneE5,0.876343031139243,41,19,2
bot_0,10957,-gneE5,0.876388889228173,239,98,2
bot_0,11237,-gneE5,0.87639532371342,280,251,2
bot_0,11399,-gneE5,0.87642900989131,162,62,2
bot_0,11517,-gneE5,0.876392087796229,39,10,2
bot_0,11633,-gneE5,0.876404657695202,234,169,2
bot_0,11751,-gneE5,0.876382344176098,155,71,2
bot_0,11947,-gneE5,0.876402713044343,235,99,2
bot_0,12191,-gneE5,0.876421579700745,244,85,2
bot_0,12307,-gneE5,0.876415490687944,39,30,2
bot_0,12345,-gneE5,0.876422637442766,154,111,2
bot_0,12469,-gneE5,0.876413592662513,41,25,2
bot_0,12509,-gneE5,0.876432891634389,164,23,2
bot_0,12671,-gneE5,0.876419906940211,41,14,2
bot_0,12749,-gneE5,0.876428011306359,240,135,2
bot_0,12870,-gneE5,0.876416061364703,159,46,2
bot_0,13065,-gneE5,0.876425916564333,235,74,2
bot_0,13105,-gneE5,0.876425034810533,79,74,2
bot_0,13262,-gneE5,0.876422609804206,76,61,2
bot_0,13458,-gneE5,0.876429207800365,234,87,2
bot_0,13654,-gneE5,0.876428402070632,78,71,2
bot_0,13776,-gneE5,0.876435439189201,162,22,2
bot_0,13815,-gneE5,0.876429344814108,79,18,2
bot_0,14095,-gneE5,0.876428043747603,160,127,2
bot_0,14215,-gneE5,0.87642675437303,40,31,2
bot_0,14293,-gneE5,0.87642856404055,238,158,2
bot_0,14531,-gneE5,0.87643297667595,238,2,2
bot_0,14581,-gneE5,0.876429133553276,89,9,2
bot_0,14900,-gneE5,0.876430491528404,200,118,2
bot_0,15140,-gneE5,0.876430594027802,240,231,2
bot_0,15258,-gneE5,0.876430243296666,156,134,2
bot_0,15345,-gneE5,0.876428318415177,47,8,2
bot_0,15384,-gneE5,0.876429361367542,166,89,2
bot_0,15583,-gneE5,0.876430951178008,199,34,2
bot_0,15814,-gneE5,0.876431599723758,231,137,2
bot_0,16019,-gneE5,0.876432391494279,205,85,2
bot_0,16140,-gneE5,0.876432301657782,41,38,2
bot_0,16260,-gneE5,0.876432496032021,241,199,2
bot_0,16375,-gneE5,0.876432163463643,156,105,2
bot_0,16494,-gneE5,0.876431492943238,40,11,2
bot_0,16574,-gneE5,0.876431869956737,237,134,2
bot_0,16728,-gneE5,0.876432492444502,154,29,2
bot_0,16889,-gneE5,0.876432189059208,40,22,2
bot_0,16967,-gneE5,0.876432443475268,239,143,2
bot_0,17129,-gneE5,0.876432831560868,162,49,2
bot_0,17290,-gneE5,0.876432748054659,41,34,2
bot_0,17371,-gneE5,0.876432903382579,242,160,2
bot_0,17489,-gneE5,0.87643265942009,159,66,2
bot_0,17603,-gneE5,0.876433012952342,154,11,2
bot_0,17643,-gneE5,0.87643268676641,78,9,2
bot_0,17854,-gneE5,0.876432988278716,251,8,2
bot_0,18023,-gneE5,0.876432766205446,49,9,2
bot_0,18107,-gneE5,0.876432883830936,253,136,2
bot_0,18314,-gneE5,0.876433009811395,207,86,2
bot_0,18546,-gneE5,0.876433042216404,232,190,2
bot_0,18664,-gneE5,0.876432976861537,157,94,2
bot_0,18791,-gneE5,0.87643286103744,47,10,2
bot_0,18872,-gneE5,0.8764329257968,247,131,2
bot_0,19083,-gneE5,0.876432993137967,211,89,2
bot_0,19198,-gneE5,0.876432976365389,38,32,2
bot_0,19321,-gneE5,0.876432992544831,238,198,2
bot_0,19362,-gneE5,0.876432927445002,83,25,2
bot_0,19519,-gneE5,0.87643300545556,198,10,2
bot_0,19636,-gneE5,0.876432971185005,155,84,2
bot_0,19754,-gneE5,0.876432966079462,40,37,2
bot_0,19835,-gneE5,0.876433010497844,237,72,2
bot_0,19952,-gneE5,0.876432980740351,41,20,2
bot_0,348,-gneE8,0.704452599647212,348,160,2
bot_0,697,-gneE8,0.885702314174452,349,128,2
bot_0,1398,-gneE8,1.0359827212448,701,56,2
bot_0,1437,-gneE8,0.98182442280839,76,50,2
bot_0,3532,-gneE8,1.00779298033874,2134,262,2
bot_0,7062,-gneE8,1.00647636411294,40,10,2
bot_0,8193,-gneE8,1.00580094743726,41,2,2
bot_0,14034,-gneE8,1.00579515160718,40,5,2
bot_0,15198,-gneE8,1.00579332506898,40,12,2
bot_0,2724,gneE1,1,45,9,1
bot_0,98,gneE10,0.882090846230057,98,17,2
bot_0,293,gneE10,0.55560489045952,235,41,2
bot_0,446,gneE10,0.627051719290687,191,152,2
bot_0,638,gneE10,0.332226640234644,229,4,2
