time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
4794,-gneE8,gneJ11,gneJ10,0.989830039764032,0.114666932142697,41.0833333333333,42,2
4840,-gneE8,gneJ11,gneJ10,0.990934392986765,0.128635417194815,41.2162162162162,46,2
4885,-gneE8,gneJ11,gneJ10,0.991701377545364,0.140524303478859,41.3157894736842,45,2
4929,-gneE8,gneJ11,gneJ10,0.992205636416389,0.149615568707083,41.3846153846154,44,2
4972,-gneE8,gneJ11,gneJ10,0.992494236732342,0.155368361442552,41.425,43,2
5018,-gneE8,gneJ11,gneJ10,0.993253804258594,0.172861592662407,41.5365853658537,46,2
5062,-gneE8,gneJ11,gneJ10,0.993630350847245,0.18308043540629,41.5952380952381,44,2
5105,-gneE8,gneJ11,gneJ10,0.993835604708504,0.189176405004471,41.6279069767442,43,2
5149,-gneE8,gneJ11,gneJ10,0.994167140030082,0.199929047891759,41.6818181818182,44,2
5194,-gneE8,gneJ11,gneJ10,0.994600843760618,0.21598895986111,41.7555555555556,45,2
5238,-gneE8,gneJ11,gneJ10,0.994875684867507,0.227573463013049,41.804347826087,44,2
5282,-gneE8,gneJ11,gneJ10,0.995130914362627,0.23950249125232,41.8510638297872,44,2
5326,-gneE8,gneJ11,gneJ10,0.995368314091538,0.251778329385639,41.8958333333333,44,2
5371,-gneE8,gneJ11,gneJ10,0.995044981422676,0.2353488936668,41.8367346938776,39,2
5417,-gneE8,gneJ11,gneJ10,0.995502452195593,0.259287547567375,41.92,46,2
5463,-gneE8,gneJ11,gneJ10,0.990677614435647,0.125092245136355,41.3137254901961,11,2
5506,-gneE8,gneJ11,gneJ10,0.98130173289679,0.062367177334389,40.75,12,2
5550,-gneE8,gneJ11,gneJ10,0.967145671254582,0.03549480950617,40.3018867924528,17,2
5594,-gneE8,gneJ11,gneJ10,0.969885576937616,0.038724239805489,40.3703703703704,44,2
5639,-gneE8,gneJ11,gneJ10,0.972999637681217,0.043190462650216,40.4545454545455,45,2
5684,-gneE8,gneJ11,gneJ10,0.967796815172271,0.036212509616986,40.3214285714286,33,2
5728,-gneE8,gneJ11,gneJ10,0.970472017913244,0.039493323209334,40.3859649122807,44,2
5774,-gneE8,gneJ11,gneJ10,0.97413679432842,0.045089466289677,40.4827586206897,46,2
5820,-gneE8,gneJ11,gneJ10,0.977299316051345,0.051371057493656,40.5762711864407,46,2
5864,-gneE8,gneJ11,gneJ10,0.979066579777222,0.055707960183342,40.6333333333333,44,2
5909,-gneE8,gneJ11,gneJ10,0.959642908820535,0.028895990919808,40.1803278688525,13,2
5953,-gneE8,gneJ11,gneJ10,0.930594697685155,0.016802147694446,39.8064516129032,17,2
5997,-gneE8,gneJ11,gneJ10,0.891125695517383,0.010711050195116,39.4920634920635,20,2
6041,-gneE8,gneJ11,gneJ10,0.901540151094445,0.011843996849826,39.5625,44,2
6085,-gneE8,gneJ11,gneJ10,0.86705053173106,0.008771438919279,39.3538461538462,26,2
6128,-gneE8,gneJ11,gneJ10,0.877207426028262,0.009496976100038,39.4090909090909,43,2
6171,-gneE8,gneJ11,gneJ10,0.855761955852255,0.008084955305392,39.2985074626866,32,2
6214,-gneE8,gneJ11,gneJ10,0.866828440811071,0.008756810743781,39.3529411764706,43,2
6259,-gneE8,gneJ11,gneJ10,0.882293180348131,0.00990731160455,39.4347826086956,45,2
6303,-gneE8,gneJ11,gneJ10,0.893618903183645,0.010962080436949,39.5,44,2
6346,-gneE8,gneJ11,gneJ10,0.901633002876073,0.011855176780506,39.5492957746479,43,2
6393,-gneE8,gneJ11,gneJ10,0.828167561252779,0.006786600648712,39.1944444444444,14,2
6438,-gneE8,gneJ11,gneJ10,0.732985203780757,0.00436739145839,38.8904109589041,17,2
6484,-gneE8,gneJ11,gneJ10,0.766690527702949,0.004998331738486,38.9864864864865,46,2
6527,-gneE8,gneJ11,gneJ10,0.697210040636203,0.003851376520945,38.8,25,2
6570,-gneE8,gneJ11,gneJ10,0.719244775295861,0.004153647154743,38.8552631578947,43,2
6614,-gneE8,gneJ11,gneJ10,0.665865663409836,0.003490087705958,38.7272727272727,29,2
6659,-gneE8,gneJ11,gneJ10,0.700380149202637,0.00389212576259,38.8076923076923,45,2
6704,-gneE8,gneJ11,gneJ10,0.690635175066001,0.003769524025624,38.7848101265823,37,2
6747,-gneE8,gneJ11,gneJ10,0.46388195231658,0.002175189112381,38.325,2,2
6790,-gneE8,gneJ11,gneJ10,5.045822644203E-11,19997353.1227479,38.325,4,2
6835,-gneE8,gneJ11,gneJ10,8.45194366507573E-11,11938448.859737,38.325,7,2
6879,-gneE8,gneJ11,gneJ10,1.42606424184342E-10,7075634.76105757,38.325,8,2
6924,-gneE8,gneJ11,gneJ10,2.37201579867156E-10,4253896.50724062,38.325,12,2
6968,-gneE8,gneJ11,gneJ10,3.97521967495735E-10,2538302.42002833,38.325,13,2
7014,-gneE8,gneJ11,gneJ10,6.49530952931019E-10,1553476.34713262,38.325,18,2
7058,-gneE8,gneJ11,gneJ10,1.08146475721038E-09,933022.51911715,38.325,22,2
7104,-gneE8,gneJ11,gneJ10,1.75521485922194E-09,574876.042558197,38.325,28,2
7149,-gneE8,gneJ11,gneJ10,2.87155080161715E-09,351388.863307102,38.325,33,2
7193,-gneE8,gneJ11,gneJ10,4.73608848673287E-09,213051.545581429,38.325,36,2
7238,-gneE8,gneJ11,gneJ10,7.6988638099121E-09,131062.322574111,38.325,40,2
7282,-gneE8,gneJ11,gneJ10,1.26196339551542E-08,79957.2297972027,38.325,43,2
7324,-gneE8,gneJ11,gneJ10,2.11018812487532E-08,47817.1097739672,38.325,42,2
7369,-gneE8,gneJ11,gneJ10,3.39788945435371E-08,29695.8151718556,38.325,5,2
7414,-gneE8,gneJ11,gneJ10,5.45506964438272E-08,18497.1235545615,38.325,10,2
7459,-gneE8,gneJ11,gneJ10,8.73193503037238E-08,11555.6399423396,38.325,17,2
7503,-gneE8,gneJ11,gneJ10,1.41014395143192E-07,7155.51749936055,38.325,19,2
7548,-gneE8,gneJ11,gneJ10,2.24402355306163E-07,4496.52576387703,38.325,24,2
7591,-gneE8,gneJ11,gneJ10,3.64658239107794E-07,2767.05930072398,38.325,26,2
7634,-gneE8,gneJ11,gneJ10,5.9090684598983E-07,1707.59736319964,38.325,29,2
7677,-gneE8,gneJ11,gneJ10,9.54861815750687E-07,1056.7298382495,38.325,31,2
7722,-gneE8,gneJ11,gneJ10,1.50198820776394E-06,671.796866908183,38.325,35,2
7768,-gneE8,gneJ11,gneJ10,2.32779046430433E-06,433.471563519959,38.325,39,2
7812,-gneE8,gneJ11,gneJ10,3.68692008420244E-06,273.678558000838,38.325,2,2
7858,-gneE8,gneJ11,gneJ10,5.68302850780524E-06,177.55162950934,38.325,8,2
7904,-gneE8,gneJ11,gneJ10,8.73711756938747E-06,115.487855588006,38.325,12,2
7949,-gneE8,gneJ11,gneJ10,1.35648537012738E-05,74.3856877729614,38.325,15,2
7995,-gneE8,gneJ11,gneJ10,2.0746983680118E-05,48.6350684835124,38.325,20,2
8039,-gneE8,gneJ11,gneJ10,3.24526204726772E-05,31.0924343677695,38.325,24,2
8086,-gneE8,gneJ11,gneJ10,4.87656429436133E-05,20.6914317376185,38.325,30,2
8130,-gneE8,gneJ11,gneJ10,7.59149412855073E-05,13.2915991901252,38.325,35,2
8176,-gneE8,gneJ11,gneJ10,0.000114942953542,8.77853701349722,38.325,41,2
8221,-gneE8,gneJ11,gneJ10,0.000175835209346,5.73850354466931,38.325,5,2
8266,-gneE8,gneJ11,gneJ10,0.000268337163515,3.76031019666636,38.325,11,2
8311,-gneE8,gneJ11,gneJ10,0.000408518610027,2.46997553438598,38.325,13,2
8353,-gneE8,gneJ11,gneJ10,0.000644836535517,1.5647856728521,38.325,14,2
8396,-gneE8,gneJ11,gneJ10,0.001002308034286,1.00670745678287,38.325,15,2
8441,-gneE8,gneJ11,gneJ10,0.001514303262192,0.666333486363873,38.325,17,2
8487,-gneE8,gneJ11,gneJ10,0.002252649019901,0.447930841952947,38.325,24,2
8529,-gneE8,gneJ11,gneJ10,0.003521203393797,0.286558559464763,38.325,26,2
8574,-gneE8,gneJ11,gneJ10,0.005277073219396,0.19121034144458,38.325,31,2
8620,-gneE8,gneJ11,gneJ10,0.007782152019335,0.129659632657119,38.325,37,2
8665,-gneE8,gneJ11,gneJ10,0.01158896281501,0.087068272477499,38.325,3,2
8709,-gneE8,gneJ11,gneJ10,0.017415074048579,0.05794009082558,38.325,6,2
8755,-gneE8,gneJ11,gneJ10,0.025371847326925,0.039769708492533,38.325,11,2
8798,-gneE8,gneJ11,gneJ10,0.03820011791534,0.026414341818135,38.325,13,2
8843,-gneE8,gneJ11,gneJ10,0.055595573947452,0.018149483861118,38.325,17,2
8885,-gneE8,gneJ11,gneJ10,0.083126263835935,0.012138533906689,38.325,15,2
8927,-gneE8,gneJ11,gneJ10,0.122297172428884,0.00825064841704,38.325,17,2
8972,-gneE8,gneJ11,gneJ10,0.170253049598832,0.005926654321238,38.325,22,2
9018,-gneE8,gneJ11,gneJ10,0.229277852254051,0.004400909037611,38.325,27,2
9063,-gneE8,gneJ11,gneJ10,0.303803528540716,0.003321327362311,38.325,33,2
9107,-gneE8,gneJ11,gneJ10,0.393083657562924,0.002566962407862,38.325,36,2
9149,-gneE8,gneJ11,gneJ10,0.496507224514133,0.00203225838878,38.325,38,2
9193,-gneE8,gneJ11,gneJ10,0.593124274169264,0.001701213415219,38.325,42,2
9235,-gneE8,gneJ11,gneJ10,0.603492451523525,0.001745698022068,38.3456790123457,40,2
9278,-gneE8,gneJ11,gneJ10,0.613638426735147,0.001791540595668,38.3658536585366,40,2
9322,-gneE8,gneJ11,gneJ10,0.599087455303544,0.001726517297268,38.3373493975904,36,2
9367,-gneE8,gneJ11,gneJ10,0.6031816370047,0.001744330675338,38.3452380952381,39,2
9410,-gneE8,gneJ11,gneJ10,0.370863449690684,0.001100210189298,37.9176470588235,2,2
9452,-gneE8,gneJ11,gneJ10,0.045589053127247,0.008950125484052,37.9176470588235,3,2
9495,-gneE8,gneJ11,gneJ10,0.067446797574878,0.00604962371616,37.9176470588235,5,2
9537,-gneE8,gneJ11,gneJ10,0.09974386005186,0.00409075552095,37.9176470588235,5,2
9582,-gneE8,gneJ11,gneJ10,0.139868779772866,0.002917218172995,37.9176470588235,11,2
9625,-gneE8,gneJ11,gneJ10,0.19667954055511,0.002074581550457,37.9176470588235,15,2
9670,-gneE8,gneJ11,gneJ10,0.263612641268571,0.001547830727026,37.9176470588235,18,2
9715,-gneE8,gneJ11,gneJ10,0.343175119471375,0.001188978230172,37.9176470588235,24,2
9759,-gneE8,gneJ11,gneJ10,0.43559272733075,0.000936718454159,37.9176470588235,27,2
9803,-gneE8,gneJ11,gneJ10,0.532266492817792,0.000766585444874,37.9176470588235,31,2
9848,-gneE8,gneJ11,gneJ10,0.526305490473231,0.000756938684056,37.906976744186,37,2
9892,-gneE8,gneJ11,gneJ10,0.539881264950976,0.00077927211255,37.9310344827586,40,2
9934,-gneE8,gneJ11,gneJ10,0.307150116205235,0.000517511378831,37.5113636363636,1,2
9976,-gneE8,gneJ11,gneJ10,0.100330396175905,0.001584302327151,37.5113636363636,3,2
10021,-gneE8,gneJ11,gneJ10,0.140106327979842,0.001134521776692,37.5113636363636,9,2
10066,-gneE8,gneJ11,gneJ10,0.192011734021454,0.000827833157987,37.5113636363636,12,2
10111,-gneE8,gneJ11,gneJ10,0.257062085193534,0.000618347431617,37.5113636363636,16,2
10157,-gneE8,gneJ11,gneJ10,0.331557373391521,0.000479415307582,37.5113636363636,23,2
10202,-gneE8,gneJ11,gneJ10,0.418536607420111,0.000379784413902,37.5113636363636,27,2
10245,-gneE8,gneJ11,gneJ10,0.517432345393588,0.000307197030801,37.5113636363636,29,2
10290,-gneE8,gneJ11,gneJ10,0.494276245578752,0.000293131080674,37.4719101123596,34,2
10334,-gneE8,gneJ11,gneJ10,0.433983344253496,0.000333855508365,37.4719101123596,36,2
10378,-gneE8,gneJ11,gneJ10,0.529548177539743,0.000273606323585,37.4719101123596,38,2
10422,-gneE8,gneJ11,gneJ10,0.304125529318558,0.000184973869556,37.0777777777778,2,2
10466,-gneE8,gneJ11,gneJ10,0.257723163172151,0.000218277919984,37.0777777777778,6,2
10510,-gneE8,gneJ11,gneJ10,0.337481312493915,0.000166691529001,37.0777777777778,8,2
10554,-gneE8,gneJ11,gneJ10,0.427300039919947,0.000131652868554,37.0777777777778,11,2
10600,-gneE8,gneJ11,gneJ10,0.514773732314672,0.000109281558979,37.0777777777778,18,2
10646,-gneE8,gneJ11,gneJ10,0.427739177621356,9.26610400653786E-05,36.9340659340659,24,2
10688,-gneE8,gneJ11,gneJ10,0.370811015459728,0.000106886676562,36.9340659340659,27,2
10734,-gneE8,gneJ11,gneJ10,0.455804739942396,8.69555614540419E-05,36.9340659340659,31,2
10779,-gneE8,gneJ11,gneJ10,0.546562050208172,7.25164819987203E-05,36.9340659340659,37,2
10824,-gneE8,gneJ11,gneJ10,0.318972555611139,4.82825254613976E-05,36.554347826087,2,2
10867,-gneE8,gneJ11,gneJ10,0.268912065848571,5.72707680080608E-05,36.554347826087,6,2
10911,-gneE8,gneJ11,gneJ10,0.349204427145734,4.41025351931023E-05,36.554347826087,9,2
10956,-gneE8,gneJ11,gneJ10,0.435216768196543,3.53865054455505E-05,36.554347826087,13,2
11004,-gneE8,gneJ11,gneJ10,0.514341421455578,2.99427576612396E-05,36.554347826087,20,2
11050,-gneE8,gneJ11,gneJ10,0.436255512708607,2.57952981382169E-05,36.4301075268817,25,2
11094,-gneE8,gneJ11,gneJ10,0.369852142616821,3.04265940847016E-05,36.4301075268817,27,2
11139,-gneE8,gneJ11,gneJ10,0.456960933939676,2.46264837515514E-05,36.4301075268817,30,2
11184,-gneE8,gneJ11,gneJ10,0.546416873007899,2.05947904807773E-05,36.4301075268817,34,2
11228,-gneE8,gneJ11,gneJ10,0.563638960346726,2.14076157519487E-05,36.4574468085106,39,2
11274,-gneE8,gneJ11,gneJ10,0.346762381194864,1.43002319479165E-05,36.1157894736842,4,2
11316,-gneE8,gneJ11,gneJ10,0.181874583487661,2.72648458449106E-05,36.1157894736842,7,2
11361,-gneE8,gneJ11,gneJ10,0.241806754658571,2.05072124180326E-05,36.1157894736842,10,2
11406,-gneE8,gneJ11,gneJ10,0.313597369581075,1.58125767716824E-05,36.1157894736842,14,2
11450,-gneE8,gneJ11,gneJ10,0.398638520400926,1.24392958234723E-05,36.1157894736842,18,2
11493,-gneE8,gneJ11,gneJ10,0.493466299657259,1.0048877674813E-05,36.1157894736842,21,2
11537,-gneE8,gneJ11,gneJ10,0.584948953577639,8.47729096969868E-06,36.1157894736842,25,2
11581,-gneE8,gneJ11,gneJ10,0.543701333392901,7.71097692211735E-06,36.0520833333333,30,2
11624,-gneE8,gneJ11,gneJ10,0.536525407184189,7.59158871346924E-06,36.0412371134021,35,2
11668,-gneE8,gneJ11,gneJ10,0.549865132604161,7.81656508449536E-06,36.0612244897959,38,2
11713,-gneE8,gneJ11,gneJ10,0.589736809353635,8.57622269806096E-06,36.1212121212121,42,2
11758,-gneE8,gneJ11,gneJ10,0.646942866617977,9.96583316160642E-06,36.21,45,2
11801,-gneE8,gneJ11,gneJ10,0.68803413669199,1.12785048033489E-05,36.2772277227723,43,2
11845,-gneE8,gneJ11,gneJ10,0.731314229339015,1.30952542784253E-05,36.3529411764706,44,2
11889,-gneE8,gneJ11,gneJ10,0.770155561654429,1.53082167796907E-05,36.4271844660194,44,2
11933,-gneE8,gneJ11,gneJ10,0.804501362438612,1.79976112963725E-05,36.5,44,2
11976,-gneE8,gneJ11,gneJ10,0.830722548993075,2.07854529169176E-05,36.5619047619048,43,2
12018,-gneE8,gneJ11,gneJ10,0.850418069402741,2.3522282897081E-05,36.6132075471698,42,2
12061,-gneE8,gneJ11,gneJ10,0.871065408198172,2.72890962667971E-05,36.6728971962617,43,2
12104,-gneE8,gneJ11,gneJ10,0.889049598973883,3.17124449777522E-05,36.7314814814815,43,2
12148,-gneE8,gneJ11,gneJ10,0.906935755039469,3.78073070843962E-05,36.7981651376147,44,2
12192,-gneE8,gneJ11,gneJ10,0.92203834564221,4.51312701966627E-05,36.8636363636364,44,2
12237,-gneE8,gneJ11,gneJ10,0.936354314035426,5.52827490893682E-05,36.9369369369369,45,2
12283,-gneE8,gneJ11,gneJ10,0.94937247976237,6.94979424487996E-05,37.0178571428571,46,2
12328,-gneE8,gneJ11,gneJ10,0.958696216865279,8.51861069559633E-05,37.0884955752212,45,2
12370,-gneE8,gneJ11,gneJ10,0.963586856741671,9.66274310031035E-05,37.1315789473684,42,2
12414,-gneE8,gneJ11,gneJ10,0.969492645107168,0.000115333122133,37.1913043478261,44,2
12458,-gneE8,gneJ11,gneJ10,0.974419539306263,0.00013754672091,37.25,44,2
12503,-gneE8,gneJ11,gneJ10,0.979080301633271,0.000168191167297,37.3162393162393,45,2
12546,-gneE8,gneJ11,gneJ10,0.981956301449129,0.000194999294512,37.364406779661,43,2
12589,-gneE8,gneJ11,gneJ10,0.984420870659035,0.000225847568936,37.4117647058824,43,2
12634,-gneE8,gneJ11,gneJ10,0.98721886992975,0.000275289310762,37.475,45,2
12677,-gneE8,gneJ11,gneJ10,0.988936263870539,0.000318021728522,37.5206611570248,43,2
12722,-gneE8,gneJ11,gneJ10,0.99090000633253,0.000386649553436,37.5819672131148,45,2
12766,-gneE8,gneJ11,gneJ10,0.992305237942259,0.00045726020654,37.6341463414634,44,2
12810,-gneE8,gneJ11,gneJ10,0.993484595290416,0.000540029153158,37.6854838709677,44,2
12855,-gneE8,gneJ11,gneJ10,0.994617962593695,0.000653750284916,37.744,45,2
