time,edge,old node,current node,probability (value_exp),value_func,expect,true,expect-true,no.of neighbours
31.0,7to2,7,2,1.0,3.1,31.0,31.0,0.0,4
47.0,2to7,2,7,1.0,3.5945,47.0,33.0,14.0,3
63.0,7to2,7,2,1.0,6.3314775,31.0,32.0,-1.0,4
79.0,2to7,2,7,1.0,7.0365403625,33.0,32.0,1.0,3
94.0,7to2,7,2,1.0,9.4668010844375,32.0,31.0,1.0,4
111.0,2to7,2,7,1.0,10.432232429271563,32.0,32.0,0.0,3
127.0,7to2,7,2,1.0,12.81118305677455,31.0,33.0,-2.0,4
142.0,2to7,2,7,1.0,13.706071576737989,32.0,31.0,1.0,3
158.0,7to2,7,2,1.0,15.932141550887204,31.01778,31.0,0.017779999999998353,4
174.0,2to7,2,7,1.0,17.049017866398472,31.99068,32.0,-0.009319999999998885,3
189.0,7to2,7,2,1.0,19.05858409310634,31.001490000000008,31.0,0.0014900000000075408,4
206.0,2to3,2,3,0.1142915454320592,2.2,206.0,22.0,184.0,3
222.0,3to2,3,2,1.0,4.919656697307855,222.0,33.0,189.0,3
238.0,2to3,2,3,0.21780526134115055,4.747367386244247,22.0,23.0,-1.0,3
253.0,3to2,3,2,1.0,9.147347724884924,33.0,31.0,2.0,3
269.0,2to7,2,7,0.8488198208635895,26.654681568603728,88.69878000000001,95.0,-6.3012199999999865,3
286.0,7to6,7,6,0.6001017559423655,28.6,286.0,286.0,0.0,4
303.0,6to7,6,7,1.0,6.117000000000001,303.0,34.0,269.0,4
318.0,7to6,7,6,0.6076841880683689,29.521115,286.0,32.0,254.0,4
335.0,6to7,6,7,1.0,11.509805925000002,34.0,32.0,2.0,4
352.0,7to8,7,8,0.4201495157064412,35.2,352.0,352.0,0.0,4
369.0,8to3,8,3,1.0,13.06899803386407,369.0,122.0,247.0,4
386.0,3to2,3,2,1.0,24.064807701413784,31.0,133.0,-102.0,3
403.0,2to7,2,7,0.8778987533414119,34.133213411743355,70.06958999999999,68.0,2.069589999999991,3
420.0,7to8,7,8,0.44984134489592503,39.72155481321709,352.0,68.0,284.0,4
436.0,8to3,8,3,1.0,20.74825496211197,122.0,67.0,55.0,4
452.0,3to2,3,2,1.0,31.500982205388024,133.0,66.0,67.0,3
469.0,2to7,2,7,0.8964379625940498,41.09343977782464,66.40668000000001,66.0,0.4066800000000086,3
487.0,7to8,7,8,0.4776386700463582,44.420483553296016,68.0,67.0,1.0,4
