time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,no.of neighbours
3334.0,gneE4,gneJ5,gneJ6,0.9995320432743671,0.5,78.0,78.0,2
3355.0,-gneE4,gneJ6,gneJ5,0.5,0.5,40.0,40.0,2
3377.0,gneE4,gneJ5,gneJ6,5.363080335094767e-05,-17.0,60.5,43.0,2
3397.0,gneE5,gneJ6,gneJ7,0.5,0.5,3397.0,3397.0,2
3418.0,-gneE5,gneJ7,gneJ6,0.5,0.5,41.0,41.0,2
3439.0,gneE5,gneJ6,gneJ7,0.0,-1677.0,1719.5,42.0,2
3459.0,gneE10,gneJ7,gneJ14,0.5,0.5,3459.0,3459.0,2
3478.0,gneE11,gneJ14,gneJ10,0.5,0.5,3478.0,3478.0,2
3499.0,gneE8,gneJ10,gneJ11,0.5,0.5,3499.0,3499.0,2
3519.0,-gneE8,gneJ11,gneJ10,0.5,0.5,41.0,41.0,2
3539.0,-gneE11,gneJ10,gneJ14,0.5,0.5,80.0,80.0,2
3560.0,gneE11,gneJ14,gneJ10,0.0,-1718.0,1759.5,41.0,2
3578.0,gneE8,gneJ10,gneJ11,0.0,-1709.5,1789.0,79.0,2
3598.0,gneE9,gneJ11,gneJ12,0.5,0.5,3598.0,3598.0,2
3620.0,-gneE9,gneJ12,gneJ11,1.0,1.0,42.0,42.0,1
3639.0,gneE9,gneJ11,gneJ12,0.0,-1778.0,1819.5,41.0,2
3659.0,-gneE9,gneJ12,gneJ11,1.0,-0.5,40.5,39.0,1
3679.0,-gneE8,gneJ11,gneJ10,1.0,39.5,80.0,119.0,2
3698.0,-gneE11,gneJ10,gneJ14,1.0,40.0,119.5,159.0,2
3718.0,-gneE10,gneJ14,gneJ7,1.0,0.5,279.0,279.0,2
3738.0,-gneE5,gneJ7,gneJ6,1.0,140.0,180.5,320.0,2
3758.0,-gneE4,gneJ6,gneJ5,1.0,182.0,221.5,403.0,2
3778.0,-gneE3,gneJ5,gneJ4,0.9921029164925812,-12.166666666666664,33.0,28.0,2
3798.0,gneE3,gneJ4,gneJ5,4.9613337390426814e-129,-315.52857142857147,442.42857142857144,40.0,2
3818.0,-gneE3,gneJ5,gneJ4,0.01858452463482171,-20.966666666666665,30.8,22.0,2
3837.0,-gneE2,gneJ4,gneJ3,1.0,-25.958838001447337,22.862068965517242,17.0,2
3859.0,gneE2,gneJ3,gneJ4,0.9953305709368239,-179.7100406336079,27.551724137931036,16.0,2
3879.0,-gneE2,gneJ4,gneJ3,1.0,-33.55883800144734,22.6,15.0,2
3900.0,gneE2,gneJ3,gneJ4,0.00043576922376044677,-192.81004063360788,27.1,14.0,2
3920.0,-gneE2,gneJ4,gneJ3,1.0,-43.816902517576374,22.258064516129032,12.0,2
3939.0,-gneE1,gneJ3,gneJ2,1.0,542.6570879269074,78.27083333333333,806.0,2
3960.0,gneE1,gneJ2,gneJ3,1.0,-136.978265311225,17.0,7.0,1
3979.0,-gneE1,gneJ3,gneJ2,1.0,505.16729200854,77.48979591836735,40.0,2
4000.0,gneE1,gneJ2,gneJ3,1.0,-149.712959188776,16.73469387755102,4.0,1
4021.0,-gneE1,gneJ3,gneJ2,1.0,470.38729200854004,76.78,42.0,2
4042.0,gneE1,gneJ2,gneJ3,1.0,-164.152959188776,16.44,2.0,1
4062.0,-gneE1,gneJ3,gneJ2,1.0,435.30886063599104,76.07843137254902,41.0,2
4082.0,gneE1,gneJ2,gneJ3,1.0,-141.05491997308974,16.901960784313726,40.0,1
4102.0,-gneE1,gneJ3,gneJ2,1.0,399.9242452513756,75.38461538461539,40.0,2
4124.0,gneE1,gneJ2,gneJ3,1.0,-119.38184305001282,17.326923076923077,39.0,1
4145.0,-gneE1,gneJ3,gneJ2,1.0,368.15066034571527,74.77358490566037,43.0,2
4168.0,gneE1,gneJ2,gneJ3,1.0,-98.11769210661659,17.735849056603772,39.0,1
4190.0,-gneE1,gneJ3,gneJ2,1.0,338.92843812349304,74.22222222222223,45.0,2
4211.0,gneE1,gneJ2,gneJ3,1.0,-76.26584025476474,18.14814814814815,40.0,1
4231.0,-gneE1,gneJ3,gneJ2,1.0,306.3102563053112,73.61818181818182,41.0,2
4251.0,gneE1,gneJ2,gneJ3,1.0,-79.35674934567383,18.09090909090909,15.0,1
4272.0,-gneE1,gneJ3,gneJ2,1.0,274.27454201959694,73.03571428571429,41.0,2
4293.0,gneE1,gneJ2,gneJ3,1.0,-64.7138922028167,18.357142857142858,33.0,1
4314.0,-gneE1,gneJ3,gneJ2,1.0,243.78331394942148,72.49122807017544,42.0,2
4335.0,gneE1,gneJ2,gneJ3,1.0,-50.327927290535996,18.614035087719298,33.0,1
4355.0,-gneE1,gneJ3,gneJ2,1.0,212.83503808735253,71.94827586206897,41.0,2
4376.0,gneE1,gneJ2,gneJ3,1.0,-37.17275487674289,18.844827586206897,32.0,1
4396.0,-gneE1,gneJ3,gneJ2,1.0,182.41130927379322,71.42372881355932,41.0,2
4417.0,gneE1,gneJ2,gneJ3,1.0,-28.172754876742893,19.0,28.0,1
4437.0,-gneE1,gneJ3,gneJ2,1.0,152.49464260712654,70.91666666666667,41.0,2
4458.0,gneE1,gneJ2,gneJ3,1.0,-23.256088210076225,19.083333333333332,24.0,1
4478.0,-gneE1,gneJ3,gneJ2,1.0,123.06841309892981,70.42622950819673,41.0,2
4499.0,gneE1,gneJ2,gneJ3,1.0,-20.38723575105983,19.131147540983605,22.0,1
4520.0,-gneE1,gneJ3,gneJ2,1.0,95.10067116344594,69.96774193548387,42.0,2
4540.0,gneE1,gneJ2,gneJ3,1.0,-21.500138976866282,19.112903225806452,18.0,1
4560.0,-gneE1,gneJ3,gneJ2,1.0,65.60860767138244,69.4920634920635,40.0,2
4582.0,gneE1,gneJ2,gneJ3,1.0,-25.54775802448533,19.047619047619047,15.0,1
4602.0,-gneE1,gneJ3,gneJ2,1.0,38.546107671382444,69.0625,42.0,2
4624.0,gneE1,gneJ2,gneJ3,1.0,-32.48525802448533,18.9375,12.0,1
4644.0,-gneE1,gneJ3,gneJ2,1.0,11.899953825228593,68.64615384615385,42.0,2
4663.0,gneE1,gneJ2,gneJ3,1.0,-43.254488793716106,18.76923076923077,8.0,1
4683.0,-gneE1,gneJ3,gneJ2,1.0,-17.29701587174111,68.1969696969697,39.0,2
4704.0,gneE1,gneJ2,gneJ3,1.0,-58.78479182401914,18.53030303030303,3.0,1
4724.0,-gneE1,gneJ3,gneJ2,1.0,-44.088060647860516,67.7910447761194,41.0,2
4746.0,gneE1,gneJ2,gneJ3,1.0,-35.66538883894451,18.880597014925375,42.0,1
4768.0,-gneE1,gneJ3,gneJ2,1.0,-67.52923711844875,67.44117647058823,44.0,2
4788.0,gneE1,gneJ2,gneJ3,1.0,-12.885977074238625,19.220588235294116,42.0,1
4808.0,-gneE1,gneJ3,gneJ2,1.0,-94.57271537931831,67.04347826086956,40.0,2
4828.0,gneE1,gneJ2,gneJ3,1.0,4.635762056196157,19.47826086956522,37.0,1
4849.0,-gneE1,gneJ3,gneJ2,1.0,-120.24414395074689,66.67142857142858,41.0,2
4869.0,gneE1,gneJ2,gneJ3,1.0,19.935762056196157,19.7,35.0,1
4889.0,-gneE1,gneJ3,gneJ2,1.0,-146.53991859863422,66.29577464788733,40.0,2
4909.0,gneE1,gneJ2,gneJ3,1.0,31.076607126618693,19.859154929577464,31.0,1
4929.0,-gneE1,gneJ3,gneJ2,0.9999999985322958,-172.4704741541898,65.93055555555556,40.0,2
4949.0,gneE1,gneJ2,gneJ3,1.0,35.159940459952026,19.916666666666668,24.0,1
4969.0,-gneE1,gneJ3,gneJ2,0.005294511487363148,-198.0458166199432,65.57534246575342,40.0,2
4989.0,gneE1,gneJ2,gneJ3,1.0,37.21473498049997,19.945205479452056,22.0,1
5009.0,gneE2,gneJ3,gneJ4,0.3390681037083637,-198.7132664400595,26.903225806451612,21.0,2
5028.0,-gneE2,gneJ4,gneJ3,1.0,-47.941902517576374,22.125,18.0,2
5049.0,gneE2,gneJ3,gneJ4,3.4962490078294646e-05,-208.3070164400595,26.59375,17.0,2
5069.0,-gneE2,gneJ4,gneJ3,1.0,-55.820690396364256,21.87878787878788,14.0,2
5087.0,-gneE1,gneJ3,gneJ2,1.0,-146.329600403727,66.28378378378379,118.0,2
5107.0,gneE1,gneJ2,gneJ3,1.0,26.41743768320267,19.7972972972973,9.0,1
5128.0,-gneE1,gneJ3,gneJ2,0.9999999999999999,-171.27626707039366,65.94666666666667,41.0,2
5148.0,gneE1,gneJ2,gneJ3,1.0,13.790771016536006,19.626666666666665,7.0,1
5168.0,-gneE1,gneJ3,gneJ2,0.9999890863594606,-196.8815302282884,65.60526315789474,40.0,2
5189.0,gneE1,gneJ2,gneJ3,1.0,-0.6434395097797854,19.43421052631579,5.0,1
5210.0,-gneE1,gneJ3,gneJ2,6.974694282741114e-06,-220.1802315269897,65.2987012987013,42.0,2
5230.0,gneE1,gneJ2,gneJ3,1.0,-17.85123171757199,19.207792207792206,2.0,1
5260.0,gneE2,gneJ3,gneJ4,0.014518681021808187,-224.3979255309686,26.09090909090909,10.0,2
5282.0,-gneE2,gneJ4,gneJ3,1.0,-67.35010216107014,21.529411764705884,10.0,2
5302.0,-gneE1,gneJ3,gneJ2,0.9999999999999475,-193.82125716801534,65.64102564102564,92.0,2
5322.0,gneE1,gneJ2,gneJ3,1.0,-31.876872743213017,19.025641025641026,5.0,1
5342.0,-gneE1,gneJ3,gneJ2,0.9948326403318134,-219.13771286421786,65.31645569620254,40.0,2
5362.0,gneE1,gneJ2,gneJ3,1.0,-49.67434109764339,18.79746835443038,1.0,1
5382.0,-gneE1,gneJ3,gneJ2,2.6737406943205553e-09,-244.13771286421786,65.0,40.0,2
5402.0,gneE1,gneJ2,gneJ3,1.0,-28.736841097643392,19.0625,40.0,1
5421.0,gneE2,gneJ3,gneJ4,0.9999999999999745,-212.83910200155682,26.441176470588236,38.0,2
5442.0,-gneE2,gneJ4,gneJ3,1.0,-52.321530732498715,21.97142857142857,37.0,2
5463.0,gneE2,gneJ3,gneJ4,1.0,-204.5248162872711,26.685714285714287,35.0,2
5484.0,-gneE2,gneJ4,gneJ3,1.0,-41.599308510276494,22.27777777777778,33.0,2
5504.0,gneE2,gneJ3,gneJ4,1.0,-201.30259406504888,26.77777777777778,30.0,2
5524.0,-gneE2,gneJ4,gneJ3,1.0,-36.03174094270892,22.43243243243243,28.0,2
5545.0,gneE2,gneJ3,gneJ4,1.0,-200.1134048758597,26.81081081081081,28.0,2
5566.0,-gneE2,gneJ4,gneJ3,1.0,-31.58437252165629,22.55263157894737,27.0,2
5586.0,gneE2,gneJ3,gneJ4,1.0,-202.85024698112284,26.736842105263158,24.0,2
5607.0,-gneE2,gneJ4,gneJ3,1.0,-31.148475085758857,22.564102564102566,23.0,2
5626.0,gneE2,gneJ3,gneJ4,0.9999999999999997,-208.43999057086643,26.58974358974359,21.0,2
5645.0,-gneE2,gneJ4,gneJ3,1.0,-34.623475085758855,22.475,19.0,2
5664.0,gneE2,gneJ3,gneJ4,0.9999999999746368,-219.73999057086644,26.3,15.0,2
5685.0,-gneE2,gneJ4,gneJ3,1.0,-42.89176776868568,22.26829268292683,14.0,2
5704.0,gneE2,gneJ3,gneJ4,0.9999229433802307,-234.66681983915913,25.926829268292682,11.0,2
5724.0,-gneE2,gneJ4,gneJ3,1.0,-55.84414872106663,21.952380952380953,9.0,2
5745.0,gneE2,gneJ3,gneJ4,0.0008641354697138316,-251.19062936296865,25.523809523809526,9.0,2
5767.0,-gneE2,gneJ4,gneJ3,1.0,-69.47205569781082,21.627906976744185,8.0,2
5786.0,-gneE1,gneJ3,gneJ2,1.0,90.67710195059692,69.18518518518519,404.0,2
5807.0,gneE1,gneJ2,gneJ3,1.0,-45.58869294949524,18.85185185185185,2.0,1
5827.0,-gneE1,gneJ3,gneJ2,1.0,62.83563853596277,68.84146341463415,41.0,2
5849.0,gneE1,gneJ2,gneJ3,1.0,-22.722839290958653,19.134146341463413,42.0,1
5869.0,-gneE1,gneJ3,gneJ2,1.0,36.31756624680615,68.51807228915662,42.0,2
5890.0,gneE1,gneJ2,gneJ3,1.0,-1.120429652404436,19.397590361445783,41.0,1
5910.0,-gneE1,gneJ3,gneJ2,1.0,9.127090056329962,68.19047619047619,41.0,2
5930.0,gneE1,gneJ2,gneJ3,1.0,18.248617966643184,19.63095238095238,39.0,1
