time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,no.of neighbours
6441.0,gneE2,gneJ3,gneJ4,1.0,348.85814239618276,36.67625899280576,34.0,2
6464.0,-gneE2,gneJ4,gneJ3,1.0,80.70386983788794,26.028776978417266,36.0,2
6485.0,gneE2,gneJ3,gneJ4,1.0,356.12957096761136,36.72857142857143,44.0,2
6509.0,-gneE2,gneJ4,gneJ3,1.0,56.846726980745075,25.857142857142858,2.0,2
6536.0,gneE2,gneJ3,gneJ4,1.0,328.59765607399436,36.53191489361702,9.0,2
6557.0,-gneE2,gneJ4,gneJ3,1.0,41.10204612968124,25.74468085106383,10.0,2
6579.0,gneE2,gneJ3,gneJ4,1.0,305.23145889089574,36.36619718309859,13.0,2
6600.0,-gneE2,gneJ4,gneJ3,1.0,29.440074298695325,25.661971830985916,14.0,2
6622.0,gneE2,gneJ3,gneJ4,1.0,284.01467567411254,36.21678321678322,15.0,2
6645.0,-gneE2,gneJ4,gneJ3,1.0,21.831682690303715,25.60839160839161,18.0,2
6667.0,gneE2,gneJ3,gneJ4,1.0,267.91050900744585,36.104166666666664,20.0,2
6690.0,-gneE2,gneJ4,gneJ3,1.0,17.255293801414826,25.57638888888889,21.0,2
6713.0,gneE2,gneJ3,gneJ4,1.0,255.88981935227343,36.02068965517241,24.0,2
6735.0,-gneE2,gneJ4,gneJ3,1.0,16.68288000831138,25.572413793103447,25.0,2
6756.0,gneE2,gneJ3,gneJ4,1.0,244.94461387282138,35.945205479452056,25.0,2
6777.0,-gneE2,gneJ4,gneJ3,1.0,17.107537542557953,25.575342465753426,26.0,2
6798.0,gneE2,gneJ3,gneJ4,1.0,235.06706285241322,35.87755102040816,26.0,2
6818.0,-gneE2,gneJ4,gneJ3,1.0,17.529306250040946,25.578231292517007,26.0,2
6841.0,gneE2,gneJ3,gneJ4,1.0,228.23598177133215,35.83108108108108,29.0,2
6862.0,-gneE2,gneJ4,gneJ3,1.0,21.921198141932837,25.60810810810811,30.0,2
6882.0,gneE2,gneJ3,gneJ4,1.0,233.3702099592516,35.86577181208054,41.0,2
6905.0,-gneE2,gneJ4,gneJ3,1.0,29.263480021127467,25.65771812080537,33.0,2
6926.0,gneE2,gneJ3,gneJ4,1.0,241.4502099592516,35.92,44.0,2
6948.0,-gneE2,gneJ4,gneJ3,1.0,39.536813354460804,25.726666666666667,36.0,2
6971.0,gneE2,gneJ3,gneJ4,1.0,250.47007750892047,35.980132450331126,45.0,2
6992.0,-gneE2,gneJ4,gneJ3,1.0,51.728866334593256,25.807947019867548,38.0,2
7013.0,gneE2,gneJ3,gneJ4,1.0,256.45034066681524,36.01973684210526,42.0,2
7036.0,-gneE2,gneJ4,gneJ3,1.0,64.83412949248799,25.894736842105264,39.0,2
7059.0,gneE2,gneJ3,gneJ4,1.0,266.3653733465538,36.08496732026144,46.0,2
7081.0,-gneE2,gneJ4,gneJ3,1.0,81.82759354477557,26.00653594771242,43.0,2
7102.0,gneE2,gneJ3,gneJ4,1.0,273.23550321668364,36.12987012987013,43.0,2
7126.0,-gneE2,gneJ4,gneJ3,1.0,59.96395718113921,25.863636363636363,4.0,2
7146.0,gneE2,gneJ3,gneJ4,1.0,281.0548580553933,36.18064516129032,44.0,2
7168.0,-gneE2,gneJ4,gneJ3,1.0,39.234924923074686,25.729032258064517,5.0,2
7189.0,gneE2,gneJ3,gneJ4,1.0,287.83049908103436,36.22435897435897,43.0,2
7213.0,-gneE2,gneJ4,gneJ3,1.0,23.60671979486956,25.628205128205128,10.0,2
7234.0,gneE2,gneJ3,gneJ4,1.0,296.5502443039643,36.28025477707006,45.0,2
7256.0,-gneE2,gneJ4,gneJ3,1.0,11.058949094232617,25.547770700636942,13.0,2
7280.0,gneE2,gneJ3,gneJ4,1.0,306.20847215206555,36.34177215189873,46.0,2
7302.0,-gneE2,gneJ4,gneJ3,1.0,0.5779364360047694,25.481012658227847,15.0,2
7324.0,gneE2,gneJ3,gneJ4,1.0,313.8185350451473,36.38993710691824,44.0,2
7347.0,-gneE2,gneJ4,gneJ3,0.9999999999999996,-6.856025828146173,25.433962264150942,18.0,2
7369.0,gneE2,gneJ3,gneJ4,1.0,322.3747850451473,36.44375,45.0,2
7391.0,-gneE2,gneJ4,gneJ3,0.9999999999999728,-11.262275828146173,25.40625,21.0,2
7414.0,gneE2,gneJ3,gneJ4,1.0,310.0083254178181,36.36645962732919,24.0,2
7436.0,-gneE2,gneJ4,gneJ3,0.9999999999999594,-11.666002536220706,25.403726708074533,25.0,2
7458.0,gneE2,gneJ3,gneJ4,1.0,317.59474517090456,36.41358024691358,44.0,2
7481.0,-gneE2,gneJ4,gneJ3,0.9999999999999996,-7.098101301652804,25.432098765432098,30.0,2
7504.0,gneE2,gneJ3,gneJ4,1.0,327.12235253286775,36.47239263803681,46.0,2
7527.0,-gneE2,gneJ4,gneJ3,1.0,0.4233710909852313,25.478527607361965,33.0,2
7550.0,gneE2,gneJ3,gneJ4,1.0,327.64674277677017,36.47560975609756,37.0,2
7573.0,-gneE2,gneJ4,gneJ3,1.0,12.868493042204744,25.554878048780488,38.0,2
7596.0,gneE2,gneJ3,gneJ4,1.0,337.1134094434368,36.53333333333333,46.0,2
7618.0,-gneE2,gneJ4,gneJ3,0.9999999999999643,-11.537567563855863,25.406060606060606,1.0,2
7640.0,gneE2,gneJ3,gneJ4,1.0,344.5350961904248,36.57831325301205,44.0,2
7661.0,-gneE2,gneJ4,gneJ3,0.9998319948825523,-33.80865190120526,25.271084337349397,3.0,2
7685.0,gneE2,gneJ3,gneJ4,1.0,316.12791056168226,36.40718562874252,8.0,2
7708.0,-gneE2,gneJ4,gneJ3,0.0015188335987226832,-48.98829261976813,25.179640718562876,10.0,2
7729.0,gneE2,gneJ3,gneJ4,1.0,290.87195818072985,36.25595238095238,11.0,2
7838.0,gneE3,gneJ4,gneJ5,1.0,670.15,859.6,43.0,2
7861.0,-gneE3,gneJ5,gneJ4,0.9998766054240138,9.5,26.0,20.0,2
7882.0,gneE3,gneJ4,gneJ5,1.0,-9.516666666666652,723.6666666666666,44.0,2
7905.0,-gneE3,gneJ5,gneJ4,0.9994472213630764,8.0,25.5,24.0,2
7927.0,gneE3,gneJ4,gneJ5,3.213697634981975e-236,-591.2309523809523,626.7142857142857,45.0,2
7948.0,-gneE3,gneJ5,gneJ4,0.9996293938593737,8.399999999999999,25.6,26.0,2
7968.0,-gneE2,gneJ4,gneJ3,1.0,-49.16686404833956,25.178571428571427,25.0,2
7989.0,gneE2,gneJ3,gneJ4,1.0,280.6766919085405,36.19526627218935,26.0,2
8011.0,-gneE2,gneJ4,gneJ3,1.0,-46.36213032052891,25.19526627218935,28.0,2
8033.0,gneE2,gneJ3,gneJ4,1.0,274.5178683791287,36.15882352941176,30.0,2
8055.0,-gneE2,gneJ4,gneJ3,1.0,-40.59154208523479,25.229411764705883,31.0,2
8078.0,gneE2,gneJ3,gneJ4,1.0,271.3775175019357,36.14035087719298,33.0,2
8100.0,-gneE2,gneJ4,gneJ3,1.0,-30.878091792837132,25.28654970760234,35.0,2
8121.0,gneE2,gneJ3,gneJ4,1.0,270.2437965717031,36.133720930232556,35.0,2
8145.0,-gneE2,gneJ4,gneJ3,1.0,-18.238556909116202,25.36046511627907,38.0,2
8167.0,gneE2,gneJ3,gneJ4,1.0,280.05304512661644,36.190751445086704,46.0,2
8189.0,-gneE2,gneJ4,gneJ3,1.0,-42.458210088306956,25.21965317919075,1.0,2
8212.0,gneE2,gneJ3,gneJ4,1.0,288.8116658162716,36.241379310344826,45.0,2
8235.0,-gneE2,gneJ4,gneJ3,1.0,-61.56740549060581,25.10919540229885,6.0,2
8258.0,gneE2,gneJ3,gneJ4,1.0,298.5145229591287,36.29714285714286,46.0,2
8281.0,-gneE2,gneJ4,gneJ3,1.0,-76.59026263346294,25.02285714285714,10.0,2
8303.0,gneE2,gneJ3,gneJ4,1.0,307.16793205003785,36.34659090909091,45.0,2
8325.0,-gneE2,gneJ4,gneJ3,1.0,-87.55048990619022,24.960227272727273,14.0,2
8348.0,gneE2,gneJ3,gneJ4,1.0,315.77245182404914,36.3954802259887,45.0,2
8370.0,-gneE2,gneJ4,gneJ3,1.0,-93.47704357850661,24.926553672316384,19.0,2
8392.0,gneE2,gneJ3,gneJ4,1.0,323.33424957685816,36.438202247191015,44.0,2
8415.0,-gneE2,gneJ4,gneJ3,1.0,-94.39839189311336,24.921348314606742,24.0,2
8438.0,gneE2,gneJ3,gneJ4,1.0,332.8426294651263,36.49162011173184,46.0,2
8459.0,-gneE2,gneJ4,gneJ3,1.0,-91.33693937914688,24.93854748603352,28.0,2
8481.0,gneE2,gneJ3,gneJ4,1.0,339.31485168734855,36.52777777777778,43.0,2
8503.0,-gneE2,gneJ4,gneJ3,1.0,-84.31471715692466,24.977777777777778,32.0,2
8525.0,gneE2,gneJ3,gneJ4,1.0,346.7457909138679,36.569060773480665,44.0,2
8546.0,-gneE2,gneJ4,gneJ3,1.0,-76.33681660443847,25.022099447513813,33.0,2
8569.0,gneE2,gneJ3,gneJ4,1.0,354.1359008039778,36.60989010989011,44.0,2
8591.0,-gneE2,gneJ4,gneJ3,1.0,-64.42472869235056,25.087912087912088,37.0,2
8612.0,gneE2,gneJ3,gneJ4,1.0,360.4910920608084,36.6448087431694,43.0,2
8634.0,-gneE2,gneJ4,gneJ3,1.0,-50.588663118580065,25.16393442622951,39.0,2
8655.0,gneE2,gneJ3,gneJ4,1.0,366.81174423472146,36.67934782608695,43.0,2
8678.0,-gneE2,gneJ4,gneJ3,1.0,-72.63214137944964,25.043478260869566,3.0,2
8699.0,gneE2,gneJ3,gneJ4,1.0,374.09282531580254,36.71891891891892,44.0,2
8721.0,-gneE2,gneJ4,gneJ3,1.0,-90.57808732539559,24.945945945945947,7.0,2
8743.0,gneE2,gneJ3,gneJ4,1.0,381.3347607996735,36.75806451612903,44.0,2
8766.0,-gneE2,gneJ4,gneJ3,1.0,-105.44367872324506,24.865591397849464,10.0,2
8786.0,gneE2,gneJ3,gneJ4,1.0,387.5433169494061,36.79144385026738,43.0,2
8809.0,-gneE2,gneJ4,gneJ3,1.0,-117.24581776067821,24.802139037433154,13.0,2
8831.0,gneE2,gneJ3,gneJ4,1.0,395.7082105664274,36.83510638297872,45.0,2
8853.0,-gneE2,gneJ4,gneJ3,1.0,-126.99581776067821,24.75,15.0,2
8874.0,gneE2,gneJ3,gneJ4,1.0,374.98334284155965,36.72486772486773,16.0,2
8896.0,-gneE2,gneJ4,gneJ3,1.0,-133.71010347496392,24.714285714285715,18.0,2
8917.0,gneE2,gneJ3,gneJ4,1.0,357.3517638941912,36.63157894736842,19.0,2
8938.0,-gneE2,gneJ4,gneJ3,1.0,-139.3943140012797,24.68421052631579,19.0,2
8960.0,gneE2,gneJ3,gneJ4,1.0,342.7967900722017,36.55497382198953,22.0,2
8981.0,-gneE2,gneJ4,gneJ3,1.0,-141.06970667143676,24.67539267015707,23.0,2
9003.0,gneE2,gneJ3,gneJ4,1.0,331.301998405535,36.494791666666664,25.0,2
9025.0,-gneE2,gneJ4,gneJ3,1.0,-139.75199833810342,24.682291666666668,26.0,2
9047.0,gneE2,gneJ3,gneJ4,1.0,338.76831964905836,36.53367875647668,44.0,2
9070.0,-gneE2,gneJ4,gneJ3,1.0,-135.45666155053866,24.704663212435232,29.0,2
9091.0,gneE2,gneJ3,gneJ4,1.0,346.1961547006047,36.57216494845361,44.0,2
9114.0,-gneE2,gneJ4,gneJ3,1.0,-129.1937749526005,24.737113402061855,31.0,2
9137.0,gneE2,gneJ3,gneJ4,1.0,355.5756418800919,36.62051282051282,46.0,2
9157.0,-gneE2,gneJ4,gneJ3,1.0,-119.9783903372159,24.784615384615385,34.0,2
9179.0,gneE2,gneJ3,gneJ4,1.0,360.9276826964184,36.64795918367347,42.0,2
9201.0,-gneE2,gneJ4,gneJ3,1.0,-107.82532911272611,24.846938775510203,37.0,2
9223.0,gneE2,gneJ3,gneJ4,1.0,368.2424035086011,36.68527918781726,44.0,2
9245.0,-gneE2,gneJ4,gneJ3,1.0,-95.73395855435048,24.908629441624367,37.0,2
9267.0,gneE2,gneJ3,gneJ4,1.0,375.5201812863789,36.72222222222222,44.0,2
9288.0,-gneE2,gneJ4,gneJ3,1.0,-82.70870602909795,24.974747474747474,38.0,2
9309.0,gneE2,gneJ3,gneJ4,1.0,380.77143756778594,36.74874371859296,42.0,2
9331.0,-gneE2,gneJ4,gneJ3,1.0,-66.7639824110075,25.055276381909547,41.0,2
9353.0,gneE2,gneJ3,gneJ4,1.0,380.02643756778593,36.745,36.0,2
9375.0,-gneE2,gneJ4,gneJ3,1.0,-57.863982411007505,25.1,34.0,2
9398.0,gneE2,gneJ3,gneJ4,1.0,388.24036791604465,36.78606965174129,45.0,2
9419.0,-gneE2,gneJ4,gneJ3,1.0,-45.02816151548512,25.16417910447761,38.0,2
9440.0,gneE2,gneJ3,gneJ4,1.0,393.4284867279258,36.81188118811881,42.0,2
9461.0,-gneE2,gneJ4,gneJ3,1.0,-32.25588428776234,25.22772277227723,38.0,2
9482.0,gneE2,gneJ3,gneJ4,1.0,398.5910483042805,36.83743842364532,42.0,2
9504.0,-gneE2,gneJ4,gneJ3,1.0,-17.55637689859978,25.300492610837438,40.0,2
9527.0,gneE2,gneJ3,gneJ4,1.0,397.7577149709472,36.833333333333336,36.0,2
9548.0,-gneE2,gneJ4,gneJ3,1.0,-6.909318075070367,25.352941176470587,36.0,2
9571.0,gneE2,gneJ3,gneJ4,1.0,404.88942228802034,36.86829268292683,44.0,2
9593.0,-gneE2,gneJ4,gneJ3,1.0,6.6711697298076835,25.41951219512195,39.0,2
9614.0,gneE2,gneJ3,gneJ4,1.0,410.99136403559316,36.898058252427184,43.0,2
9636.0,-gneE2,gneJ4,gneJ3,1.0,20.1857328366038,25.485436893203882,39.0,2
9664.0,gneE2,gneJ3,gneJ4,1.0,382.232909929313,36.75845410628019,8.0,2
9686.0,-gneE2,gneJ4,gneJ3,1.0,3.7799357351545275,25.405797101449274,9.0,2
9709.0,gneE2,gneJ3,gneJ4,1.0,357.5934868523899,36.63942307692308,12.0,2
9729.0,-gneE2,gneJ4,gneJ3,1.0,-9.561410418691626,25.341346153846153,12.0,2
9751.0,gneE2,gneJ3,gneJ4,1.0,334.0671710629162,36.526315789473685,13.0,2
9772.0,-gneE2,gneJ4,gneJ3,1.0,-19.85327644739976,25.291866028708135,15.0,2
9794.0,gneE2,gneJ3,gneJ4,1.0,315.629075824821,36.43809523809524,18.0,2
9817.0,-gneE2,gneJ4,gneJ3,1.0,-23.129466923590236,25.276190476190475,22.0,2
9839.0,gneE2,gneJ3,gneJ4,1.0,302.2546682418826,36.37440758293839,23.0,2
9861.0,-gneE2,gneJ4,gneJ3,1.0,-24.399609103685023,25.270142180094787,24.0,2
9882.0,gneE2,gneJ3,gneJ4,1.0,289.9386305060335,36.31603773584906,24.0,2
9904.0,-gneE2,gneJ4,gneJ3,1.0,-23.6731940093454,25.27358490566038,26.0,2
9926.0,gneE2,gneJ3,gneJ4,1.0,281.6616352008692,36.27699530516432,28.0,2
9950.0,-gneE2,gneJ4,gneJ3,1.0,-15.983053164274978,25.309859154929576,33.0,2
9971.0,gneE2,gneJ3,gneJ4,1.0,279.3952800606823,36.26635514018692,34.0,2
9993.0,-gneE2,gneJ4,gneJ3,1.0,-5.3428662483871285,25.35981308411215,36.0,2
10014.0,gneE2,gneJ3,gneJ4,1.0,277.1394661071939,36.25581395348837,34.0,2
10037.0,-gneE2,gneJ4,gneJ3,1.0,6.243180263240777,25.413953488372094,37.0,2
10060.0,gneE2,gneJ3,gneJ4,1.0,277.8802068479347,36.25925925925926,37.0,2
10081.0,-gneE2,gneJ4,gneJ3,1.0,15.784846929907445,25.458333333333332,35.0,2
10103.0,gneE2,gneJ3,gneJ4,1.0,284.5898842672895,36.29032258064516,43.0,2
10127.0,-gneE2,gneJ4,gneJ3,1.0,31.254893012856755,25.52995391705069,41.0,2
10148.0,gneE2,gneJ3,gneJ4,1.0,293.2596090379317,36.330275229357795,45.0,2
10169.0,-gneE2,gneJ4,gneJ3,1.0,6.837461820196204,25.41743119266055,1.0,2
10191.0,gneE2,gneJ3,gneJ4,1.0,299.8988784443244,36.36073059360731,43.0,2
10213.0,-gneE2,gneJ4,gneJ3,1.0,-13.486739093045806,25.32420091324201,5.0,2
10234.0,gneE2,gneJ3,gneJ4,1.0,306.5079693534153,36.39090909090909,43.0,2
10256.0,-gneE2,gneJ4,gneJ3,1.0,-31.727648183954898,25.240909090909092,7.0,2
10279.0,gneE2,gneJ3,gneJ4,1.0,315.0781051000217,36.42986425339367,45.0,2
10301.0,-gneE2,gneJ4,gneJ3,1.0,-46.89959388531236,25.171945701357465,10.0,2
10323.0,gneE2,gneJ3,gneJ4,1.0,322.6141411360577,36.46396396396396,44.0,2
10346.0,-gneE2,gneJ4,gneJ3,1.0,-57.025720011438494,25.126126126126128,15.0,2
10368.0,gneE2,gneJ3,gneJ4,1.0,331.11189898359135,36.502242152466366,45.0,2
10390.0,-gneE2,gneJ4,gneJ3,1.0,-62.12885902489141,25.103139013452914,20.0,2
10413.0,gneE2,gneJ3,gneJ4,1.0,339.5717204121628,36.54017857142857,45.0,2
10435.0,-gneE2,gneJ4,gneJ3,1.0,-63.2270733106057,25.098214285714285,24.0,2
10457.0,gneE2,gneJ3,gneJ4,1.0,346.99838707882947,36.57333333333333,44.0,2
10480.0,-gneE2,gneJ4,gneJ3,1.0,-59.34262886616125,25.115555555555556,29.0,2
10502.0,gneE2,gneJ3,gneJ4,1.0,355.38776760980295,36.610619469026545,45.0,2
10524.0,-gneE2,gneJ4,gneJ3,1.0,-49.50192090155948,25.15929203539823,35.0,2
10547.0,gneE2,gneJ3,gneJ4,1.0,363.7401905172919,36.647577092511014,45.0,2
10569.0,-gneE2,gneJ4,gneJ3,1.0,-35.722185218740094,25.220264317180618,39.0,2
10592.0,gneE2,gneJ3,gneJ4,1.0,372.05597999097614,36.68421052631579,45.0,2
10615.0,-gneE2,gneJ4,gneJ3,1.0,-57.84499223628396,25.12280701754386,3.0,2
10638.0,gneE2,gneJ3,gneJ4,1.0,381.3310891612818,36.724890829694324,46.0,2
10661.0,-gneE2,gneJ4,gneJ3,1.0,-75.8886603585547,25.04366812227074,7.0,2
10683.0,gneE2,gneJ3,gneJ4,1.0,389.5702195960644,36.76086956521739,45.0,2
10706.0,-gneE2,gneJ4,gneJ3,1.0,-89.87126905420688,24.982608695652175,11.0,2
10729.0,gneE2,gneJ3,gneJ4,1.0,398.76935379519864,36.8008658008658,46.0,2
10751.0,-gneE2,gneJ4,gneJ3,1.0,-99.81066299360081,24.939393939393938,15.0,2
10772.0,gneE2,gneJ3,gneJ4,1.0,380.0495262089917,36.7198275862069,18.0,2
10794.0,-gneE2,gneJ4,gneJ3,1.0,-105.72445609704909,24.913793103448278,19.0,2
10815.0,gneE2,gneJ3,gneJ4,1.0,363.4014575394638,36.648068669527895,20.0,2
10837.0,-gneE2,gneJ4,gneJ3,1.0,-109.62145180520359,24.896995708154506,21.0,2
10860.0,gneE2,gneJ3,gneJ4,1.0,349.81171394972023,36.58974358974359,23.0,2
10882.0,-gneE2,gneJ4,gneJ3,1.0,-109.51888770263949,24.897435897435898,25.0,2
10903.0,gneE2,gneJ3,gneJ4,1.0,338.27128841780535,36.54042553191489,25.0,2
10927.0,-gneE2,gneJ4,gneJ3,1.0,-105.43378131966077,24.914893617021278,29.0,2
10950.0,gneE2,gneJ3,gneJ4,1.0,334.7458646889918,36.52542372881356,33.0,2
10972.0,-gneE2,gneJ4,gneJ3,1.0,-96.38717115016924,24.953389830508474,34.0,2
10994.0,gneE2,gneJ3,gneJ4,1.0,342.1889026636753,36.55696202531646,44.0,2
11015.0,-gneE2,gneJ4,gneJ3,1.0,-83.39560996873465,25.008438818565402,38.0,2
11036.0,gneE2,gneJ3,gneJ4,1.0,347.6090707309022,36.57983193277311,42.0,2
11058.0,-gneE2,gneJ4,gneJ3,1.0,-106.307374674617,24.91176470588235,2.0,2
11079.0,gneE2,gneJ3,gneJ4,1.0,354.00237617023276,36.60669456066945,43.0,2
11100.0,-gneE2,gneJ4,gneJ3,1.0,-128.12745835662537,24.820083682008367,3.0,2
11122.0,gneE2,gneJ3,gneJ4,1.0,360.36904283689944,36.63333333333333,43.0,2
11143.0,-gneE2,gneJ4,gneJ3,1.0,-147.86495835662538,24.7375,5.0,2
11165.0,gneE2,gneJ3,gneJ4,1.0,366.70929179955505,36.6597510373444,43.0,2
11186.0,-gneE2,gneJ4,gneJ3,1.0,-165.52885877156314,24.66390041493776,7.0,2
11208.0,gneE2,gneJ3,gneJ4,1.0,373.02334138633194,36.68595041322314,43.0,2
11228.0,-gneE2,gneJ4,gneJ3,1.0,-183.11976786247223,24.59090909090909,7.0,2
11250.0,gneE2,gneJ3,gneJ4,1.0,378.3155224562908,36.70781893004115,42.0,2
11273.0,-gneE2,gneJ4,gneJ3,1.0,-196.65474728634055,24.53497942386831,11.0,2
11296.0,gneE2,gneJ3,gneJ4,1.0,387.56962081694655,36.74590163934426,46.0,2
11316.0,-gneE2,gneJ4,gneJ3,1.0,-209.1383538437176,24.483606557377048,12.0,2
11337.0,gneE2,gneJ3,gneJ4,1.0,364.91655959245674,36.6530612244898,14.0,2
11359.0,-gneE2,gneJ4,gneJ3,1.0,-218.58325180290126,24.444897959183674,15.0,2
11382.0,gneE2,gneJ3,gneJ4,1.0,347.3352587794486,36.58130081300813,19.0,2
11405.0,-gneE2,gneJ4,gneJ3,1.0,-220.02227619314516,24.4390243902439,23.0,2
11429.0,gneE2,gneJ3,gneJ4,1.0,337.7927486579911,36.54251012145749,27.0,2
11452.0,-gneE2,gneJ4,gneJ3,1.0,-214.4838146546836,24.46153846153846,30.0,2
11474.0,gneE2,gneJ3,gneJ4,1.0,331.2766196257331,36.516129032258064,30.0,2
11494.0,-gneE2,gneJ4,gneJ3,1.0,-208.96768562242556,24.483870967741936,30.0,2
11516.0,gneE2,gneJ3,gneJ4,1.0,326.7786276578616,36.497991967871485,32.0,2
11538.0,-gneE2,gneJ4,gneJ3,1.0,-198.49379004009626,24.526104417670684,35.0,2
11561.0,gneE2,gneJ3,gneJ4,1.0,335.2466276578616,36.532,45.0,2
11583.0,-gneE2,gneJ4,gneJ3,1.0,-183.08179004009625,24.588,40.0,2
11605.0,gneE2,gneJ3,gneJ4,1.0,342.6848746698138,36.56175298804781,44.0,2
11626.0,-gneE2,gneJ4,gneJ3,1.0,-166.73517649427953,24.653386454183266,41.0,2
11646.0,gneE2,gneJ3,gneJ4,1.0,347.1055095904487,36.57936507936508,41.0,2
11669.0,-gneE2,gneJ4,gneJ3,1.0,-189.29866855777158,24.563492063492063,2.0,2
11692.0,gneE2,gneJ3,gneJ4,1.0,356.4889087999349,36.616600790513836,46.0,2
11715.0,-gneE2,gneJ4,gneJ3,1.0,-203.80459741152652,24.50592885375494,10.0,2
11737.0,gneE2,gneJ3,gneJ4,1.0,364.8393025007223,36.6496062992126,45.0,2
11759.0,-gneE2,gneJ4,gneJ3,1.0,-216.26129032491235,24.456692913385826,12.0,2
11783.0,gneE2,gneJ3,gneJ4,1.0,374.15302799091836,36.68627450980392,46.0,2
11805.0,-gneE2,gneJ4,gneJ3,1.0,-222.69266287393197,24.431372549019606,18.0,2
11829.0,gneE2,gneJ3,gneJ4,1.0,383.43037174091836,36.72265625,46.0,2
11852.0,-gneE2,gneJ4,gneJ3,1.0,-222.12625662393197,24.43359375,25.0,2
11876.0,gneE2,gneJ3,gneJ4,1.0,393.66772582652146,36.762645914396884,47.0,2
11899.0,-gneE2,gneJ4,gneJ3,1.0,-214.5892916433872,24.46303501945525,32.0,2
11921.0,gneE2,gneJ3,gneJ4,1.0,391.9119118730331,36.75581395348837,35.0,2
11944.0,-gneE2,gneJ4,gneJ3,1.0,-202.10091955036395,24.511627906976745,37.0,2
11967.0,gneE2,gneJ3,gneJ4,1.0,393.1512941124153,36.76061776061776,38.0,2
11989.0,-gneE2,gneJ4,gneJ3,1.0,-190.65690410634852,24.555984555984555,36.0,2
12011.0,gneE2,gneJ3,gneJ4,1.0,400.36283257395377,36.78846153846154,44.0,2
12034.0,-gneE2,gneJ4,gneJ3,1.0,-214.12228872173313,24.465384615384615,1.0,2
12056.0,gneE2,gneJ3,gneJ4,1.0,408.54290920230625,36.81992337164751,45.0,2
12077.0,-gneE2,gneJ4,gneJ3,1.0,-233.5130933194343,24.39080459770115,5.0,2
12099.0,gneE2,gneJ3,gneJ4,1.0,414.69939775192455,36.843511450381676,43.0,2
12122.0,-gneE2,gneJ4,gneJ3,1.0,-248.8451543881366,24.33206106870229,9.0,2
12144.0,gneE2,gneJ3,gneJ4,1.0,389.95034832226673,36.749049429657795,12.0,2
12166.0,-gneE2,gneJ4,gneJ3,1.0,-260.134127772167,24.288973384030417,13.0,2
12187.0,gneE2,gneJ3,gneJ4,1.0,366.2912574131758,36.65909090909091,13.0,2
12210.0,-gneE2,gneJ4,gneJ3,1.0,-268.39170352974276,24.257575757575758,16.0,2
12230.0,gneE2,gneJ3,gneJ4,1.0,346.70635175279847,36.58490566037736,17.0,2
12252.0,-gneE2,gneJ4,gneJ3,1.0,-272.63321296370503,24.241509433962264,20.0,2
12273.0,gneE2,gneJ3,gneJ4,1.0,330.183795361821,36.52255639097744,20.0,2
12295.0,-gneE2,gneJ4,gneJ3,1.0,-273.8700550689682,24.236842105263158,23.0,2
12316.0,gneE2,gneJ3,gneJ4,1.0,317.7081399311094,36.47565543071161,24.0,2
12339.0,-gneE2,gneJ4,gneJ3,1.0,-271.11724608020415,24.247191011235955,27.0,2
12361.0,gneE2,gneJ3,gneJ4,1.0,310.2603787370795,36.44776119402985,29.0,2
12382.0,-gneE2,gneJ4,gneJ3,1.0,-266.38217145333846,24.26492537313433,29.0,2
12404.0,gneE2,gneJ3,gneJ4,1.0,303.8365869155182,36.42379182156134,30.0,2
12426.0,-gneE2,gneJ4,gneJ3,1.0,-257.6795692228552,24.297397769516728,33.0,2
12449.0,gneE2,gneJ3,gneJ4,1.0,302.4180683969997,36.41851851851852,35.0,2
12472.0,-gneE2,gneJ4,gneJ3,1.0,-245.02401366729964,24.344444444444445,37.0,2
12495.0,gneE2,gneJ3,gneJ4,1.0,311.9641938582543,36.45387453874539,46.0,2
12517.0,-gneE2,gneJ4,gneJ3,1.0,-268.2823162503255,24.25830258302583,1.0,2
12538.0,gneE2,gneJ3,gneJ4,1.0,318.4862526817837,36.47794117647059,43.0,2
12559.0,-gneE2,gneJ4,gneJ3,1.0,-289.46246330914903,24.18014705882353,3.0,2
12582.0,gneE2,gneJ3,gneJ4,1.0,325.9807581762892,36.505494505494504,44.0,2
12605.0,-gneE2,gneJ4,gneJ3,1.0,-307.57601642270214,24.113553113553113,6.0,2
12627.0,gneE2,gneJ3,gneJ4,1.0,334.44426182592423,36.53649635036496,45.0,2
12649.0,-gneE2,gneJ4,gneJ3,1.0,-321.63806021832255,24.062043795620436,10.0,2
12671.0,gneE2,gneJ3,gneJ4,1.0,341.88062546228787,36.56363636363636,44.0,2
12694.0,-gneE2,gneJ4,gneJ3,1.0,-332.6598784001407,24.021818181818183,13.0,2
12716.0,gneE2,gneJ3,gneJ4,1.0,350.2864225637371,36.594202898550726,45.0,2
12738.0,-gneE2,gneJ4,gneJ3,1.0,-339.6562552117349,23.996376811594203,17.0,2
12759.0,gneE2,gneJ3,gneJ4,1.0,356.6690940438815,36.6173285198556,43.0,2
12780.0,-gneE2,gneJ4,gneJ3,1.0,-345.63098445361214,23.974729241877256,18.0,2
12801.0,gneE2,gneJ3,gneJ4,1.0,362.0324033963995,36.63669064748201,42.0,2
