time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,expect-true,no.of neighbours,,,,
32751,18to23,18,23,0.298933931858158,-17.81462713189,319,191,128,4,,,,
32767,23to22,23,22,0.42367773494245,-11.7457471891084,352,352,0,3,,,,
32782,22to21,22,21,0.187780265423315,-15.8677099879244,383,90,293,3,,,,
32797,21to20,21,20,0.147390661919243,-14.4276650421238,413,121,292,3,,,,
32814,20to21,20,21,0.976664196044794,-11.2078080760962,32,32,0,2,,,,
32829,21to16,21,16,0.515848567078187,-13.1956051463128,126,121,5,3,,,,
32845,16to11,16,11,0.038652448043795,-13.6793853521224,934,221,713,4,,,,
32861,11to12,11,12,0.216171302713385,-12.7566903453237,543,117,426,4,,,,
32878,12to13,12,13,0.271528908258398,-14.0140002530269,412,287,125,4,,,,
32894,13to14,13,14,0.089492844995806,-16.0382368210749,670,329,341,4,,,,
32911,14to19,14,19,0.060431719475959,-14.5516430017543,766,384,382,3,,,,
32927,19to18,19,18,0.79745048727676,-12.5962596355234,192,192,0,3,,,,
32945,18to17,18,17,0.428631184665972,-17.4715168119032,226,217,9,4,,,,
32961,17to18,17,18,0.296632726751739,-16.7306665071264,34,34,0,4,,,,
32977,18to23,18,23,0.304139512787416,-17.81462713189,226,226,0,4,,,,
32993,23to22,23,22,0.226523277223556,-12.6661011714093,226,18,208,3,,,,
33009,22to21,22,21,0.098569915814538,-16.6164279366423,195,49,146,3,,,,
33026,21to16,21,16,0.412696772242644,-13.6118488011351,197,115,82,3,,,,
33043,16to15,16,15,0.109237685178903,-12.7409760185372,356,115,241,4,,,,
33060,15to20,15,20,0.257165609164117,-11.6967848823807,263,116,147,3,,,,
33076,20to21,20,21,0.976664196044794,-11.2078080760962,67,67,0,2,,,,
33092,21to22,21,22,0.404776452743697,-13.631226970607,99,99,0,3,,,,
33108,22to17,22,17,0.531100105985994,-15.5075086669544,163,16,147,3,,,,
33125,17to12,17,12,0.100319050839666,-17.9592262087281,264,17,247,4,,,,
33139,12to11,12,11,0.197548130622929,-14.6162089199223,294,6,288,4,,,,
33156,11to10,11,10,0.08167737222383,-13.8341400349042,486,72,414,4,,,,
33172,10to5,10,5,0.080241209640612,-15.0298690590022,516,5,511,3,,,,
33188,5to6,5,6,0.361902713337364,-13.4980616452193,549,38,511,3,,,,
33205,6to7,6,7,0.207149717736353,-13.6936901550975,902,81,821,4,,,,
33222,7to8,7,8,0.28187483843632,-13.9128563942144,711,18,693,4,,,,
33238,8to9,8,9,0.179651690741418,-16.044060317033,741,82,659,4,,,,
33254,9to4,9,4,0.063776088237742,-14.7045166519377,710,81,629,3,,,,
33270,4to3,4,3,0.731102633216748,-9.58930869504109,710,82,628,2,,,,
33288,3to2,3,2,0.055212677058592,-15.1669225810647,712,429,283,3,,,,
33304,2to1,2,1,0.0480831168924,-16.665961393812,681,38,643,3,,,,
33319,1to0,1,0,0.022694678300783,-16.1381827496251,711,35,676,3,,,,
33335,0to1,0,1,0.86202062039777,-11.9224024241042,31,2,29,2,,,,
33350,1to2,1,2,0.831419937785536,-12.5371782030296,62,62,0,3,,,,
33368,2to7,2,7,0.488322914521009,-14.3479156120471,163,163,0,3,,,,
33385,7to12,7,12,0.217714481146963,-14.1711350464488,260,260,0,4,,,,
33401,12to13,12,13,0.226878574836561,-14.6679199470996,523,181,342,4,,,,
33417,13to18,13,18,0.200732803346562,-15.4327235295773,456,114,342,4,,,,
33433,18to23,18,23,0.152410284794787,-18.7027850266268,456,51,405,4,,,,
33448,23to18,23,18,0.667137567519051,-11.585952607447,31,31,0,3,,,,
33464,18to19,18,19,0.052395465784467,-19.832104615473,553,114,439,4,,,,
33479,19to14,19,14,0.061966181236863,-15.2496867413598,585,10,575,3,,,,
33495,14to13,14,13,0.835861164449045,-12.3960405520069,94,43,51,3,,,,
33512,13to8,13,8,0.296201508920137,-15.0436582206186,290,290,0,4,,,,
33527,8to9,8,9,0.179651690741418,-16.044060317033,289,289,0,4,,,,
33544,9to14,9,14,0.61783616078604,-12.4336716692117,65,65,0,3,,,,
33559,14to13,14,13,0.835861164449045,-12.3960405520069,64,64,0,3,,,,
33575,13to18,13,18,0.090227978956414,-16.3618573878451,127,9,118,4,,,,
33592,18to17,18,17,0.389946004637682,-18.1409382995065,484,160,324,4,,,,
33608,17to22,17,22,0.227063437541224,-17.3450686860006,516,161,355,4,,,,
33623,22to21,22,21,0.094783121622368,-17.3239233662584,547,160,387,3,,,,
33639,21to16,21,16,0.250969545292603,-14.3524687032558,613,159,454,3,,,,
33654,16to15,16,15,0.100337709049098,-12.8359023687827,611,553,58,4,,,,
33670,15to20,15,20,0.257165609164117,-11.6967848823807,610,610,0,3,,,,
33685,20to21,20,21,0.976664196044794,-11.2078080760962,62,62,0,2,,,,
33700,21to22,21,22,0.516240803939054,-13.631226970607,92,92,0,3,,,,
33716,22to23,22,23,0.199445729865876,-16.7466053205182,283,100,183,3,,,,
33734,23to24,23,24,0.042015798398272,-14.4204081322707,1573,3,1570,3,,,,
33750,24to19,24,19,0.556953828019544,-9.32544959254082,286,36,250,2,,,,
33765,19to18,19,18,0.844646302157238,-12.8962596355234,190,133,57,3,,,,
33780,18to17,18,17,0.389946004637682,-18.1409382995065,188,188,0,4,,,,
33797,17to12,17,12,0.110610225965648,-18.078158247563,412,363,49,4,,,,
33815,12to11,12,11,0.156012815011867,-15.1457947187389,676,318,358,4,,,,
33831,11to6,11,6,0.016865898596885,-15.4364685394913,643,56,587,4,,,,
33847,6to5,6,5,0.068591425367433,-14.8900038712862,675,87,588,4,,,,
33862,5to10,5,10,0.240090971076737,-14.0556017703801,706,348,358,3,,,,
33878,10to15,10,15,0.639686076384333,-12.9539287274571,224,224,0,3,,,,
33894,15to16,15,16,0.706748953773565,-10.6858296371401,255,255,0,3,,,,
33909,16to21,16,21,0.435183412721886,-11.3686763750322,224,224,0,4,,,,
33925,21to22,21,22,0.516240803939054,-13.631226970607,225,225,0,3,,,,
33941,22to23,22,23,0.177703532943691,-16.8888275427404,225,193,32,3,,,,
33958,23to18,23,18,0.715156374745649,-11.585952607447,193,193,0,3,,,,
33974,18to13,18,13,0.175609959579856,-19.1251557746668,415,94,321,4,,,,
33991,13to8,13,8,0.196426378312088,-15.7764348385727,479,128,351,4,,,,
34008,8to7,8,7,0.135963524746682,-16.5183824243516,640,31,609,4,,,,
34024,7to2,7,2,0.130018220606609,-14.8747995882629,674,32,642,4,,,,
34041,2to3,2,3,0.249405828052506,-15.3557848344396,771,34,737,3,,,,
34057,3to4,3,4,0.113305944400218,-14.4480235321602,803,803,0,3,,,,
34074,4to9,4,9,0.126263201874745,-11.5237192470398,547,36,511,2,,,,
34089,9to14,9,14,0.387640590421026,-13.3712863481108,545,34,511,3,,,,
34103,14to13,14,13,0.835861164449045,-12.3960405520069,129,129,0,3,,,,
34118,13to12,13,12,0.4668386681804,-15.0648955965499,321,223,98,4,,,,
34134,12to17,12,17,0.353047513419096,-14.4759113603578,354,223,131,4,,,,
34150,17to18,17,18,0.237868367031429,-17.5952498404597,192,26,166,4,,,,
34166,18to23,18,23,0.149490069824323,-19.4361183599602,225,60,165,4,,,,
34181,23to22,23,22,0.242827826856079,-12.6661011714093,256,256,0,3,,,,
34196,22to17,22,17,0.707286270176623,-15.5075086669544,62,62,0,3,,,,
34212,17to16,17,16,0.28749698324377,-17.4376818790323,318,284,34,4,,,,
34228,16to21,16,21,0.435183412721886,-11.3686763750322,319,319,0,4,,,,
34244,21to20,21,20,0.232789650768343,-14.4276650421238,574,574,0,3,,,,
34258,20to21,20,21,0.976664196044794,-11.2078080760962,30,30,0,2,,,,
34273,21to22,21,22,0.516240803939054,-13.631226970607,92,92,0,3,,,,
34289,22to17,22,17,0.707286270176623,-15.5075086669544,93,93,0,3,,,,
34306,17to18,17,18,0.245585315871763,-17.5952498404597,156,156,0,4,,,,
34322,18to19,18,19,0.040601484807567,-20.804132587501,572,16,556,4,,,,
34338,19to24,19,24,0.029750150422208,-16.2901855389328,604,16,588,3,,,,
34354,24to23,24,23,0.241641323525382,-10.4691515617096,188,16,172,2,,,,
34370,23to18,23,18,0.715156374745649,-11.585952607447,64,64,0,3,,,,
34387,18to13,18,13,0.14742990480712,-19.6005078873429,284,149,135,4,,,,
34404,13to12,13,12,0.254093817017008,-16.0089515406058,286,16,270,4,,,,
34421,12to11,12,11,0.076891274949238,-16.1193920784749,606,16,590,4,,,,
34436,11to16,11,16,0.653465866625746,-11.7794719882817,224,224,0,4,,,,
34451,16to21,16,21,0.435183412721886,-11.3686763750322,193,193,0,4,,,,
34465,21to22,21,22,0.411712877977923,-14.053101970607,192,111,81,3,,,,
34481,22to17,22,17,0.611864668976934,-15.9345920002878,192,110,82,3,,,,
34497,17to18,17,18,0.245585315871763,-17.5952498404597,127,127,0,4,,,,
34513,18to23,18,23,0.173771699970362,-19.4361183599602,159,159,0,4,,,,
34529,23to22,23,22,0.242827826856079,-12.6661011714093,64,64,0,3,,,,
34545,22to17,22,17,0.611864668976934,-15.9345920002878,64,64,0,3,,,,
34561,17to16,17,16,0.258923390339084,-17.5816818790323,125,107,18,4,,,,
34578,16to15,16,15,0.043674454555067,-13.7287595116398,700,75,625,4,,,,
34595,15to20,15,20,0.148020517912225,-12.3862435718394,351,109,242,3,,,,
34610,20to21,20,21,0.973779853689948,-11.3273049314421,159,140,19,2,,,,
34626,21to22,21,22,0.411712877977923,-14.053101970607,97,97,0,3,,,,
34642,22to17,22,17,0.611864668976934,-15.9345920002878,97,97,0,3,,,,
34657,17to22,17,22,0.328043237315418,-17.3450686860006,31,31,0,4,,,,
34673,22to23,22,23,0.235633018050387,-16.8888275427404,160,160,0,3,,,,
34689,23to18,23,18,0.715156374745649,-11.585952607447,192,192,0,3,,,,
34705,18to13,18,13,0.14742990480712,-19.6005078873429,318,318,0,4,,,,
34722,13to8,13,8,0.14861497518006,-16.7709628823484,731,4,727,4,,,,
34741,8to9,8,9,0.094273778555451,-17.0320663140345,667,8,659,4,,,,
34756,9to4,9,4,0.10219147844769,-14.7045166519377,699,699,0,3,,,,
34770,4to3,4,3,0.736733763619275,-10.4946584892798,729,69,660,2,,,,
34787,3to2,3,2,0.023953517053014,-16.0345503661236,763,101,662,3,,,,
34804,2to3,2,3,0.249405828052506,-15.3557848344396,34,34,0,3,,,,
34822,3to8,3,8,0.858991706868373,-12.4549062614766,100,100,0,3,,,,
34837,8to7,8,7,0.08672256467121,-17.1963076354493,829,267,562,4,,,,
34853,7to6,7,6,0.140228855417866,-14.9586744741366,1022,201,821,4,,,,
34868,6to1,6,1,0.085785111884265,-14.7787748043878,1533,199,1334,4,,,,
34884,1to2,1,2,0.831419937785536,-12.5371782030296,97,97,0,3,,,,
34899,2to7,2,7,0.454481038947182,-15.299528515273,62,3,59,3,,,,
34914,7to12,7,12,0.149086284107267,-15.1044683797821,510,34,476,4,,,,
34930,12to17,12,17,0.214134133788115,-15.3613280270244,288,33,255,4,,,,
34947,17to16,17,16,0.202583556693202,-17.9003347287732,386,263,123,4,,,,
34972,16to21,16,21,0.244565349308255,-12.3465769275184,362,8,354,4,,,,
34989,21to22,21,22,0.2621933157901,-14.7308128139805,332,107,225,3,,,,
35004,22to17,22,17,0.611864668976934,-15.9345920002878,74,74,0,3,,,,
35019,17to18,17,18,0.190167124314877,-18.0740377192476,330,172,158,4,,,,
35035,18to23,18,23,0.110120043363343,-19.9665051002917,362,170,192,4,,,,
35051,23to24,23,24,0.021971561398535,-15.0894123398443,713,236,477,3,,,,
35068,24to19,24,19,0.538196770413156,-10.3160662145247,746,7,739,2,,,,
35085,19to14,19,14,0.032880819575018,-16.2446666610385,996,5,991,3,,,,
35100,14to13,14,13,0.67291980711551,-13.3023696659309,395,37,358,3,,,,
35115,13to12,13,12,0.195012940585809,-16.6656679585163,201,69,132,4,,,,
35131,12to11,12,11,0.045225276940358,-16.9757301066439,710,102,608,4,,,,
35148,11to16,11,16,0.454721527011507,-12.5953923862917,201,37,164,4,,,,
35163,16to17,16,17,0.491053381565992,-11.9671065141167,159,69,90,4,,,,
35179,17to22,17,22,0.394205489558328,-17.3450686860006,190,190,0,4,,,,
35194,22to23,22,23,0.121797800208373,-17.6875696811052,159,32,127,3,,,,
35211,23to24,23,24,0.008247693541606,-16.0831623398443,160,1,159,3,,,,
35227,24to19,24,19,0.343968935849099,-11.1148083528895,159,32,127,2,,,,
35244,19to18,19,18,0.891762448514211,-13.4651485244123,225,97,128,3,,,,
35260,18to17,18,17,0.683439320660147,-18.1409382995065,97,97,0,4,,,,
35277,17to22,17,22,0.394205489558328,-17.3450686860006,98,98,0,4,,,,
35294,22to21,22,21,0.175214092037725,-17.3239233662584,322,322,0,3,,,,
35311,21to20,21,20,0.243300615297853,-14.9653745393305,716,331,385,3,,,,
35328,20to15,20,15,0.012784470436162,-15.6739621282185,750,201,549,2,,,,
35345,15to16,15,16,0.810591990664997,-10.6858296371401,197,197,0,3,,,,
35362,16to17,16,17,0.491053381565992,-11.9671065141167,102,102,0,4,,,,
35377,17to12,17,12,0.189385147479736,-18.078158247563,262,262,0,4,,,,
35393,12to7,12,7,0.272901013815184,-15.1782771188417,494,494,0,4,,,,
35410,7to8,7,8,0.411847127913044,-14.2325842853709,588,400,188,4,,,,
35425,8to13,8,13,0.559578265841838,-15.3318383435655,325,325,0,4,,,,
35441,13to14,13,14,0.365218956950647,-16.0382368210749,356,356,0,4,,,,
35456,14to9,14,9,0.094200282757276,-15.3136737463748,715,430,285,3,,,,
35473,9to4,9,4,0.10219147844769,-14.7045166519377,717,717,0,3,,,,
35490,4to3,4,3,0.679634544756772,-10.7716264193089,686,496,190,2,,,,
35506,3to8,3,8,0.858991706868373,-12.4549062614766,96,96,0,3,,,,
35522,8to13,8,13,0.559578265841838,-15.3318383435655,97,97,0,4,,,,
35536,13to18,13,18,0.141262589420819,-17.1426793056533,292,64,228,4,,,,
35552,18to17,18,17,0.526591146879563,-18.8040961942433,190,64,126,4,,,,
35569,17to22,17,22,0.229614285767122,-18.1258906038088,292,64,228,4,,,,
35586,22to21,22,21,0.175214092037725,-17.3239233662584,292,292,0,3,,,,
35602,21to16,21,16,0.449081153794955,-14.3524687032558,257,257,0,3,,,,
35618,16to11,16,11,0.040131429637105,-14.5233278572559,487,76,411,4,,,,
35634,11to10,11,10,0.055979959732938,-14.7737562877259,1772,107,1665,4,,,,
35648,10to15,10,15,0.639686076384333,-12.9539287274571,320,320,0,3,,,,
35666,15to20,15,20,0.148020517912225,-12.3862435718394,355,355,0,3,,,,
35682,20to21,20,21,0.987215529563838,-11.3273049314421,96,96,0,2,,,,
35699,21to16,21,16,0.449081153794955,-14.3524687032558,97,97,0,3,,,,
35715,16to17,16,17,0.517174919010535,-11.9671065141167,163,163,0,4,,,,
35730,17to12,17,12,0.240840102694069,-18.078158247563,353,353,0,4,,,,
35746,12to13,12,13,0.454622004536599,-14.6679199470996,224,224,0,4,,,,
35761,13to8,13,8,0.204862068890425,-16.7709628823484,255,255,0,4,,,,
35776,8to3,8,3,0.251496741691001,-16.131591712911,286,286,0,4,,,,
35793,3to4,3,4,0.117054776078614,-14.4480235321602,320,320,0,3,,,,
35808,4to9,4,9,0.320365455243228,-11.5237192470398,352,352,0,2,,,,
35826,9to14,9,14,0.310560434751035,-13.7115460883705,385,254,131,3,,,,
35843,14to19,14,19,0.089375085304024,-15.4980715731829,616,33,583,3,,,,
35857,19to18,19,18,0.891762448514211,-13.4651485244123,321,321,0,3,,,,
35873,18to23,18,23,0.087545956175477,-20.6866818307777,679,190,489,4,,,,
35889,23to22,23,22,0.251387295274955,-12.6661011714093,320,320,0,3,,,,
35906,22to21,22,21,0.175214092037725,-17.3239233662584,224,224,0,3,,,,
35922,21to16,21,16,0.449081153794955,-14.3524687032558,223,223,0,3,,,,
35937,16to17,16,17,0.517174919010535,-11.9671065141167,222,222,0,4,,,,
35954,17to12,17,12,0.240840102694069,-18.078158247563,224,224,0,4,,,,
35970,12to7,12,7,0.126784506999448,-16.1280171535037,577,29,548,4,,,,
35986,7to2,7,2,0.097110889452363,-15.8194456862665,1102,61,1041,4,,,,
36004,2to3,2,3,0.29502065182886,-15.9435041326852,228,94,134,3,,,,
36020,3to4,3,4,0.089465343144751,-14.7475830035258,227,159,68,3,,,,
36037,4to9,4,9,0.258572191682958,-11.8250292907079,229,160,69,2,,,,
36053,9to8,9,8,0.46200072307268,-13.5486797913667,292,160,132,3,,,,
36069,8to13,8,13,0.385461158338582,-16.0377206965067,323,95,228,4,,,,
36084,13to14,13,14,0.42531810291968,-16.0421127900672,258,257,1,4,,,,
36100,14to19,14,19,0.038994571624594,-16.3813400556732,257,30,227,3,,,,
36117,19to24,19,24,0.020792672224507,-17.2570729561514,906,30,876,3,,,,
36133,24to23,24,23,0.501798805418998,-11.1076131001712,260,94,166,2,,,,
36149,23to18,23,18,0.643127049959159,-12.044856717036,292,158,134,3,,,,
36166,18to17,18,17,0.57521823358187,-18.8040961942433,229,229,0,4,,,,
36182,17to16,17,16,0.287711072988572,-17.9003347287732,260,260,0,4,,,,
36197,16to21,16,21,0.353863320582173,-12.3465769275184,291,291,0,4,,,,
36213,21to20,21,20,0.243300615297853,-14.9653745393305,547,547,0,3,,,,
36229,20to21,20,21,0.987215529563838,-11.3273049314421,32,32,0,2,,,,
36246,21to22,21,22,0.307618230907192,-14.7308128139805,357,357,0,3,,,,
36263,22to17,22,17,0.53492262271111,-16.6562414848239,97,27,70,3,,,,
36280,17to12,17,12,0.238603853430863,-18.0904281862133,326,322,4,4,,,,
36295,12to13,12,13,0.545982026330896,-14.6679199470996,226,226,0,4,,,,
36311,13to14,13,14,0.42531810291968,-16.0421127900672,227,227,0,4,,,,
36327,14to9,14,9,0.113418980817159,-15.3136737463748,290,290,0,3,,,,
36343,9to8,9,8,0.46200072307268,-13.5486797913667,290,290,0,3,,,,
36360,8to3,8,3,0.350923908457492,-16.131591712911,356,356,0,4,,,,
36377,3to4,3,4,0.089465343144751,-14.7475830035258,357,357,0,3,,,,
36393,4to9,4,9,0.258572191682958,-11.8250292907079,66,66,0,2,,,,
36409,9to14,9,14,0.392564226868364,-13.7115460883705,98,98,0,3,,,,
36427,14to13,14,13,0.847586447558247,-13.3023696659309,132,132,0,3,,,,
36442,13to18,13,18,0.114534094479621,-17.3850001247659,293,222,71,4,,,,
36460,18to17,18,17,0.527542231604795,-18.9969895952586,197,159,38,4,,,,
36475,17to16,17,16,0.186066610218809,-18.4737135683637,293,125,168,4,,,,
36491,16to21,16,21,0.268378760452663,-12.747340286297,262,157,105,4,,,,
36508,21to16,21,16,0.449081153794955,-14.3524687032558,33,33,0,3,,,,
36524,16to15,16,15,0.046958160807237,-14.5483942148362,876,158,718,4,,,,
36542,15to20,15,20,0.148020517912225,-12.3862435718394,329,329,0,3,,,,
36558,20to21,20,21,0.987215529563838,-11.3273049314421,67,67,0,2,,,,
36574,21to22,21,22,0.263522214461099,-14.9472762286147,328,257,71,3,,,,
36591,22to23,22,23,0.177600412776982,-17.7749059256467,458,418,40,3,,,,
36606,23to18,23,18,0.643127049959159,-12.044856717036,164,164,0,3,,,,
36622,18to17,18,17,0.527542231604795,-18.9969895952586,162,162,0,4,,,,
36640,17to12,17,12,0.163129825132153,-18.7459837417689,360,124,236,4,,,,
36656,12to13,12,13,0.432980941980612,-15.1220684187153,229,125,104,4,,,,
36672,13to14,13,14,0.316207864884925,-16.5668276189645,263,125,138,4,,,,
36688,14to9,14,9,0.113418980817159,-15.3136737463748,295,295,0,3,,,,
36704,9to8,9,8,0.46200072307268,-13.5486797913667,361,361,0,3,,,,
36719,8to3,8,3,0.350923908457492,-16.131591712911,359,359,0,4,,,,
36736,3to4,3,4,0.089465343144751,-14.7475830035258,359,359,0,3,,,,
36751,4to3,4,3,0.741427808317042,-10.7716264193089,32,32,0,2,,,,
36766,3to8,3,8,0.885832663074167,-12.4549062614766,62,62,0,3,,,,
36782,8to7,8,7,0.115110220457952,-17.2529578817547,812,766,46,4,,,,
36798,7to6,7,6,0.101714026893769,-15.9267978674528,1945,62,1883,4,,,,
36815,6to11,6,11,0.390063518966192,-13.645929553777,1197,258,939,4,,,,
36832,11to16,11,16,0.468214429694145,-12.7003306578966,324,290,34,4,,,,
36849,16to17,16,17,0.620511855221716,-11.9671065141167,227,227,0,4,,,,
36865,17to22,17,22,0.303274851485284,-18.1258906038088,291,291,0,4,,,,
36882,22to21,22,21,0.278806701108797,-17.3239233662584,324,324,0,3,,,,
36899,21to20,21,20,0.258795806552782,-14.9653745393305,357,357,0,3,,,,
36915,20to21,20,21,0.987215529563838,-11.3273049314421,33,33,0,2,,,,
36931,21to16,21,16,0.47768197898612,-14.3524687032558,99,99,0,3,,,,
36947,16to17,16,17,0.620511855221716,-11.9671065141167,98,98,0,4,,,,
36962,17to18,17,18,0.313944849433859,-18.099318618124,356,347,9,4,,,,
36977,18to13,18,13,0.288504484486772,-19.6005078873429,321,321,0,4,,,,
36992,13to18,13,18,0.10408913943094,-17.7183334580992,30,20,10,4,,,,
37008,18to13,18,13,0.288504484486772,-19.6005078873429,31,31,0,4,,,,
37023,13to14,13,14,0.249901303211373,-16.9542920064289,351,215,136,4,,,,
37038,14to9,14,9,0.079815594505545,-15.7022451749463,350,214,136,3,,,,
37055,9to8,9,8,0.37306907734509,-13.9154617982871,289,183,106,3,,,,
37072,8to3,8,3,0.28256727624022,-16.4586945166494,321,216,105,4,,,,
37087,3to4,3,4,0.068085491659074,-15.0438792998221,351,247,104,3,,,,
37104,4to9,4,9,0.258572191682958,-11.8250292907079,66,66,0,2,,,,
37120,9to14,9,14,0.457455360084327,-13.7115460883705,97,97,0,3,,,,
37137,14to13,14,13,0.87971185314841,-13.3023696659309,129,129,0,3,,,,
37154,13to12,13,12,0.211993792993525,-17.2862905266097,514,195,319,4,,,,
37170,12to17,12,17,0.333830337121317,-15.3927181615536,223,216,7,4,,,,
37185,17to22,17,22,0.305712569772594,-18.1258906038088,320,320,0,4,,,,
37199,22to23,22,23,0.079405399538171,-18.6926690835414,608,50,558,3,,,,
37215,23to18,23,18,0.428013339308018,-12.9237804838522,223,27,196,3,,,,
37231,18to19,18,19,0.03421777483848,-21.7882174681376,1131,18,1113,4,,,,
37246,19to24,19,24,0.008092103657982,-18.213671716116,1129,49,1080,3,,,,
37262,24to23,24,23,0.501798805418998,-11.1076131001712,63,63,0,2,,,,
37278,23to22,23,22,0.553816649366555,-12.6661011714093,93,93,0,3,,,,
37294,22to21,22,21,0.162832468517745,-18.1708890654668,379,58,321,3,,,,
37309,21to16,21,16,0.29806542127627,-15.1196644704516,378,88,290,3,,,,
37324,16to17,16,17,0.567324182437399,-12.1878857348959,154,120,34,4,,,,
37341,17to18,17,18,0.293804240390506,-18.1945567133621,126,114,12,4,,,,
37356,18to13,18,13,0.212155921587378,-20.0890923622287,219,112,107,4,,,,
37374,13to8,13,8,0.180052878689767,-17.689458180154,319,26,293,4,,,,
37390,8to3,8,3,0.135872720429854,-17.37693351036,318,26,292,4,,,,
37407,3to2,3,2,0.009793788183034,-16.9986601479674,1421,51,1370,3,,,,
37424,2to1,2,1,0.065888868774359,-17.5290286864568,2556,350,2206,3,,,,
37441,1to0,1,0,0.009287521895653,-17.0452666894601,4122,383,3739,3,,,,
37458,0to5,0,5,0.061995411600795,-14.6390968889143,3611,417,3194,2,,,,
37474,5to10,5,10,0.10694919861312,-15.0257104660323,1840,55,1785,3,,,,
37490,10to15,10,15,0.408767623972229,-13.8969929096517,966,55,911,3,,,,
37506,15to16,15,16,0.6353838639401,-11.5843067945005,197,20,177,3,,,,
37522,16to17,16,17,0.347953332462226,-13.0868756338858,198,20,178,4,,,,
37537,17to22,17,22,0.153821669828572,-19.0525315304498,259,19,240,4,,,,
37553,22to21,22,21,0.089737929843511,-18.8504257450035,259,83,176,3,,,,
37569,21to20,21,20,0.189137050267686,-15.7922402109723,670,116,554,3,,,,
37584,20to21,20,21,0.987215529563838,-11.3273049314421,31,31,0,2,,,,
37599,21to16,21,16,0.370571951325185,-15.1196644704516,93,93,0,3,,,,
37615,16to11,16,11,0.041505707148603,-15.2570778572559,800,213,587,4,,,,
37631,11to12,11,12,0.328016740051008,-13.2430635109421,477,245,232,4,,,,
37648,12to7,12,7,0.088010201875004,-16.8081557216331,866,277,589,4,,,,
37665,7to8,7,8,0.553564789695206,-14.2325842853709,291,291,0,4,,,,
37682,8to13,8,13,0.518495517337587,-16.0377206965067,326,326,0,4,,,,
37698,13to14,13,14,0.30873984453314,-17.2518698611002,578,406,172,4,,,,
37713,14to9,14,9,0.058423876107124,-16.0372205444044,609,405,204,3,,,,
37728,9to4,9,4,0.114253922134016,-15.1631749982716,641,347,294,3,,,,
37744,4to3,4,3,0.73816516938632,-10.7885755718513,354,348,6,2,,,,
37760,3to8,3,8,0.921038844974551,-12.4549062614766,95,95,0,3,,,,
37777,8to13,8,13,0.518495517337587,-16.0377206965067,95,95,0,4,,,,
37795,13to18,13,18,0.090138162187978,-18.6037960131653,454,52,402,4,,,,
37811,18to17,18,17,0.632338119627077,-18.9969895952586,289,289,0,4,,,,
37828,17to16,17,16,0.274406862702364,-18.4737135683637,229,229,0,4,,,,
37844,16to21,16,21,0.510590812134836,-12.747340286297,260,260,0,4,,,,
37860,21to22,21,22,0.440290998407129,-14.9472762286147,323,323,0,3,,,,
37876,22to23,22,23,0.057584814809055,-19.3457635460822,614,213,401,3,,,,
37893,23to18,23,18,0.428013339308018,-12.9237804838522,98,98,0,3,,,,
37907,18to17,18,17,0.632338119627077,-18.9969895952586,96,96,0,4,,,,
37923,17to12,17,12,0.209001563329454,-18.7459837417689,292,292,0,4,,,,
37939,12to13,12,13,0.358671271115912,-15.6035499001968,162,84,78,4,,,,
37956,13to14,13,14,0.193932978689191,-18.0503194735033,258,52,206,4,,,,
37973,14to19,14,19,0.016129292837368,-17.350342751091,742,23,719,3,,,,
37989,19to18,19,18,0.933939742721883,-13.4651485244123,96,96,0,3,,,,
38004,18to17,18,17,0.632338119627077,-18.9969895952586,97,97,0,4,,,,
38019,17to16,17,16,0.274406862702364,-18.4737135683637,191,191,0,4,,,,
38034,16to21,16,21,0.510590812134836,-12.747340286297,190,190,0,4,,,,
38051,21to20,21,20,0.189137050267686,-15.7922402109723,482,482,0,3,,,,
38065,20to21,20,21,0.987215529563838,-11.3273049314421,31,31,0,2,,,,
38081,21to20,21,20,0.189137050267686,-15.7922402109723,30,30,0,3,,,,
38098,20to21,20,21,0.987215529563838,-11.3273049314421,33,33,0,2,,,,
38114,21to22,21,22,0.440290998407129,-14.9472762286147,254,254,0,3,,,,
38131,22to17,22,17,0.847915481189375,-16.6562414848239,127,127,0,3,,,,
38147,17to18,17,18,0.193028476590878,-19.061645320957,158,21,137,4,,,,
38162,18to13,18,13,0.212155921587378,-20.0890923622287,223,223,0,4,,,,
38177,13to8,13,8,0.228015959332783,-17.9556452305137,417,306,111,4,,,,
38194,8to9,8,9,0.141858529711689,-17.3938126757809,481,307,174,4,,,,
38209,9to14,9,14,0.487871605858556,-13.7115460883705,253,253,0,3,,,,
38224,14to13,14,13,0.92390581523588,-13.3023696659309,62,62,0,3,,,,
38240,13to12,13,12,0.270416589213566,-18.0591611890702,317,72,245,4,,,,
38257,12to7,12,7,0.050031550687598,-17.6357419285296,609,105,504,4,,,,
38273,7to2,7,2,0.054018019138031,-16.6242955707931,866,169,697,4,,,,
38288,2to3,2,3,0.321659672899596,-15.9435041326852,544,544,0,3,,,,
38304,3to8,3,8,0.921038844974551,-12.4549062614766,127,127,0,3,,,,
38320,8to13,8,13,0.335700545067414,-16.9231373631734,96,11,85,4,,,,
38335,13to14,13,14,0.1636708517631,-18.7011131242969,126,44,82,4,,,,
38351,14to13,14,13,0.92390581523588,-13.3023696659309,31,31,0,3,,,,
