time,edge,old node,current node,probability (value_exp),value_func,expect,true,expect-true,no.of neighbours
30.0,14to9,14,9,1.0,3.0,30.0,30.0,0.0,3
47.0,9to14,9,14,1.0,3.4850000000000003,32.0,32.0,0.0,3
64.0,14to9,14,9,1.0,6.431075,32.0,34.0,-2.0,3
79.0,9to14,9,14,1.0,6.947452125000001,32.0,32.0,0.0,3
94.0,14to9,14,9,1.0,9.447975451875,31.333333333333332,30.0,1.3333333333333321,3
109.0,9to4,9,4,0.6107314323444362,10.9,109.0,109.0,0.0,3
123.0,4to9,4,9,1.0,3.9355000000000007,29.0,29.0,0.0,2
138.0,9to4,9,4,0.6531706087809457,13.083872500000002,69.0,29.0,40.0,3
153.0,4to9,4,9,1.0,7.784917887500001,29.5,30.0,-0.5,2
169.0,9to14,9,14,0.5524454009364456,16.150264580428125,51.333333333333336,90.0,-38.666666666666664,3
186.0,14to9,14,9,1.0,13.337453041828171,31.75,33.0,-1.25,3
202.0,9to4,9,4,0.5394233975774329,18.915052449312505,67.33333333333333,64.0,3.3333333333333286,3
217.0,4to9,4,9,1.0,11.903356081434689,30.0,31.0,-1.0,2
231.0,9to4,9,4,0.5659071380490434,21.05436603211755,57.75,29.0,28.75,3
246.0,4to9,4,9,1.0,15.613185246342388,29.75,29.0,0.75,2
261.0,9to4,9,4,0.5919841757009652,23.432182027308322,52.2,30.0,22.200000000000003,3
277.0,4to9,4,9,1.0,19.37792401430244,30.0,31.0,-1.0,2
293.0,9to4,9,4,0.6180176331705257,26.129866605936222,48.833333333333336,32.0,16.833333333333336,3
310.0,4to9,4,9,1.0,23.222468940436137,30.5,33.0,-2.5,2
325.0,9to14,9,14,0.5458215831095085,31.40229616135899,77.5,156.0,-78.5,3
340.0,14to9,14,9,1.0,17.986925872974457,31.4,30.0,1.3999999999999986,3
357.0,9to4,9,4,0.5056726864133524,32.123014494684035,51.0,64.0,-13.0,3
372.0,4to9,4,9,1.0,27.151908423387507,30.714285714285715,32.0,-1.2857142857142847,2
389.0,9to14,9,14,0.5310087014439766,36.37082450315567,74.8,64.0,10.799999999999997,3
405.0,14to9,14,9,1.0,22.9434616134768,31.666666666666668,33.0,-1.3333333333333321,3
421.0,9to14,9,14,0.5426442532403422,38.113370906120394,67.66666666666667,32.0,35.66666666666667,3
436.0,14to9,14,9,1.0,27.36988568821056,31.571428571428573,31.0,0.571428571428573,3
451.0,9to14,9,14,0.5540030421062272,39.90217295588836,62.285714285714285,30.0,32.285714285714285,3
466.0,14to9,14,9,1.0,31.423603550198898,31.375,30.0,1.375,3
482.0,9to14,9,14,0.5666092498312556,41.99719799756842,58.375,31.0,27.375,3
498.0,14to9,14,9,1.0,35.47097700494801,31.444444444444443,32.0,-0.5555555555555571,3
513.0,9to14,9,14,0.5794879505073083,44.26722101328164,55.333333333333336,31.0,24.333333333333336,3
