time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,expect-true,no.of neighbours
191120,gneE8,gneJ10,gneJ11,0.590451174873324,-0.85016733797582,191120,186197,4923,2
191204,gneE8,gneJ10,gneJ11,0.303317949866976,-2.04754570129508,186197,42,186155,2
191035,-gneE11,gneJ10,gneJ14,0.228641466983898,-1.21599815854997,191035,44,190991,2
191292,-gneE11,gneJ10,gneJ14,0.792969194740201,-0.704628926769546,44,213,-169,2
191183,-gneE8,gneJ11,gneJ10,0.361026989587509,-1.29682111013054,191183,83,191100,2
191270,-gneE8,gneJ11,gneJ10,0.698486786537165,-1.14402938806774,83,87,-4,2
191140,gneE9,gneJ11,gneJ12,0.326092536232838,-0.72591161280971,191140,189719,1421,2
191225,gneE9,gneJ11,gneJ12,0.334631588515275,-1.98413180871981,189719,85,189634,2
191162,-gneE9,gneJ12,gneJ11,1,-1.21606567819997,191162,42,191120,1
191249,-gneE9,gneJ12,gneJ11,1,-1.10779588697556,42,45,-3,1
191013,gneE11,gneJ14,gneJ10,0.298971944425722,-0.852198170814804,191013,185989,5024,2
191100,gneE11,gneJ14,gneJ10,0.335543363573454,-1.98027584694572,185989,87,185902,2
191056,-gneE10,gneJ14,gneJ7,0.3905837168306,-1.29705742701978,191056,85,190971,2
191312,-gneE10,gneJ14,gneJ7,0.775369677133301,-0.741391970072132,85,256,-171,2
85,gneE1,gneJ2,gneJ3,1,-0.373766961828337,85,43,42,1
129,gneE1,gneJ2,gneJ3,1,-0.336390265645503,43,44,-1,1
259,gneE1,gneJ2,gneJ3,1,-0.289884153006267,44,43,1,1
303,gneE1,gneJ2,gneJ3,1,-0.294357691846522,43,44,-1,1
346,gneE1,gneJ2,gneJ3,1,-0.196117632157377,39.85216,43,-3.14784,1
390,gneE1,gneJ2,gneJ3,1,-0.088726100371837,40.14272,44,-3.85728,1
435,gneE1,gneJ2,gneJ3,1,0.036709573456435,40.74816,45,-4.25183999999999,1
479,gneE1,gneJ2,gneJ3,1,0.13870544755098,40.68032,44,-3.31968,1
524,gneE1,gneJ2,gneJ3,1,0.262776313809307,41.07072,45,-3.92927999999999,1
569,gneE1,gneJ2,gneJ3,1,0.381182020062496,41.30496,45,-3.69504,1
614,gneE1,gneJ2,gneJ3,1,0.499399030477383,41.4144,45,-3.5856,1
659,gneE1,gneJ2,gneJ3,1,0.795265613021927,39.04896,39,0.048960000000001,1
704,gneE1,gneJ2,gneJ3,1,0.865414416807247,38.4608,41,-2.53919999999999,1
751,gneE1,gneJ2,gneJ3,1,0.920467147799216,37.6768,40,-2.32320000000001,1
798,gneE1,gneJ2,gneJ3,1,0.937218257113352,36.4064,38,-1.5936,1
844,gneE1,gneJ2,gneJ3,1,1.02597604747802,36.04416,39,-2.95584,1
888,gneE1,gneJ2,gneJ3,1,0.942459239696119,34.41344,35,-0.586559999999999,1
932,gneE1,gneJ2,gneJ3,1,1.0123614135806,33.7728,36,-2.2272,1
978,gneE1,gneJ2,gneJ3,1,1.22955195045301,37.41952,46,-8.58048,1
1022,gneE1,gneJ2,gneJ3,1,1.39317939945636,38.86976,44,-5.13024,1
1066,gneE1,gneJ2,gneJ3,1,1.53182965549088,39.7088,44,-4.2912,1
1111,gneE1,gneJ2,gneJ3,1,1.67070237978977,40.73664,45,-4.26336,1
1156,gneE1,gneJ2,gneJ3,1,1.79538288295293,41.32224,45,-3.67776,1
